2025-11-10 19:00:03.470,0.122803,0.263428,1.261963,-62.873837,85.502617,-87.341301
2025-11-10 19:00:03.480,0.060791,0.026123,1.005615,-21.194456,73.394775,-89.004509
2025-11-10 19:00:03.490,-0.099365,-0.002686,0.831299,36.956787,37.597656,-93.994133
2025-11-10 19:00:03.500,-0.080078,0.072510,0.775391,85.670464,5.157470,-101.593010
2025-11-10 19:00:03.510,0.042236,0.174805,0.761963,114.501945,-21.507261,-96.679680
2025-11-10 19:00:03.520,0.099121,0.272949,0.792480,115.760796,-41.091915,-88.424675
2025-11-10 19:00:03.530,0.281250,0.296143,0.800049,103.111259,-43.060299,-72.044373
2025-11-10 19:00:03.539,0.398682,0.351074,0.937988,92.437737,-30.479429,-50.971981
2025-11-10 19:00:03.549,0.424316,0.411377,1.029053,87.150566,0.144958,-36.865234
2025-11-10 19:00:03.559,0.396484,0.473877,1.040039,88.478081,34.172058,-35.873413
2025-11-10 19:00:03.570,0.348877,0.540527,1.123047,88.554375,56.869503,-44.479366
2025-11-10 19:00:03.580,0.350098,0.549805,1.075439,85.250847,73.196411,-52.429195
2025-11-10 19:00:03.590,0.333496,0.547363,0.887451,78.765869,89.767448,-57.449337
2025-11-10 19:00:03.600,0.198975,0.573242,0.878662,56.190487,99.975578,-62.820431
2025-11-10 19:00:03.610,0.133057,0.549316,1.027588,20.606993,98.411552,-60.455318
2025-11-10 19:00:03.620,0.326904,0.428467,1.219482,2.059937,103.546135,-54.634090
2025-11-10 19:00:03.630,0.527344,0.323242,1.095459,26.527403,122.863762,-62.721249
2025-11-10 19:00:03.640,0.070557,0.403076,0.679199,75.859070,140.602112,-66.719055
2025-11-10 19:00:03.650,-0.265869,0.404053,0.868896,61.599728,139.076233,-105.438225
2025-11-10 19:00:03.660,-0.173096,0.267090,0.969727,17.395020,100.982658,-87.493889
2025-11-10 19:00:03.670,-0.089355,-0.036621,0.721924,20.187376,47.805782,-11.383056
2025-11-10 19:00:03.680,0.330078,0.003174,0.739014,67.260742,25.215147,4.043579
2025-11-10 19:00:03.690,0.390137,0.346680,0.922607,90.408318,36.544800,-0.350952
2025-11-10 19:00:03.700,0.165039,0.560059,0.955566,63.072201,43.495174,20.721434
2025-11-10 19:00:03.710,0.079834,0.481689,0.909668,17.608643,25.131224,25.558470
2025-11-10 19:00:03.720,0.113037,0.310059,0.860352,-16.220093,11.581420,-4.119873
2025-11-10 19:00:03.730,0.146240,0.181152,0.863281,-30.311583,14.724730,-21.553038
2025-11-10 19:00:03.740,0.077881,0.068604,0.863037,-24.940489,15.060424,-7.751464
2025-11-10 19:00:03.750,0.083252,0.052246,0.787354,-0.877380,10.803222,5.401611
2025-11-10 19:00:03.760,0.000732,0.122803,0.635010,23.193357,9.109497,6.553649
2025-11-10 19:00:03.770,-0.107666,0.096924,0.593506,28.808592,1.754761,-5.233764
2025-11-10 19:00:03.780,-0.111572,-0.057861,0.692383,31.768797,-9.025574,-23.208616
2025-11-10 19:00:03.790,-0.037354,-0.073242,0.749023,55.816647,-16.387939,-32.485962
2025-11-10 19:00:03.800,-0.052734,0.116943,0.750244,86.318962,-17.845154,-25.306700
