0.0000,-0.307861,-0.058594,-0.319580,-2.182007,10.192870,10.223388
0.0100,-0.270264,-0.173340,-0.219482,-10.246276,-46.829220,14.785766
0.0200,-0.394531,-0.180908,-0.190186,-32.546997,-89.889519,15.022277
0.0300,-0.505615,-0.086670,-0.240967,-52.665707,-123.985283,6.095886
0.0400,-0.618164,-0.004639,-0.327393,-57.998653,-146.141052,-3.479004
0.0500,-0.818604,0.076660,-0.413086,-56.053158,-136.764526,-8.094788
0.0600,-0.911133,0.151367,-0.460693,-46.173092,-93.658440,-11.215209
0.0700,-0.874756,0.104736,-0.497070,-26.557920,-53.726192,-9.674072
0.0800,-0.775635,-0.018799,-0.488770,-11.131286,-36.796570,-6.904602
0.0900,-0.687012,-0.107666,-0.463379,-8.438110,-38.513184,-8.094788
0.1000,-0.732666,-0.139893,-0.474365,-12.802123,-51.177975,-13.420104
0.1100,-0.811279,-0.134277,-0.525635,-19.004822,-70.068359,-19.874573
0.1200,-0.845459,-0.123535,-0.544922,-22.323606,-88.119499,-23.284910
0.1300,-0.884766,-0.120605,-0.562744,-19.859314,-100.540154,-22.323606
0.1400,-0.922607,-0.097412,-0.571777,-16.464233,-108.688347,-18.157959
0.1500,-0.915771,-0.064209,-0.523926,-13.801574,-113.723747,-15.258788
0.1600,-0.908936,-0.051514,-0.499512,-8.941650,-117.088310,-18.432617
0.1700,-0.915283,-0.061035,-0.540771,0.526428,-121.345512,-28.030394
0.1800,-0.940674,-0.087891,-0.552734,9.559631,-119.689934,-32.524109
0.1900,-1.002930,-0.122314,-0.518555,10.444640,-103.965752,-25.405882
0.2000,-1.107666,-0.134521,-0.477783,3.402710,-76.217651,-10.757445
0.2100,-1.113281,-0.123291,-0.455566,-0.801086,-52.246090,1.579285
0.2200,-0.966553,-0.113281,-0.485107,0.167847,-44.578548,6.988525
0.2300,-0.859863,-0.096436,-0.459473,0.076294,-51.826473,8.132935
0.2400,-0.831299,-0.076416,-0.353516,-0.556946,-69.580078,4.379272
0.2500,-0.838867,-0.091553,-0.253174,-0.045776,-90.484612,-2.212524
0.2600,-0.853516,-0.132324,-0.213867,-0.679016,-105.689995,-4.081726
0.2700,-0.881348,-0.168945,-0.163574,-4.356384,-106.742851,2.548218
0.2800,-0.893555,-0.196045,-0.185059,-10.269164,-91.941826,16.067505
0.2900,-1.011475,-0.163818,-0.220215,-21.903990,-63.095089,33.981323
0.3000,-1.187744,-0.076172,-0.212646,-31.356810,-37.391663,38.703918
0.3100,-1.153320,-0.083496,-0.215820,-27.481077,-30.326841,29.449461
0.3200,-1.035156,-0.126465,-0.231445,-24.085997,-38.795471,27.709959
0.3300,-1.039063,-0.121582,-0.248779,-25.718687,-52.062984,31.082151
0.3400,-1.078857,-0.089844,-0.263428,-26.405333,-65.589905,30.364988
0.3500,-1.106689,-0.061279,-0.277588,-24.658201,-74.440002,25.016783
0.3600,-1.149658,-0.050049,-0.291260,-21.186827,-74.638367,18.989563
0.3700,-1.131592,-0.062744,-0.275146,-16.502380,-66.452026,16.708374
0.3800,-1.064941,-0.077393,-0.235352,-12.886046,-51.818844,19.432068
0.3900,-1.041260,-0.072998,-0.229980,-11.871337,-36.231995,23.284910
0.4000,-1.045654,-0.053711,-0.238037,-11.497497,-23.704527,24.871824
