ax,ay,az,gx,gy,gz
-0.474121,-0.554199,-0.0625,-16.281128,-72.067261,-23.971556
-0.057617,-0.712891,-0.14209,-42.594906,-21.591185,-13.84735
-0.012939,-0.830078,-0.161621,-49.484249,46.600338,-6.950378
-0.442627,-0.836914,-0.165527,-41.450497,103.080742,9.269714
-0.956299,-0.774414,-0.104492,-34.179688,120.010368,26.153563
-1.130615,-0.743164,-0.104492,-33.470154,103.248589,24.29962
-1.003174,-0.743164,-0.140625,-30.235289,75.675964,15.159606
-0.894043,-0.735352,-0.150635,-21.171568,54.397579,10.993957
-0.911133,-0.688232,-0.129639,-12.123107,39.047241,9.025574
-0.864746,-0.656006,-0.082031,-8.773804,21.499632,8.277893
-0.730469,-0.637451,-0.042969,-8.750916,4.951477,7.789611
-0.634521,-0.604736,0.012695,-9.132385,-5.302429,6.515502
-0.595703,-0.577148,0.05542,-10.726928,-10.787963,7.118225
-0.560059,-0.569092,0.048584,-13.137816,-14.686584,9.33075
-0.533691,-0.560303,0.050049,-15.411376,-19.15741,14.076232
-0.54541,-0.534912,0.077148,-18.234253,-24.04785,21.308897
-0.552734,-0.500732,0.089111,-23.452757,-30.433653,28.564451
-0.50293,-0.467285,0.127441,-31.85272,-38.002014,33.531189
-0.45166,-0.444824,0.206543,-43.006893,-44.845577,38.482666
-0.483887,-0.441406,0.324707,-53.482052,-52.841183,46.463009
-0.492188,-0.422119,0.341553,-58.845516,-59.17358,60.150143
-0.393555,-0.394043,0.230225,-59.509274,-60.714718,83.023064
-0.260498,-0.373779,0.138428,-51.376339,-50.415035,104.606621
-0.141846,-0.317871,0.133545,-35.682678,-20.095823,116.577141
-0.138428,-0.184326,0.253174,-32.325745,14.579772,128.746033
-0.297607,-0.119873,0.176514,-55.198666,36.849976,137.031555
-0.599365,-0.100098,0.009521,-65.750122,60.104366,131.217957
-0.875732,0.013672,-0.018311,-53.710934,93.048088,129.112244
-1.029541,0.189697,0.077393,-53.077694,112.197868,137.924194
-1.059082,0.294434,0.101563,-82.382195,100.753777,140.151978
-0.967041,0.302002,0.028564,-135.360718,75.3479,138.671875
-0.734863,0.280029,-0.019775,-186.309799,65.574646,142.997742
-0.544434,0.214111,-0.027832,-224.395737,65.818787,153.213501
-0.462891,0.123535,0.009277,-248.817429,74.684143,160.041809
-0.504639,0.080322,0.102295,-249.992355,90.354912,159.27887
-0.64502,0.109619,0.13501,-249.702438,104.461662,156.677246
-0.828369,0.213623,-0.006592,-246.498093,105.987541,157.00531
-0.904297,0.373535,-0.200928,-230.110153,93.055717,163.230881
-0.949707,0.556885,-0.288818,-217.285141,65.185547,176.147446
-0.911133,0.730957,-0.212891,-218.18541,32.806396,186.492905
-0.780762,0.878906,-0.182617,-233.528122,2.090454,195.327744
-0.813721,0.939697,-0.334961,-249.992355,-32.966614,209.800705
-0.954102,0.945801,-0.552246,-249.992355,-69.877625,222.274765
-0.978027,0.944092,-0.680664,-249.67955,-110.29052,234.794601
-0.906006,0.995361,-0.709473,-249.992355,-160.324097,249.992355
-0.802002,1.071289,-0.747314,-249.992355,-213.584885,249.992355
-0.742188,1.12207,-0.85791,-249.992355,-249.992355,249.725327
-0.915283,1.166504,-0.995361,-249.992355,-248.535141,249.977097
-0.779785,1.324707,-1.041748,-229.194626,-187.889084,249.992355
-0.758301,1.779541,-0.838379,-160.125732,-96.633904,249.992355
-0.964844,1.908936,-0.926025,-126.144402,-19.439697,249.992355
-1.110596,1.996338,-0.900879,-132.30896,28.07617,249.992355
-1.046875,1.494873,-0.870361,-167.778,50.628658,249.992355
-1.214844,1.464111,-0.85376,-143.814087,69.297791,249.992355
-1.256104,1.454834,-0.733887,-104.896538,60.577389,239.631638
-1.176025,1.239502,-0.699951,-80.749504,38.787842,198.410019
-1.105713,1.144775,-0.661377,-57.937618,18.112183,196.334824
-1.081055,1.116211,-0.636475,-33.64563,-3.105163,214.462265
-1.061768,1.132568,-0.609131,-8.796692,-26.611326,214.164719
-1.005127,1.14624,-0.598877,11.543273,-53.245541,199.623093
-0.891357,1.159912,-0.61084,27.481077,-78.994751,179.275497
-0.763672,1.169922,-0.618652,40.504452,-100.563042,159.797668
-0.620117,1.176758,-0.612061,49.003597,-115.272514,143.77594
-0.508789,1.169189,-0.583252,51.452633,-123.611443,131.584167
-0.453369,1.148438,-0.556396,51.170345,-126.617424,119.926445
-0.412598,1.123779,-0.542969,51.979061,-126.129143,108.192436
-0.373291,1.133789,-0.521484,55.5191,-124.595634,100.448601
-0.355225,1.154297,-0.476563,58.54034,-121.284477,98.579399
-0.369141,1.174561,-0.439941,60.134884,-115.165703,100.58593
-0.418457,1.182373,-0.408936,61.096188,-105.331413,104.469292
-0.466064,1.166016,-0.342529,60.18829,-89.889519,107.482903
-0.530518,1.13501,-0.207031,57.579037,-69.190979,107.13958
-0.597168,1.099609,-0.029785,56.15234,-39.672852,103.85894
-0.581787,1.07373,0.070801,62.19482,-2.037048,103.370659
-0.566406,1.061035,0.060791,73.692322,34.599304,107.51342
-0.562988,1.041748,-0.003906,81.726067,67.939758,109.191887
-0.536377,1.025146,-0.089844,82.756035,97.541801,105.514519
-0.509277,1.010498,-0.170898,74.577332,121.345512,100.71563
-0.507324,0.996826,-0.25415,58.532711,140.335083,98.983757
-0.5271,0.98584,-0.342285,38.42926,154.747009,99.685661
-0.5625,0.99707,-0.393311,19.287109,166.069016,97.549431
-0.615479,1.037354,-0.399902,2.716064,174.781784,87.020866
-0.677246,1.054932,-0.387451,-14.213561,178.329453,67.512512
-0.743408,1.023438,-0.401123,-30.494688,176.948532,47.95837
-0.828125,0.96582,-0.415283,-43.55621,167.65593,34.896851
-0.865479,0.91333,-0.433838,-51.445004,149.780273,26.748655
-0.887207,0.89624,-0.462891,-48.606869,124.938957,20.172117
-0.915039,0.92334,-0.445313,-34.690857,97.457878,11.978148
-0.863281,0.97876,-0.406982,-21.606443,75.386047,0.228882
-0.788574,1.012207,-0.389648,-17.219543,57.273861,-10.337829
-0.719238,1.012695,-0.35083,-20.523069,44.174191,-17.723083
-0.669189,0.985107,-0.323242,-23.818968,38.482666,-21.553038
-0.675049,0.946533,-0.275635,-18.882751,37.994385,-23.735044
-0.585205,0.931396,-0.255859,-8.331299,43.342587,-29.266356
