ax,ay,az,gx,gy,gz
-0.259766,1.043945,0.115234,-42.388912,68.145752,-4.425049
-0.167969,1.063721,0.098633,-42.938229,83.183281,-0.709534
-0.12085,1.073486,0.060547,-40.084839,89.462273,0.038147
-0.111084,1.072754,0.03125,-35.064697,85.46447,-2.593994
-0.123047,1.062256,0.00415,-29.350279,78.353882,-4.776001
-0.121582,1.052734,-0.021729,-25.367735,73.272705,-4.379272
-0.093994,1.045654,-0.041748,-23.048399,70.579529,-1.373291
-0.081787,1.030029,-0.041016,-21.39282,66.497803,1.548767
-0.093262,1.030273,-0.047607,-20.172117,58.639523,2.784729
-0.089355,1.054932,-0.041504,-18.112183,49.316402,3.65448
-0.088623,1.074707,-0.027832,-13.053893,41.435238,4.91333
-0.10791,1.074707,-0.016357,-5.676269,33.77533,5.172729
-0.11377,1.062012,0.001221,0.808716,25.55084,3.730774
-0.121338,1.040039,0.020752,4.447937,16.723633,1.945495
-0.141357,1.025146,0.043701,4.920959,6.752014,0.396728
-0.182129,1.02002,0.067383,4.684448,-1.693725,-0.137329
-0.224121,1.020264,0.095459,6.652832,-6.66809,0.053406
-0.237305,1.015869,0.121094,10.101317,-8.644104,1.701355
-0.241943,1.015137,0.13916,13.09204,-8.712769,3.890991
-0.239014,1.012939,0.166016,14.778136,-8.087158,5.210876
-0.240234,1.003662,0.174316,14.328002,-7.225036,4.974365
-0.22998,0.988037,0.162109,13.236999,-5.149841,3.440857
-0.249512,0.966064,0.12915,13.114928,0.648498,2.815246
-0.282959,0.946533,0.093506,12.413024,8.224487,2.677917
-0.31543,0.924561,0.067383,11.215209,19.462585,3.280639
-0.333008,0.897461,0.063721,7.972717,33.905029,5.630493
-0.322021,0.878906,0.066162,2.288818,48.240658,6.912231
-0.281006,0.873047,0.070068,-3.120422,59.349056,7.484436
-0.215088,0.883545,0.079834,-6.568908,64.544678,7.743835
-0.15625,0.895264,0.093018,-8.407593,63.880917,7.56073
-0.150146,0.911133,0.085938,-10.055541,58.616634,6.706237
-0.161133,0.945557,0.082031,-10.910033,49.987789,5.676269
-0.162842,0.999512,0.071045,-11.070251,40.199276,7.644653
-0.186523,1.020508,0.065674,-9.208679,34.004211,12.001037
-0.19873,1.004883,0.074951,-4.394531,31.654356,12.420653
