ax,ay,az,gx,gy,gz
0.172119,0.439697,0.571045,-11.985778,53.047176,100.387566
-0.223389,-0.110107,0.647949,-116.661064,182.151779,158.081055
0.240234,-0.580811,1.304932,-75.286865,82.420341,98.724358
0.253906,0.129395,0.884766,4.28009,-45.509335,63.255306
0.143311,0.276123,0.767334,30.899046,-61.69128,57.754513
0.4021,0.336182,1.046143,62.263485,-73.646545,47.241207
0.378174,0.326904,1.059082,72.463989,-64.720154,49.293514
0.317383,0.348633,0.908691,90.072624,-66.978455,25.070189
0.426514,0.485107,0.818848,95.66497,-59.135433,-12.33673
0.636963,0.535889,0.957764,87.005608,-50.674435,-32.38678
0.701904,0.466797,1.119629,72.906494,-33.920288,-22.53723
0.512939,0.4104,0.972168,50.445553,-12.184142,4.478455
0.437012,0.483643,0.77002,34.767151,-9.048462,20.912169
0.486572,0.68457,0.618652,15.907287,-1.533508,32.440186
0.247314,0.695557,0.380859,11.825561,11.573791,43.182369
0.013916,0.742188,0.188721,31.22711,29.914854,42.243954
-0.181885,0.609863,0.118896,63.446041,37.963867,23.986814
0.100586,0.289307,0.562012,96.763603,19.004822,-9.83429
0.964844,1.021484,0.781494,102.821342,-17.448425,-19.40918
-0.111328,0.585205,0.553711,79.734802,54.00848,81.565849
0.480225,-0.240234,1.335205,174.736008,-19.004822,-0.205994
0.55835,0.654053,0.761963,161.033615,-9.246826,-96.626274
0.446045,0.972168,0.460693,134.002686,34.324646,-70.465088
0.436523,0.60498,0.588379,143.013,25.970457,-66.253662
0.709717,0.515381,0.818359,147.438049,24.238585,-75.737
0.660645,0.740967,0.672363,129.486084,48.454281,-66.520691
0.523926,0.865967,0.522705,128.700256,63.781734,-61.744686
0.708984,0.770264,0.804199,141.853333,55.175777,-55.809017
0.653809,0.634277,0.967529,127.899162,41.069027,-34.77478
0.426514,0.693848,0.669678,84.770195,39.588928,-6.088256
0.472168,0.839355,0.558594,67.489624,35.255432,22.499083
0.507568,0.831543,0.658691,70.343018,29.777525,33.554077
0.508789,0.936523,0.687256,73.410034,32.173157,36.888123
0.382568,0.898438,0.733643,68.367004,49.819942,39.291382
0.398193,0.675781,0.957031,73.371887,32.394409,18.90564
0.385742,0.633301,0.961182,72.860718,-0.190735,-6.263732
-0.04126,0.574463,0.421875,58.303829,14.48059,-14.518737
-0.111572,0.634033,0.246094,98.617546,18.615723,-38.30719
0.17041,0.626465,0.587158,148.918152,29.113768,-68.244934
0.26709,0.387451,0.804932,159.645081,43.838497,-91.659538
0.281982,0.437744,0.869141,141.456604,32.745361,-100.654594
0.266113,0.741943,0.845947,109.321587,25.779722,-90.034477
0.317627,1.169922,0.776855,84.251396,41.740414,-75.3479
0.37085,1.210205,0.86792,51.910397,60.554501,-71.342468
0.556152,1.045898,0.959717,4.318237,55.152889,-60.424801
0.381104,1.19458,0.898682,-10.513305,89.469902,7.850646
0.131104,0.795654,0.816895,-19.729614,96.611015,37.948608
0.139404,0.821045,0.644531,-37.42218,81.977837,37.620544
0.118652,1.095459,0.477295,-44.265743,51.704403,59.944149
0.232666,1.236084,0.457031,-22.819517,26.031492,71.95282
0.227539,0.988037,0.460693,17.082214,25.352476,73.150635
0.189453,0.897217,0.418213,62.782284,31.394957,58.197018
0.115479,0.937256,0.471436,131.637573,30.4718,6.134033
0.186768,0.283936,0.648438,140.220642,34.378052,-18.211365
0.151123,0.053955,0.536621,37.780762,20.843504,13.427733
0.122314,0.348389,0.268311,-64.529419,5.310058,32.936096
0.156982,0.645508,0.215576,-61.477657,-13.450622,35.980225
0.173096,0.583984,0.273438,-33.325195,-31.806944,38.505554
0.11792,0.654297,0.32666,-18.867493,-30.578611,38.253784
0.181396,0.83374,0.527588,-25.482176,-34.080505,44.082638
0.370361,0.86499,0.718018,-45.478817,-56.373592,69.236755
0.298828,0.871338,0.577393,-76.080322,-49.316402,100.044243
0.142578,0.711914,0.462891,-72.761536,-35.972595,100.402824
0.132568,0.421143,0.591797,-54.084774,-32.279968,73.326111
0.084229,0.690186,0.594727,-74.050903,-21.324156,47.065731
0.361816,0.927002,0.652344,-94.40612,-11.917113,11.863708
0.444824,1.210205,0.63623,-80.032349,16.372681,-21.453856
0.056152,1.052002,0.503662,-22.491453,73.448181,-64.926147
-0.073975,0.983154,0.117432,0.045776,95.634453,-194.305405
0.115967,1.010498,0.39917,82.68737,72.273254,-217.1707
0.288574,0.486328,0.7229,95.29113,65.444946,-244.194016
0.635986,0.844238,0.927246,12.451171,67.878723,-182.044968
0.341309,1.270996,0.792725,-44.006344,59.791561,-80.00946
0.143311,1.227539,0.582764,-46.432491,47.500607,-30.34973
0.266113,1.118896,0.896729,-37.04834,53.840633,-20.942686
0.368164,0.931641,0.935059,-55.351254,90.026848,-3.135681
0.090332,0.871338,0.535889,-76.171875,119.155876,25.482176
-0.065674,0.776855,0.35498,-64.071655,101.554863,30.944822
-0.104492,0.758789,0.384766,-28.388975,72.952271,15.327453
-0.008545,0.783203,0.441162,7.835388,51.422115,1.13678
0.027344,0.666504,0.620361,45.890804,29.136656,1.960754
0.016113,0.64502,0.738281,54.748531,21.751402,1.914978
0.057617,0.873779,0.716064,28.816221,31.036375,-0.419617
0.115234,1.10498,0.760742,16.471863,33.493042,2.204895
0.046875,0.971191,0.665771,23.15521,30.754087,5.584716
-0.016846,0.849121,0.463135,44.982906,23.452757,-1.419067
0.033691,0.834717,0.442383,76.423645,10.2005,-11.96289
0.104736,0.922852,0.605957,87.379448,-2.27356,-11.489867
0.031006,1.062256,0.663086,61.042782,1.068115,0.045776
-0.066162,1.165283,0.614502,45.608517,10.177611,4.493713
0.032715,1.096191,0.693115,60.615536,16.464233,-5.996704
0.143799,0.952881,0.700439,86.708061,8.293152,-7.522583
0.160645,0.841064,0.638184,117.416374,-19.477844,5.577087
-0.004639,0.739746,0.442627,139.122009,-55.786129,24.54376
-0.086182,0.667725,0.479492,141.815186,-80.512993,22.605894
-0.035889,0.640625,0.629883,92.033379,-69.602966,-0.953674
0.044678,0.826416,0.602539,14.961242,-42.587276,-12.008666
0.084473,1.023193,0.586914,1.457214,-15.243529,-23.109434
0.193848,1.121582,0.786377,31.959532,4.653931,-39.405823
0.131592,1.122803,0.716064,26.100157,12.428283,-28.549192
-0.083008,1.16333,0.403076,31.265257,5.020141,-21.202085
-0.232666,0.92749,0.121338,76.766968,-27.313231,-38.406372
-0.103027,0.5979,0.214844,113.822929,-38.68103,-53.100582
0.024902,0.535156,0.23291,94.398491,-21.102903,-41.015621
0.03833,0.651367,0.359863,55.671688,-14.495849,-22.445677
0.09375,0.787109,0.503906,26.596067,-11.474608,-11.672973
0.053955,1.078125,0.53125,12.123107,-0.434875,-0.228882
0.034424,1.052979,0.561279,14.320373,22.750853,-9.635925
0.061279,0.928955,0.479004,16.082764,53.413387,-38.093567
-0.015381,0.925293,0.328613,10.864257,67.276001,-46.844479
-0.056641,0.945313,0.264404,8.232117,56.968685,-44.616695
0.020508,1.10791,0.40918,16.693115,22.827147,-27.976988
0.023193,1.057373,0.409668,12.306212,-11.306762,8.087158
0.010986,1.058838,0.365479,10.749816,-24.131773,33.813477
0.053711,1.186523,0.354736,31.158445,-16.105652,36.193848
0.047363,1.214844,0.371582,69.824219,-11.878966,21.65222
0.040771,1.132324,0.40918,101.135246,-9.277344,-7.911682
0.078369,0.933838,0.390381,104.217522,-18.264771,-28.984068
-0.037109,0.740967,0.18335,65.979004,-31.806944,-18.39447
-0.092529,0.741455,0.145752,13.839721,-29.411314,1.731872
0.042969,0.768066,0.32666,-37.612915,-9.391785,10.765075
0.129883,1.017578,0.480713,-94.627373,11.009215,21.682737
0.061768,1.15625,0.414307,-121.917717,16.708374,37.80365
0.039795,1.077393,0.312256,-109.184258,18.264771,42.350765
