ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
0.397217,-1.395264,-0.112549,11.947631,249.877914,-134.803772,0.47998,-0.643555,-0.597412,-54.344173,-46.020504,-13.397216
0.016113,-0.727295,-0.509766,85.670464,-249.992355,-159.034729,0.472412,-0.66626,-0.594727,-59.791561,-41.801449,-4.524231
0.979492,-0.967285,-0.084473,96.939079,-131.462097,150.611877,0.463135,-0.719238,-0.606689,-64.056396,-45.845028,-2.433777
0.244629,-0.619141,-0.562256,146.400452,-249.992355,-119.171135,0.451904,-0.67041,-0.680664,-46.112057,-46.630856,-43.823238
1.036621,-1.000732,-0.123291,124.351494,8.31604,228.691086,0.453613,-0.743652,-0.585205,-64.750671,-57.167049,-2.357483
1.043701,-1.049805,-0.100586,110.588066,-57.167049,187.332138,0.399902,-0.764648,-0.513672,-69.68689,-63.804623,2.708435
0.42041,-1.187012,-0.150635,17.562866,244.918808,-115.066521,0.335449,-0.813721,-0.519775,-92.109673,-77.11792,19.508362
0.344482,-1.151367,-0.181152,19.271851,239.013657,-101.097099,0.369385,-1.032471,-0.308838,-164.817795,-88.310234,-17.524719
0.246338,-1.155762,-0.240234,20.89691,245.796188,-80.886833,0.435547,-0.885254,-0.562988,-141.822815,-93.574516,8.773804
0.230469,-1.194092,-0.298828,18.463135,249.992355,-54.489132,0.464844,-0.979248,-0.517822,-161.125168,-92.170708,-1.586914
0.295654,-1.234131,-0.314941,14.259337,249.961838,-24.16992,0.413086,-1.020752,-0.434326,-168.495163,-90.202324,-10.406493
0.358154,-1.27417,-0.320068,11.970519,249.954208,5.91278,0.345947,-0.968994,-0.214111,-161.834702,-84.068291,-22.827147
0.416748,-1.334961,-0.314209,14.038085,249.992355,33.988953,0.307373,-0.947021,-0.144531,-165.107712,-65.52887,-23.338316
0.466553,-1.473389,-0.334961,14.900207,248.985275,62.782284,0.312744,-0.95459,-0.182129,-163.352951,-35.713196,-22.575377
0.470215,-1.655029,-0.376709,9.002686,243.049606,95.352165,0.363525,-0.924072,-0.246582,-154.342651,-9.559631,-23.941038
0.46875,-1.799805,-0.419678,-8.003235,241.813644,133.277893,0.359375,-0.937256,-0.201172,-134.44519,12.84027,-21.247862
0.425049,-1.229736,-0.122803,16.876221,249.992355,-125.228874,0.295166,-0.951172,-0.118164,-107.276909,30.227659,-14.61029
0.356934,-1.663818,-0.464844,-43.823238,249.992355,216.728195,0.480225,-0.665771,-0.704102,-46.104427,-52.360531,-53.596493
0.439453,-1.832764,-0.465576,-30.937193,248.329147,176.841721,0.35376,-0.811279,-0.572998,-114.456169,-89.141838,17.63916
0.92627,-0.744873,-0.085205,125.381462,136.375427,249.992355,0.518066,-0.662109,-0.759277,-46.043392,-59.623714,-60.066219
0.847656,-0.709229,-0.125977,106.285088,196.3806,249.542221,0.315674,-0.82373,-0.555664,12.847899,-128.02887,-163.681015
0.737793,-0.716553,-0.204102,82.298271,247.085556,249.992355,0.537109,-0.642822,-0.82666,-43.342587,-69.396973,-64.086914
0.647949,-0.738037,-0.351563,60.386654,249.992355,249.992355,0.228516,-0.916016,-0.080566,-85.372917,41.549679,-11.650084
0.984375,-0.858154,-0.111572,131.668091,72.372437,249.992355,0.304688,-0.844482,-0.552002,23.086546,-154.510498,-182.64006
0.4729,-0.904541,-0.519287,22.460936,249.839767,249.992355,0.296387,-0.855225,-0.57959,32.081604,-181.190475,-197.944626
0.352051,-1.026855,-0.482178,3.440857,249.992355,249.992355,0.314453,-0.855957,-0.630615,33.721924,-205.818161,-210.227951
0.312256,-1.325439,-0.457031,-27.343748,249.992355,242.576584,0.30249,-0.88501,-0.661377,30.296324,-231.742844,-220.855698
0.590088,-0.814697,-0.484131,40.054321,249.336227,249.992355,0.289551,-0.906738,-0.669189,26.382444,-248.413071,-228.080734
0.371582,-1.267822,-0.149902,-104.026787,89.256279,-202.43071,0.293457,-0.928223,-0.689209,20.843504,-249.885544,-232.490524
0.384033,-2.258789,-0.697266,-132.18689,249.992355,-228.00444,0.299561,-0.941406,-0.713379,16.731262,-249.992355,-233.512863
0.412598,-2.229248,-0.519775,-168.319687,249.473557,-232.444748,0.297852,-0.923584,-0.73291,12.931823,-247.604355,-230.361923
0.531006,-2.070801,-0.286133,-179.023727,249.992355,-243.141159,0.299072,-0.887939,-0.76123,8.476257,-230.606064,-221.412643
0.645508,-1.830566,-0.093994,-169.128403,249.992355,-249.992355,0.282959,-0.862061,-0.808105,2.746582,-209.838852,-207.511887
0.673096,-1.622559,-0.010254,-151.542664,228.988632,-249.641403,0.266357,-0.820313,-0.864014,-3.746032,-193.962082,-191.253647
0.641846,-1.478516,-0.0271,-133.056641,176.97905,-240.158066,0.311279,-0.754395,-0.881592,-11.009215,-177.833542,-174.133286
0.394043,-2.1521,-0.766113,-80.818169,249.992355,-218.406662,0.344238,-0.712646,-0.885986,-20.912169,-159.454346,-156.906128
0.544189,-1.390137,-0.079102,-120.513908,135.612488,-229.675278,0.370361,-0.701416,-0.866211,-29.58679,-142.471313,-142.356873
0.433838,-1.324463,-0.121338,-111.709587,107.696526,-216.941818,0.395752,-0.701172,-0.828369,-34.996033,-126.464836,-130.355835
0.37915,-1.24585,-0.160645,-99.82299,73.310852,-184.982285,0.437256,-0.717285,-0.780518,-36.621094,-108.802788,-118.064873
0.540283,-1.291504,-0.134277,-65.353394,-40.748592,-76.728821,0.461182,-0.711914,-0.752686,-35.682678,-92.277519,-104.309074
0.458984,-1.233154,-0.17334,-94.78759,33.8974,-142.89856,0.454834,-0.713623,-0.757813,-34.057617,-84.793083,-93.391411
0.501709,-1.225342,-0.162109,-86.982719,8.377075,-120.376579,0.461426,-0.687988,-0.779297,-33.081055,-86.21978,-85.815422
0.52417,-1.242432,-0.157715,-76.385498,-18.173218,-97.755424,0.493652,-0.664063,-0.782715,-32.89032,-86.433403,-78.895569
0.550781,-1.382324,-0.08374,-56.991573,-55.572506,-57.548519,0.512939,-0.652832,-0.796631,-36.010742,-79.978943,-72.570801
0.536377,-1.489258,-0.054932,-53.550716,-61.828609,-38.536072,0.53125,-0.658936,-0.817383,-39.665222,-73.608398,-67.268372
0.516357,-1.558594,-0.03418,-54.64172,-63.217159,-16.723633,0.525391,-0.660645,-0.806885,-45.44067,-65.177917,-62.057491
0.552246,-1.511475,0.022461,-51.956173,-59.692379,0.587463,0.186523,-0.842285,-0.105225,-75.332642,52.307125,-14.801024
0.5896,-1.350098,0.039795,-42.396542,-58.074947,15.86151,0.033936,-1.054932,0.107178,29.21295,249.267563,77.423096
0.567383,-1.121094,0.01123,-24.398802,-59.783932,31.35681,0.180664,-0.702148,-0.185791,-61.241146,53.863522,-7.980346
0.355957,-1.974854,-0.652344,-29.510496,249.984726,-198.287949,0.334961,-1.115967,-0.033691,-1.602173,-21.080015,78.559875
0.418457,-1.246826,-0.169434,-98.678581,55.831905,-164.74913,0.371826,-1.172852,-0.02417,-17.402649,-16.342163,70.587158
0.250732,-1.807129,-0.476074,6.011962,249.992355,-173.759445,0.365723,-1.261963,-0.003906,-32.341003,-9.513855,59.814449
0.496094,-0.949219,-0.050049,-6.507873,-59.288021,41.046139,0.337646,-1.401367,0.035645,-38.848877,-3.799438,52.047726
0.066162,-1.564209,-0.459473,41.961666,249.992355,-134.338379,0.303711,-1.523926,0.074951,-37.239075,0.946045,49.629208
0.240967,-1.112549,0.216553,174.522385,168.754562,64.826965,0.297852,-1.53833,0.071045,-36.956787,5.523681,49.125668
-0.165771,-0.960693,-0.276855,187.973007,167.564377,32.272339,0.346436,-1.410645,0.032715,-49.087521,14.266967,40.39764
-0.763916,-0.547852,-0.746826,165.206894,129.257202,34.927368,0.38916,-1.216797,-0.00415,-70.510864,27.252195,27.305601
-1.112061,-0.19751,-0.994873,144.760132,76.766968,35.758972,0.407471,-1.072754,-0.036133,-89.347832,42.022701,15.930175
-0.930664,-0.041016,-0.646484,156.341553,56.838985,23.53668,0.419678,-0.985107,-0.026855,-112.586967,70.4422,-2.471924
-0.788086,-0.139648,-0.561523,156.417847,48.057552,5.119323,0.289063,-1.045654,-0.049316,7.064819,-18.699646,81.550591
-0.741699,-0.250488,-0.645264,138.687134,41.206356,-13.771056,0.400391,-0.980225,0.005371,-124.214165,81.901543,-12.031554
-0.627686,-0.349121,-0.574707,129.02832,42.945858,-35.102844,0.341797,-1.14917,0.135498,-114.936821,100.494377,-19.844055
-0.496582,-0.462402,-0.31958,129.272461,51.307674,-59.020992,0.305908,-1.200684,0.177734,-95.710747,111.762993,-11.726378
-0.405762,-0.542725,-0.093994,136.032104,69.572449,-73.257446,0.272949,-1.203369,0.181885,-75.706482,125.244133,-0.404358
0.138916,-1.664307,-0.431396,25.42877,249.992355,-150.131226,0.239746,-1.156494,0.147705,-61.660763,139.587402,10.368346
-0.351318,-0.599609,-0.023438,144.599915,98.617546,-72.265625,0.198486,-1.078125,0.104492,-55.747982,153.35083,17.402649
-0.3479,-0.67334,-0.031006,156.63147,167.716965,-57.838436,0.138184,-1.02002,0.082031,-54.38232,165.611252,20.904539
-0.332764,-0.707031,-0.048584,159.156799,208.328232,-55.099483,0.06958,-1.010742,0.085938,-49.270626,179.046616,27.847288
-0.295654,-0.736084,-0.100586,160.659775,243.774399,-56.495663,0.049561,-1.037598,0.097168,-31.738279,198.577866,40.084839
-0.255127,-0.778564,-0.157715,163.146957,249.992355,-62.07275,0.039795,-1.060303,0.104248,-2.006531,229.598984,56.755062
-0.214844,-0.866211,-0.203369,162.132248,249.992355,-70.724487,0.1875,-0.744629,-0.182617,-70.930481,57.014462,-15.045165
-0.202637,-0.992676,-0.262451,153.4729,249.992355,-76.60675,0.375732,-1.063477,0.069336,-126.350395,91.331474,-20.294188
-0.159668,-1.125732,-0.314209,137.542725,249.992355,-83.534233,0.260254,-0.959229,-0.065186,12.611388,-8.354187,81.619255
-0.097412,-1.259766,-0.357178,114.82238,249.992355,-96.244804,0.419434,-1.014648,-0.038086,-101.692192,56.861874,6.126403
-0.037598,-1.379883,-0.405518,88.61541,249.992355,-111.091606,0.263184,-0.841309,-0.094971,28.320311,24.337767,78.468323
0.020996,-1.476563,-0.447754,63.705441,249.992355,-123.931877,0.255371,-0.885742,-0.078613,19.554138,7.186889,80.902092
-0.342529,-0.638672,-0.024658,151.878357,131.874084,-64.826965,0.128418,-0.812744,-0.151123,-22.804258,58.692928,12.786864
0.438477,-0.867676,-0.092529,4.051208,-52.169796,46.82159,0.088379,-0.801025,-0.163574,-3.715515,67.9245,17.311096
0.187012,-0.881592,0.38916,109.107964,162.86467,150.604248,0.077881,-0.731445,-0.16626,7.827758,70.236206,16.555786
0.390381,-0.792236,-0.130371,15.838622,-26.412962,57.205196,0.086182,-0.65625,-0.195068,14.205932,58.92181,14.85443
-0.240234,-1.091553,0.23584,-88.35601,-249.992355,64.506531,0.082031,-0.632813,-0.17627,18.516541,40.374752,14.213561
-0.240234,-1.104004,0.297852,-89.797966,-249.992355,75.317383,0.070313,-0.656494,-0.151123,21.514891,23.551939,14.73236
-0.266846,-1.111572,0.402832,-85.319511,-249.885544,89.950554,0.07959,-0.709961,-0.160156,26.527403,11.322021,16.151428
-0.26709,-1.136719,0.484375,-77.041626,-249.93895,102.355949,0.12085,-0.767822,-0.169189,34.355164,2.197266,18.173218
-0.290039,-1.183838,0.515137,-69.572449,-249.992355,112.869255,0.162354,-0.816162,-0.17749,42.053219,-3.639221,19.958496
-0.320557,-1.222412,0.552246,-64.399719,-246.185287,120.925896,0.181641,-0.854736,-0.184082,48.301693,-5.447387,22.315977
-0.286865,-1.218994,0.58252,-60.081478,-231.53685,121.192924,0.153809,-0.756348,-0.140381,-44.288631,52.74963,2.754211
-0.225098,-1.256836,0.572754,-64.38446,-229.743942,112.983696,0.209229,-0.893066,-0.083984,61.485287,-1.625061,29.808043
-0.412354,-1.308594,0.571289,-83.641045,-239.860519,109.771721,0.194092,-0.880127,-0.150391,54.611202,-4.844666,25.672911
-0.519531,-1.263184,0.703857,-100.646965,-222.892746,101.173393,0.269043,-0.836914,-0.130859,48.324581,49.682613,70.968628
-0.248535,-1.074219,0.153076,-85.525505,-249.992355,63.179012,0.262451,-0.865723,-0.124268,58.601376,54.687496,67.680359
-0.58667,-1.230225,0.792969,-113.876335,-214.416489,91.224663,0.243408,-0.905762,-0.108887,66.993713,53.390499,64.430237
