ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
-0.552979,0.195801,0.897217,7.186889,23.620604,15.129088,0.22998,0.902344,1.326416,3.082275,-12.184142,-8.44574
-0.534668,0.191406,0.893555,8.865356,20.26367,15.388488,0.236328,0.898682,1.318359,7.720947,-23.719786,-11.505126
-0.538574,0.188721,0.910889,10.231017,14.419555,15.380858,0.216797,0.926514,1.368896,15.052794,-27.45056,-13.496398
-0.541992,0.197998,0.928711,10.490417,8.590698,15.472411,0.225098,0.911865,1.380127,18.852234,-25.695799,-16.181946
-0.507813,0.22168,0.9729,10.887145,-4.943848,18.112183,0.244873,0.885254,1.371582,21.484373,-24.986265,-19.371033
-0.54126,0.212891,0.952393,10.711669,-1.991272,16.166687,0.246826,0.871094,1.355957,23.208616,-26.924131,-22.193907
-0.535156,0.213379,0.954102,10.719298,-5.439758,16.487122,0.231689,0.878662,1.328369,23.902891,-31.188963,-23.361204
-0.520508,0.216309,0.955566,10.841369,-6.187438,17.234802,0.196533,0.893311,1.294434,24.063108,-36.697388,-22.125242
-0.540039,0.208984,0.94165,10.589599,3.158569,15.922545,0.176758,0.895752,1.258545,23.391722,-41.78619,-21.049498
-0.579102,0.188965,0.913574,5.905151,22.422789,15.441894,0.155518,0.886475,1.240723,22.384642,-43.609615,-19.935608
-0.344727,0.136963,0.974609,-5.996704,14.312743,-10.482787,0.116211,0.873779,1.247559,23.300169,-40.267941,-18.928528
-0.579834,0.168945,0.924316,3.913879,9.880066,15.182494,0.232422,0.891113,1.307861,5.676269,-17.799377,-10.246276
-0.559814,0.168457,0.929688,3.593445,3.364563,13.404845,0.131592,0.670898,0.861328,15.541076,-34.667969,-8.407593
-0.532959,0.177979,0.923584,2.63977,-0.465393,10.803222,0.193359,0.790771,1.204834,-26.542662,-3.334045,5.432128
-0.504395,0.190918,0.921875,1.434326,-0.839233,7.789611,0.08374,0.633057,0.766357,14.183043,-30.067442,-7.545471
-0.475586,0.190918,0.926758,0.068665,1.983642,4.806519,0.041504,0.192871,0.655029,33.668518,0.312805,1.205444
-0.454346,0.178955,0.930908,-1.327515,6.79779,1.571655,0.043213,0.184814,0.659424,32.234192,2.006531,1.754761
-0.432861,0.162109,0.940674,-2.288818,12.046813,-1.739502,0.046387,0.178955,0.662598,30.738829,2.159119,2.601623
-0.399414,0.138184,0.948242,-3.311157,16.288757,-5.0354,0.040039,0.171875,0.655762,28.770445,1.281738,4.432678
-0.368164,0.125977,0.947754,-4.806519,18.371582,-7.858276,0.033691,0.157715,0.648193,25.688169,-0.12207,7.698059
-0.356201,0.127197,0.958008,-5.92041,17.616272,-9.70459,0.041504,0.156738,0.652832,21.865843,-1.731872,10.787963
-0.51709,0.229004,1.010498,10.124206,-2.563476,18.562317,0.042969,0.176758,0.665039,18.218994,-2.716064,13.862609
-0.589111,0.177979,0.915527,4.577637,17.097473,15.800475,0.044434,0.195068,0.687012,15.60974,-2.525329,16.571045
-0.516357,0.258789,1.026123,8.010864,-1.014709,18.119812,0.044678,0.200195,0.719238,13.534545,-1.373291,19.012451
-0.39917,0.314453,1.12207,-21.080015,-9.346008,19.836426,0.04541,0.190186,0.743164,11.306762,0.083923,21.14105
-0.481445,0.297119,1.03833,3.684997,-0.396728,20.225523,0.04834,0.196533,0.633301,34.65271,-2.777099,0.961304
-0.329102,0.148193,0.984375,-5.477905,10.078429,-10.917663,0.048096,0.185059,0.752197,9.368896,1.609802,22.720335
-0.252197,0.097412,0.828125,-9.32312,-25.794981,9.742737,0.070068,0.220459,0.746338,4.547119,2.326965,25.917051
-0.261963,0.131592,0.832031,-14.129638,-24.917601,12.123107,0.08667,0.240967,0.739746,0.869751,0.549316,26.916502
-0.266602,0.154541,0.848633,-18.356323,-25.093077,13.481139,0.083252,0.251709,0.744629,-3.051758,-2.372742,28.70941
-0.273926,0.174316,0.869385,-21.919249,-25.459288,14.060973,0.077637,0.254395,0.746582,-6.66809,-6.233215,30.479429
-0.2854,0.186035,0.907227,-24.681089,-24.322508,15.014647,0.080078,0.26001,0.760742,-9.971619,-10.383605,31.822203
-0.281738,0.193604,0.960938,-26.290892,-21.858213,16.151428,0.07959,0.276855,0.780518,-12.535094,-13.740539,32.524109
-0.285645,0.208008,1.001953,-27.297972,-18.577576,17.295837,0.068115,0.302002,0.802002,-13.702392,-15.243529,33.226013
-0.299316,0.229004,1.027588,-27.999876,-14.663695,18.493652,0.056396,0.327148,0.812256,-13.885497,-14.648437,33.180237
-0.313232,0.260498,1.043701,-28.289793,-10.726928,19.493103,0.057861,0.36084,0.821533,-14.457702,-12.382506,32.852173
-0.497559,0.287842,1.022705,5.653381,-0.320435,18.516541,0.061768,0.401367,0.827148,-15.686034,-10.284423,33.52356
-0.336182,0.287842,1.064941,-27.679441,-7.873535,19.767761,0.052979,0.200684,0.75708,7.347106,2.716064,24.688719
-0.385986,0.311279,1.113037,-23.872374,-7.911682,19.90509,0.055176,0.201416,0.605225,35.583496,-5.905151,0.862122
-0.409424,0.313477,1.126465,-17.860413,-10.643004,19.767761,0.101807,0.665771,0.803711,15.029906,-35.324097,-8.255005
-0.414551,0.31665,1.122314,-15.472411,-11.276244,20.38574,0.040039,0.200684,0.607666,38.139343,-8.361816,0.244141
-0.415039,0.313965,1.125,-13.496398,-11.413573,20.957945,0.077393,0.5896,0.767334,14.48059,-19.599915,-8.605957
-0.43042,0.309326,1.117676,-11.07788,-10.589599,20.919798,0.075195,0.552246,0.772461,15.579223,-7.110595,-10.734557
-0.459473,0.305176,1.099365,-8.850098,-9.254456,20.912169,0.069092,0.531006,0.780029,17.028809,5.279541,-11.878966
-0.480713,0.307373,1.081787,-6.629943,-7.995605,21.797178,0.069824,0.510742,0.783447,18.325806,15.144347,-11.627196
-0.479004,0.321777,1.067627,-4.898071,-6.530761,23.03314,0.080566,0.503662,0.780029,19.432068,21.52252,-10.986327
-0.470947,0.314697,1.065918,-2.487183,-4.15802,23.124693,0.091309,0.488037,0.765869,20.13397,24.864195,-10.536193
-0.466797,0.300781,1.062012,0.953674,-1.716614,22.02606,0.051758,0.204102,0.598389,37.117004,-7.759094,0.549316
-0.364014,0.30542,1.095215,-26.06201,-6.996154,19.729614,0.057861,0.417236,0.73291,21.202085,24.429319,-6.637573
-0.307129,0.161865,0.977051,-5.821228,6.492614,-11.489867,0.029541,0.360352,0.710693,22.201536,22.567747,-2.792358
-0.277588,0.171875,0.982422,-6.248474,5.584716,-11.482238,0.018311,0.319336,0.71167,24.635313,21.987913,-1.365662
-0.23999,0.190918,1.001465,-6.477355,8.773804,-10.871886,0.007568,0.282471,0.732178,28.137205,23.017881,-1.594543
-0.002686,0.199951,0.958252,-1.571655,-10.261535,-4.470825,0.084717,0.46167,0.753174,20.507811,25.55084,-9.742737
0.000488,0.200684,0.956299,-1.487732,-11.20758,-6.317138,0.005859,0.22998,0.78125,35.621643,27.137754,0.366211
0.000244,0.202393,0.960205,-1.342773,-11.650084,-7.438659,-0.003174,0.251465,0.759277,31.929014,25.42877,-0.823975
0.011963,0.206543,0.960938,-1.518249,-11.627196,-8.125305,0.02002,0.173584,0.614258,37.986755,-9.628296,-1.274109
0.020996,0.203857,0.962158,-1.533508,-11.154174,-9.002686,0.03418,0.164795,0.608398,36.834717,-9.82666,-2.105713
0.013672,0.202148,0.961914,-1.365662,-10.44464,-9.613037,0.047607,0.161865,0.603271,35.583496,-8.255005,-1.64032
-0.006592,0.208984,0.960449,-1.235962,-9.651184,-9.437561,0.050293,0.162842,0.606201,34.53064,-4.074097,-0.679016
-0.014648,0.218994,0.965332,-1.029968,-9.651184,-8.918762,0.023438,0.183838,0.612061,38.261414,-8.781433,-0.167847
-0.026611,0.238525,0.974609,-0.701904,-10.620116,-8.209229,0.07251,0.218262,0.618652,35.476685,10.002136,-1.831055
-0.046143,0.25293,0.979736,-0.152588,-12.382506,-7.209777,0.077881,0.244141,0.640869,37.811279,17.494202,-2.662658
-0.011963,0.192383,0.96582,-1.670837,-8.972168,-2.975464,0.075928,0.242188,0.696533,39.253235,22.987364,-2.563476
-0.061523,0.259033,0.991455,1.167297,-14.678954,-5.851745,0.046387,0.230469,0.757813,38.398743,26.321409,-0.88501
-0.065918,0.266113,0.986572,4.03595,-21.125792,-3.379822,0.05542,0.184082,0.612549,34.248352,2.258301,-0.63324
-0.065918,0.263428,0.997803,4.508972,-24.276731,-3.166198,0.258545,0.066895,0.931641,13.633727,5.195617,-8.277893
-0.067871,0.252686,1.025635,5.455017,-26.069639,-3.15094,0.286865,0.055664,0.924316,12.199401,5.424499,-7.408142
-0.069824,0.240723,1.049316,6.683349,-25.360106,-2.342224,0.298828,0.044678,0.90332,10.162353,3.677368,-6.759643
-0.068359,0.236328,1.05957,7.67517,-21.89636,-1.060486,0.311768,0.042969,0.890381,7.339477,0.587463,-6.278991
-0.059082,0.231201,1.066406,7.759094,-15.693664,0.450134,0.316406,0.046387,0.881104,5.294799,-3.089905,-5.950927
-0.05249,0.217041,1.075195,7.17926,-7.110595,1.556396,0.314453,0.042969,0.874023,3.631592,-6.401062,-5.760192
-0.057861,0.209961,1.078613,6.103515,2.441406,2.861023,0.31665,0.041992,0.865234,1.899719,-8.880615,-6.607055
-0.072021,0.210693,1.078613,4.234314,11.589049,5.081176,0.311279,0.04541,0.857666,0.526428,-10.131835,-8.010864
-0.088379,0.202148,1.084961,2.166748,19.302368,8.110046,0.294189,0.046875,0.853516,-0.350952,-9.620667,-8.987427
