ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
-0.148926,-0.283936,0.851074,16.540527,-52.261349,-70.4422,0.077637,1.001953,0.21582,14.801024,21.415709,-20.362852
0.060547,-0.551514,0.717529,49.827572,43.373104,25.0473,-0.623779,0.93335,0.239014,6.67572,33.889771,15.647887
-0.039063,-0.443604,0.926758,63.781734,65.444946,31.120298,-0.614258,0.891113,0.291748,-4.501343,69.061279,3.097534
-0.005859,-0.492676,0.8396,62.904354,74.455261,25.009153,0.92749,1.606201,-0.328125,1.89209,10.803222,151.2146
0.057617,-0.546875,0.780762,59.669491,83.084099,16.738892,0.541504,1.692383,-0.314209,24.032591,24.482725,187.728867
0.120117,-0.604492,0.736572,55.763241,87.738029,8.407593,0.169678,1.763428,-0.205566,36.865234,25.81024,209.472641
0.188477,-0.668457,0.716309,51.376339,83.95385,1.960754,-0.096191,1.902832,-0.072998,47.637936,6.889343,213.005051
0.291016,-0.727539,0.734619,46.218868,67.764282,-3.295898,-0.329102,1.994385,0.024414,57.968136,-16.326904,203.697189
0.368408,-0.773193,0.757568,41.15295,42.610165,-8.666992,-0.525879,1.799072,0.056396,60.516354,-28.312681,189.674362
0.355957,-0.791016,0.77124,36.323547,15.434264,-13.359069,-0.66748,1.459717,0.050781,54.206844,-27.160643,174.96489
0.313232,-0.777832,0.788574,32.295227,-9.147644,-17.456055,-0.70752,1.217285,0.054199,43.54858,-18.493652,159.736633
-0.316162,-0.15332,0.817871,26.985167,-18.081665,-63.385006,-0.642334,1.056152,0.175049,35.27832,-9.101868,145.41626
0.270752,-0.74292,0.772217,30.998228,-27.053831,-23.468016,-0.54126,0.943604,0.32666,32.531738,-3.669739,138.48877
0.05835,-0.661377,0.777588,37.361145,-29.510496,-43.228146,1.105469,1.507324,-0.210449,-22.804258,3.944397,111.2976
-0.102051,-0.6521,0.806885,35.263062,1.869202,-53.871151,-0.331055,0.78418,0.453369,33.424377,-11.169433,130.096436
0.003174,-0.620605,0.845459,32.356262,7.820129,-53.63464,-0.419434,0.853027,0.438477,33.882141,-2.876281,136.749268
0.050049,-0.498291,0.804443,44.471737,2.456665,-38.551331,-0.488525,0.863525,0.242432,8.94165,-14.61029,32.958984
0.055664,-0.346436,0.773682,67.619324,0.396728,-20.568846,-0.53125,0.840576,0.260498,7.949829,-32.676697,39.031982
0.151123,-0.551025,0.730469,47.187801,-14.236449,-32.752991,-0.565674,0.834473,0.274902,12.451171,-59.318539,46.234127
0.232666,-0.61377,0.763184,11.894225,-42.182919,-60.836788,-0.531738,0.852295,0.259521,22.804258,-89.164726,59.997555
0.088135,-0.277344,0.77417,16.899109,-66.703796,-65.261841,-0.520508,0.91748,0.22168,11.558532,3.585815,24.917601
0.012207,-0.168213,0.770264,28.694151,-70.541382,-59.349056,-0.255127,0.927734,0.230469,39.360046,-96.946709,92.590324
-0.056641,-0.258545,0.798096,23.208616,-67.070007,-65.193176,-0.214355,0.870361,0.285889,34.118652,-66.680908,103.347771
0.197998,-0.682861,0.7771,34.210205,-33.52356,-32.966614,-0.259033,0.786133,0.37793,31.448362,-33.164978,116.401665
0.076172,-0.587646,0.701416,51.650997,43.525692,23.643492,-0.392578,0.903076,0.220459,35.507202,-104.99572,78.025818
-0.008057,-0.426514,0.805908,56.312557,75.119019,41.839596,0.358643,0.792236,0.031494,48.385616,-109.245293,3.295898
0.097168,-0.622803,0.68335,51.193233,43.151852,22.53723,0.454102,1.01709,-0.638428,44.929501,-63.171383,-0.37384
0.397461,-0.732422,0.415527,38.024902,39.604187,16.708374,0.479004,1.001465,-0.615723,47.805782,-62.469479,5.706787
0.396729,-0.748535,0.399902,38.917542,38.543701,16.456604,0.519043,0.942871,-0.459229,49.049374,-63.072201,13.59558
0.402832,-0.750732,0.38916,38.970947,37.620544,15.747069,0.526855,0.908447,-0.209473,50.796505,-64.788818,21.171568
0.395996,-0.73584,0.375244,39.581299,37.612915,15.014647,0.469971,0.919434,0.010742,50.23193,-69.862366,23.53668
0.387207,-0.708984,0.368408,41.526791,37.719727,14.991759,0.509521,1.00293,0.171387,54.054256,-86.273186,16.921997
0.406738,-0.688965,0.36084,44.929501,37.109375,15.121459,0.471924,0.873779,-0.589844,40.092468,-62.751766,-1.068115
0.428955,-0.690918,0.349365,48.46954,35.690308,15.525817,0.530273,0.893066,0.222412,66.047668,-105.560295,12.321471
0.457275,-0.709229,0.327393,51.74255,33.172607,15.289306,0.423096,0.671875,0.087158,61.43951,-110.336296,11.123656
0.478271,-0.720215,0.302979,55.328365,31.433104,13.450622,0.416748,0.941406,-0.015381,61.668392,-141.838074,2.601623
0.470947,-0.741699,0.270264,57.518002,30.578611,12.321471,0.571045,0.597656,-0.271973,134.971619,-179.344162,25.138853
0.383789,-0.715088,0.422119,36.308289,41.16058,16.868591,0.529785,0.975098,-0.22168,94.139091,-185.409531,18.188477
0.483154,-0.765137,0.240967,58.204647,29.609678,11.985778,0.647461,0.815674,-0.452637,117.820732,-210.990891,24.581907
0.464355,-0.76123,0.192139,60.585018,31.98242,8.514404,0.613525,0.638184,-0.422363,130.599976,-205.749496,24.436949
0.446045,-0.751709,0.174072,60.623165,33.813477,8.354187,0.583008,0.481934,-0.259521,119.773857,-141.25061,8.323669
0.468506,-0.731934,0.165283,61.630245,35.133362,7.339477,0.564453,0.605713,-0.096436,110.099785,-110.015862,-17.471313
0.466309,-0.726807,0.167969,62.980648,35.705566,7.942199,0.653809,0.623779,0.070801,109.65728,-112.533562,-29.922483
0.499023,-0.730469,0.185791,63.774105,33.248901,9.918213,0.69165,0.648193,0.149902,107.948296,-124.65667,-46.142574
0.532715,-0.734619,0.187256,65.139771,28.915403,12.161254,0.60791,0.768799,0.24585,112.525932,-139.823914,-57.899471
0.541016,-0.748047,0.180176,66.680908,24.765013,14.205932,0.546631,0.777588,0.289063,114.204399,-153.648376,-66.497803
0.533936,-0.787354,0.165283,67.115784,21.224974,16.021729,0.530762,0.734863,-0.540283,39.199829,-62.660213,0.823975
0.533936,-0.837646,0.150391,65.856934,18.043518,15.769958,0.517578,0.853516,-0.391113,-56.27441,41.618343,-14.328002
0.497803,-0.851807,0.130615,64.453125,17.883301,15.686034,0.602051,0.718018,-0.52417,39.123535,-61.889645,-0.289917
0.497803,-0.766602,0.22168,59.165951,29.327391,9.941101,0.487793,0.738037,0.321289,108.093254,-158.508301,-71.113586
0.375977,-0.697998,0.423828,34.744263,42.907711,16.578674,0.612549,0.762939,-0.465576,32.218933,-43.334957,-2.243042
0.118408,-0.643555,0.669189,48.927303,42.304989,22.094725,0.517822,0.847412,-0.406006,-52.925106,39.123535,-13.885497
0.380371,-0.716064,0.42041,32.600403,45.837399,16.967773,0.523193,0.844238,-0.417236,-49.140926,37.109375,-13.603209
0.148926,-0.64917,0.665039,46.394344,40.534969,22.438047,0.511475,0.837158,-0.428223,-45.150753,35.179138,-13.023376
0.151855,-0.632813,0.653809,44.609066,40.390011,22.193907,0.502686,0.824951,-0.449219,-41.938778,33.210754,-12.039184
0.105225,-0.611084,0.641846,44.425961,43.373104,22.048948,0.503906,0.807617,-0.469482,-38.764954,31.410215,-11.054992
0.089111,-0.590332,0.641357,46.127316,47.607418,22.773741,0.50415,0.787109,-0.489014,-35.858154,29.426573,-10.017395
0.108643,-0.578613,0.634766,49.179073,51.071163,24.101255,0.497803,0.7771,-0.505127,-33.01239,27.000425,-8.934021
0.13208,-0.573975,0.62915,53.924557,53.932186,24.642942,0.489502,0.777832,-0.529541,-30.044554,23.780821,-7.93457
0.385742,-0.697266,0.423096,33.187866,44.174191,16.395569,0.483887,0.781494,-0.550049,-26.954649,19.866943,-7.362365
0.188477,-0.647949,0.591064,59.204098,58.769222,25.55084,0.483887,0.782227,-0.568115,-22.842405,15.518188,-6.591796
0.239258,-0.701904,0.56958,56.076046,57.022091,25.779722,0.626709,0.750977,-0.494385,36.499023,-54.473873,-2.76947
0.276123,-0.737549,0.557129,51.650997,53.115841,25.482176,0.486572,0.79126,-0.583252,-17.929077,10.925292,-5.187988
0.250732,-0.75,0.539795,48.278805,51.025387,24.383543,0.497314,0.78418,-0.60498,-5.92041,1.609802,-0.846863
0.1521,-0.595459,0.616455,58.311459,56.861874,25.413511,0.518311,0.781738,-0.60498,0.389099,-3.189087,2.14386
0.229004,-0.697754,0.570068,47.20306,49.690243,24.932859,0.523438,0.778809,-0.609131,6.149292,-8.537292,5.218505
0.229492,-0.739746,0.551025,46.119686,49.842831,24.314878,0.512939,0.775391,-0.617676,10.887145,-13.801574,7.911682
0.353271,-0.753418,0.422607,37.528992,47.424313,19.119263,0.486816,0.766113,-0.61792,14.709472,-18.043518,10.177611
0.357178,-0.759277,0.44458,41.740414,46.539303,21.102903,0.467285,0.770264,-0.61499,17.280579,-21.331785,10.185241
0.367188,-0.757568,0.477051,46.508785,45.585629,23.384092,0.458008,0.772461,-0.598145,19.416809,-23.506163,7.896423
0.358398,-0.739502,0.513672,51.36871,45.616146,26.008604,0.472656,0.764893,-0.550537,21.179197,-24.16992,4.753113
0.362061,-0.73584,0.417236,34.240723,47.340389,17.974854,0.506348,0.74707,-0.502686,23.41461,-26.580809,2.479553
0.313477,-0.679443,0.581055,56.541439,47.8363,28.068541,0.557373,0.752686,-0.468506,27.412413,-33.477783,0.38147
0.273193,-0.668213,0.588135,56.175228,50.071712,27.57263,0.486572,0.792969,-0.599365,-12.298583,6.141662,-3.372192
0.229492,-0.656738,0.585693,54.542538,51.61285,26.451109,0.501465,0.690674,0.365723,100.547783,-153.388977,-72.105408
0.210205,-0.658447,0.578613,51.261898,51.132198,25.749205,0.580811,0.648438,0.354004,-15.670775,-153.137207,-29.434202
0.334961,-0.708008,0.553711,55.13763,46.501156,27.580259,0.668701,0.567871,0.413086,76.255798,-144.859314,-74.005127
-0.612305,0.424316,0.79126,-15.296935,-15.014647,-16.616821,0.364258,0.723877,0.505127,-34.179688,-62.377926,-21.858213
-0.648193,0.433594,0.7854,-15.708922,-13.328551,-16.471863,0.407959,0.692871,0.541992,-33.103943,-63.056942,-20.271299
-0.669189,0.449463,0.780518,-15.502929,-9.414673,-15.228271,0.425293,0.678955,0.560547,-32.707214,-64.590454,-17.669678
-0.660889,0.460938,0.776611,-14.266967,-5.645751,-13.946532,0.420166,0.692871,0.560303,-32.997131,-65.498352,-14.244079
-0.660645,0.466553,0.776123,-12.374877,-4.28772,-11.840819,0.394287,0.71875,0.545166,-33.790588,-64.926147,-11.810302
-0.682861,0.490967,0.778564,-9.765625,-3.135681,-8.010864,0.358398,0.736816,0.51416,-33.950806,-62.95013,-10.505675
-0.721436,0.519531,0.771729,-5.691528,0.198364,-3.326416,0.341064,0.748047,0.488525,-33.439636,-60.081478,-9.735107
-0.767822,0.54126,0.76001,-0.473022,5.424499,0.366211,0.336914,0.746338,0.479004,-32.150269,-57.647701,-10.017395
-0.80249,0.548584,0.736328,4.219055,12.092589,3.730774,0.342773,0.739014,0.483887,-30.380247,-56.663509,-11.062621
-0.808105,0.562256,0.709717,7.30133,19.264221,6.317138,0.346191,0.711914,0.537842,-29.571531,-55.793758,-13.114928
-0.520264,0.648682,0.675049,16.426086,3.486633,21.186827,0.313965,0.750244,0.461426,-36.476135,-64.620972,-21.942137
-0.812256,0.566162,0.680908,8.537292,36.514282,9.521484,0.35376,0.698486,0.554443,-30.311583,-55.053707,-12.252807
-0.790283,0.5625,0.68335,7.110595,44.723507,10.231017,0.358643,0.689941,0.549316,-32.516479,-51.23901,-8.155823
-0.766846,0.576172,0.694336,6.866455,48.889156,11.878966,0.342529,0.703369,0.534668,-33.256531,-47.012325,-7.278442
-0.742188,0.5979,0.686768,7.942199,48.347469,13.893126,0.332031,0.715332,0.515869,-33.370972,-42.5415,-7.751464
-0.706787,0.617676,0.671631,8.583069,45.967098,14.953612,0.334229,0.723145,0.504883,-33.004761,-39.924622,-9.094238
-0.677979,0.626953,0.649658,9.223938,44.197079,15.556334,0.341797,0.728271,0.505127,-32.295227,-39.970398,-11.550902
-0.655518,0.623047,0.636963,10.185241,43.350216,15.747069,0.346924,0.732422,0.518066,-32.25708,-42.015072,-14.579772
-0.607178,0.610596,0.632568,10.528563,39.421082,15.1062,0.345947,0.730713,0.531738,-32.730103,-44.540401,-16.929626
-0.55542,0.59375,0.648193,10.078429,30.326841,14.328002,0.350342,0.717041,0.541748,-33.317566,-46.432491,-18.287659
-0.549072,0.623535,0.670166,11.566161,16.731262,16.227722,0.358154,0.704834,0.546387,-33.828735,-47.46246,-18.417358
-0.583496,0.415527,0.800537,-14.877318,-13.504027,-15.663146,0.58252,0.604004,0.394531,88.973991,-148.574829,-74.684143
-0.810791,0.571777,0.690918,8.68988,27.465818,8.140564,0.362549,0.689209,0.558594,-31.372068,-53.863522,-10.025024
-0.576172,0.416504,0.809326,-13.923644,-10.19287,-14.808654,0.281738,0.749268,0.429443,-38.803101,-69.732666,-19.729614
-0.806641,0.307129,0.868652,-38.909912,5.096435,-20.179747,0.344238,0.725586,0.506592,-29.441832,-56.236263,-12.367248
-0.490723,0.418945,0.835693,-18.737793,-0.106812,-14.190673,0.370117,0.66333,0.511475,-40.27557,-81.710808,-17.402649
-0.498047,0.628418,0.680176,19.577026,-10.95581,23.91815,0.302734,0.713379,0.455811,-40.321346,-75.85907,-17.14325
-0.742432,0.391846,0.624268,1.304626,15.304564,-7.949829,0.768555,0.630859,0.336426,56.480404,-142.051697,-61.088558
-0.717773,0.372314,0.63501,-1.777649,14.770507,-7.133483,0.719971,0.678711,0.27124,49.964901,-140.525818,-56.869503
-0.677734,0.362793,0.637207,-3.189087,11.695861,-7.568359,0.635498,0.704346,0.230225,45.021053,-136.772156,-55.6488
-0.648926,0.360352,0.63208,-2.39563,8.079529,-9.20105,0.597168,0.693848,0.261963,40.496822,-133.346558,-54.687496
-0.66748,0.362549,0.61499,-0.312805,7.240295,-9.796143,0.615234,0.677246,0.350586,35.423279,-133.94928,-52.864071
-0.700928,0.353516,0.605225,0.701904,9.811401,-9.498596,0.688232,0.660156,0.510742,20.874022,-149.108887,-47.248837
-0.704102,0.327148,0.612793,-0.434875,13.916015,-9.918213,0.711182,0.637939,0.548096,11.489867,-159.927368,-43.525692
-0.688232,0.308594,0.641357,-2.845764,17.402649,-10.711669,0.720947,0.614502,0.538574,0.892639,-167.091354,-38.635254
-0.687744,0.292969,0.692139,-5.859375,18.066406,-9.887695,0.674072,0.618408,0.469238,-8.811951,-164.833054,-32.936096
-0.542725,0.428955,0.827393,-14.801024,-6.309509,-15.045165,0.483643,0.686035,0.277588,-19.508362,-136.58905,-29.937742
-0.668701,0.290771,0.751709,-7.667541,14.160155,-8.552551,0.656982,0.67334,0.437744,28.999327,-139.74762,-50.048824
-0.686279,0.300293,0.840088,-21.163939,-0.236511,-13.053893,0.429199,0.621338,0.591309,-37.086487,-85.067741,-22.514341
-0.81665,0.306885,0.877686,-50.918575,24.871824,-29.83856,0.415771,0.719727,0.274658,-21.080015,-119.094841,-29.281614
-0.74292,0.315674,0.874023,-55.13763,49.606319,-36.66687,0.441895,0.612549,0.644287,-32.00531,-85.319511,-29.144285
-0.675781,0.356445,0.848633,-47.607418,67.41333,-35.865784,0.434814,0.642578,0.664551,-27.336119,-84.289543,-32.730103
-0.616699,0.374268,0.824707,-38.734436,68.405151,-30.868528,0.431152,0.675781,0.65332,-24.375914,-82.847588,-33.615112
-0.574951,0.361816,0.811279,-34.317017,60.623165,-25.825499,0.404053,0.695068,0.604248,-23.460386,-80.26886,-35.255432
-0.537598,0.368408,0.803223,-33.256531,50.743099,-21.408079,0.746094,0.582031,0.39624,65.055847,-142.738342,-68.359375
-0.501953,0.397705,0.804443,-31.585691,36.811829,-17.532349,0.335449,0.730957,0.458252,-24.627684,-77.598572,-32.844543
-0.486572,0.401123,0.81543,-27.542112,21.598814,-14.137267,0.324463,0.742188,0.374268,-24.80316,-85.632317,-29.937742
-0.474854,0.405762,0.825439,-23.315428,9.140015,-12.939452,0.366699,0.743896,0.310303,-23.03314,-101.21154,-28.411863
-0.633789,0.306885,0.79541,-8.636475,5.714416,-8.69751,0.374756,0.709961,0.535889,-23.689268,-77.461243,-35.293579
-0.732666,0.408447,0.616211,2.883911,14.305114,-9.254456,0.513428,0.678223,0.487305,-40.672298,61.508175,13.404845
-0.519531,0.580566,0.691895,20.721434,-32.684326,24.108885,0.381104,0.692139,0.553955,-52.162167,136.978149,2.090454
-0.536865,0.556885,0.676758,16.296387,-37.025452,20.286558,0.447266,0.613525,0.549072,-47.927853,132.728577,4.051208
-0.605957,-0.087891,0.721924,95.214836,135.719299,38.108826,0.523438,0.582031,0.540527,-49.652096,118.301384,10.894774
-0.543945,-0.099121,0.629639,96.67968,141.220093,41.007992,0.45459,0.632324,0.5354,-49.606319,106.475822,13.549804
-0.501465,-0.098877,0.601318,96.221916,144.706726,42.144772,0.442139,0.650391,0.524902,-48.614498,100.120537,15.594481
-0.466309,-0.111084,0.550781,94.16198,146.202087,44.944759,0.477295,0.648438,0.517822,-47.218319,92.64373,17.76886
-0.372559,-0.134277,0.534424,90.171806,143.768311,49.316402,0.494873,0.656738,0.522217,-44.281002,84.571831,18.432617
-0.234375,-0.161377,0.581055,85.220329,136.871338,50.308224,0.510254,0.67041,0.528076,-41.862484,78.063965,16.746521
-0.123047,-0.178467,0.66333,80.810539,127.075188,46.859737,0.530762,0.669922,0.522461,-40.504452,69.923401,14.381408
-0.119141,-0.174561,0.72998,77.178955,117.820732,42.79327,0.413818,0.768311,0.564941,-58.631893,134.552002,10.498046
-0.212402,-0.161621,0.759277,74.752808,112.266533,41.580196,0.430664,0.746094,0.337891,-54.473873,26.451109,1.159668
-0.362549,-0.165039,0.808105,72.433472,122.459404,43.792721,0.485596,0.70459,0.430176,-42.030331,47.019955,14.068603
-0.619629,-0.062256,0.929443,90.675346,129.402161,30.731199,0.468506,0.704346,0.408691,-42.762753,41.183468,13.328551
-0.356934,-0.186523,0.869873,72.914124,138.824463,42.091366,0.458984,0.70752,0.409424,-42.984005,36.16333,11.497497
-0.359131,-0.215088,0.904053,74.760437,160.415649,43.525692,0.454346,0.714111,0.414551,-42.610165,31.570433,8.552551
-0.323242,-0.217285,0.88501,77.148438,158.462524,48.110958,0.450195,0.720459,0.406738,-42.91534,27.664183,5.645751
-0.231934,-0.266846,0.827637,78.407288,148.239136,52.803036,0.457031,0.723145,0.404297,-43.93005,25.451658,3.257751
-0.14502,-0.324463,0.823242,76.690674,134.185791,55.305477,0.458252,0.726318,0.394531,-45.56274,25.207518,1.609802
-0.056885,-0.362793,0.868408,73.310852,119.842522,53.031918,0.450195,0.737793,0.372559,-47.889706,25.3067,0.915527
-0.015137,-0.375,0.909424,69.358826,107.467644,49.674984,0.443848,0.746826,0.359375,-50.903316,25.749205,0.808716
0.001465,-0.379883,0.968018,66.352844,93.925468,47.180172,0.474121,0.755615,0.587646,-62.667843,132.896423,18.371582
0.050049,-0.393311,1.037109,64.750671,77.720642,42.297359,0.499512,0.689941,0.461182,-41.53442,54.229733,13.999938
0.056152,-0.403076,1.063965,64.163208,64.720154,37.155151,0.579102,0.737061,0.633545,-64.620972,134.033203,24.978636
-0.504395,0.603271,0.694336,21.385191,-23.223875,25.314329,0.274414,0.653809,0.858643,-64.666748,102.500908,-38.9328
-0.352051,-0.212646,0.899902,73.547363,153.045654,40.801998,0.365967,0.756348,0.617432,-65.620422,152.145386,23.66638
-0.523438,0.083496,1.134277,86.242668,127.784721,23.559568,0.137939,0.632324,0.842041,-66.955566,111.236565,-45.81451
-0.314453,-0.159424,0.770508,73.120117,113.006584,42.892452,0.418213,0.741455,0.322021,-57.838436,26.535032,1.617432
-0.651855,0.528809,1.132568,84.57946,131.500244,57.777401,0.328613,0.635498,0.846436,-60.653683,87.303154,-27.053831
-0.423096,0.334717,1.210449,84.091179,131.469727,31.173704,0.342041,0.621338,0.821045,-54.862972,64.163208,-18.707275
-0.573975,0.523438,0.663818,5.813598,-29.129026,17.730713,0.33667,0.593994,0.787354,-46.56982,33.287048,-16.990662
-0.529053,0.541504,0.67041,1.922607,-27.862547,19.729614,0.287354,0.600586,0.767822,-36.193848,-3.471374,-19.668579
-0.45166,0.573242,0.676514,3.135681,-37.857056,19.699097,0.264404,0.6521,0.741699,-26.962278,-41.641232,-10.482787
-0.420898,0.560059,0.685059,3.189087,-55.511471,16.799927,0.150391,0.624023,0.669434,-25.688169,-53.009029,26.039122
-0.451172,0.537598,0.687012,1.327515,-69.602966,18.844604,-0.282715,0.515137,0.517822,-35.140991,-0.305176,57.746883
-0.475342,0.505859,0.68042,8.575439,-75.012207,27.786253,-0.794922,0.498047,0.299316,-45.852657,78.613281,37.29248
-0.557129,0.365967,0.684326,22.186277,-68.359375,28.610228,-0.513428,0.634521,0.183594,-41.15295,118.690483,3.501892
-0.827393,0.338135,0.650879,46.463009,-60.783382,52.391048,-0.208008,0.654053,0.270752,-31.112669,128.723145,-18.4021
-0.732422,0.570801,0.568359,77.606201,-72.517395,129.615784,0.062744,0.624512,0.491699,-25.535582,128.578186,-20.881651
-0.474609,0.740479,0.519043,125.717155,-72.250366,212.013229,0.175781,0.619629,0.639648,-25.489805,130.149841,-17.356873
-0.559326,0.544678,0.664307,11.573791,-34.240723,17.189026,0.206299,0.653076,0.698975,-26.748655,133.285522,-14.61029
-1.20874,0.292725,0.526367,216.270432,-30.822752,155.181885,0.273438,0.693115,0.737549,-26.077269,131.744385,-9.918213
-0.868652,0.787354,0.468506,235.382065,-45.593258,238.937363,0.326172,0.660889,0.756836,-29.08325,129.570007,-1.251221
-2.098145,0.744873,1.22876,91.773979,109.53521,107.925407,0.302979,0.656738,0.736816,-38.162231,136.047363,3.623962
-1.791992,0.493652,1.20752,86.60125,92.727654,98.831169,0.265381,0.730713,0.730225,-43.159481,145.614624,2.075195
-1.514648,0.361572,1.077881,87.814323,48.553463,97.534172,0.424561,0.731689,0.698242,-44.677731,144.630432,9.109497
-1.684082,0.3396,0.937744,74.523926,34.690857,90.637199,0.427002,0.631348,0.717529,-49.430843,139.678955,24.520872
-1.171387,0.678467,1.124023,88.935844,121.200554,90.148918,0.350342,0.674805,0.647705,-55.641171,147.659302,38.391113
-1.198975,0.208252,0.641357,62.400814,25.459288,62.255856,0.331299,0.67041,0.613037,-64.163208,150.947571,31.028746
-1.069092,0.189941,0.604248,62.469479,19.752502,57.655331,0.535645,0.758545,0.648438,-65.628052,142.715454,26.710508
-1.047607,0.094727,0.605957,94.352715,2.204895,70.465088,0.409424,0.743408,0.316162,-60.798641,25.062559,2.029419
-1.516846,0.264648,0.740234,61.767574,31.707762,72.357178,0.434082,0.845703,0.206787,-55.320736,11.749267,3.593445
-0.942627,-0.106689,0.334473,66.543579,-127.128593,-220.909103,0.40918,0.755371,0.301025,-64.369202,21.27075,2.540588
-0.348389,0.452393,0.908447,89.355461,-122.077934,-249.992355,0.438477,0.822266,-0.032959,-59.92889,25.505064,-1.701355
-0.544678,0.368896,0.797119,86.074821,-131.835938,-249.992355,0.443604,0.832031,-0.060303,-61.355587,27.137754,-2.616882
-0.632568,0.305176,0.702881,84.426872,-133.872986,-249.954208,0.454834,0.84082,-0.084961,-62.629696,28.968809,-3.456115
