ax,ay,az,gx,gy,gz
-0.024414,0.326416,-1.068359,141.822815,-44.830318,121.192924
-0.250244,0.224365,-1.070801,177.032455,55.175777,103.301994
0.175537,-0.27832,-0.602051,178.390488,170.021042,66.352844
0.604004,-0.468994,-0.421875,119.827263,225.677475,27.366636
0.897461,-0.352295,-0.448242,34.118652,220.458969,15.388488
0.984131,-0.07959,-0.543701,-36.277771,177.917465,21.804808
0.874268,0.245605,-0.629639,-57.670589,127.79998,17.456055
0.794678,0.466553,-0.657959,-38.322449,88.508598,2.235413
1.032227,0.518555,-0.268555,-8.094788,14.587401,-1.983642
1.077148,0.465332,-0.855957,21.087645,-99.105827,-1.739502
0.705078,0.361328,-0.73291,44.143673,-128.700256,22.293089
0.362305,0.090576,-0.456543,57.609554,-122.169487,52.284237
0.477539,-0.041992,-0.594238,39.825439,-106.620781,27.587889
0.527344,-0.022705,-0.619873,-2.677917,-56.259151,17.875671
0.489502,0.076172,-0.631592,-42.739864,-22.201536,33.721924
0.453369,0.259766,-0.709717,-55.870052,-12.825011,35.430908
0.441895,0.379639,-0.80957,-34.690857,-22.933958,14.053344
0.449707,0.345215,-0.845215,-6.91986,-41.007992,-15.800475
0.287109,0.199951,-0.816162,4.53949,-58.013912,-44.097897
0.458984,0.194824,-0.69458,-8.293152,-59.745785,-43.80035
0.623779,0.237305,-0.615479,-31.471251,-62.431332,-19.40918
0.872559,0.431641,-0.480225,-48.545834,-96.153252,-4.348755
0.682617,0.500732,-0.729248,-24.635313,-200.454697,6.988525
0.066895,0.199707,-0.884521,31.051634,-249.992355,-53.50494
-0.126465,0.083252,-0.741943,47.927853,-190.948471,-100.341789
0.159912,0.08374,-0.582764,37.887573,-115.692131,-76.080322
0.424072,0.169922,-0.616699,16.197205,-73.410034,-27.57263
0.210693,0.187988,-0.656738,-5.729675,-31.509398,9.902954
0.148438,0.259277,-0.689697,-31.242369,-2.586365,6.568908
0.091064,0.370361,-0.669189,-59.974667,36.2854,26.084898
0.218018,0.431396,-0.577637,-80.718987,53.924557,53.718563
0.378174,0.407959,-0.731201,-84.373466,26.130674,59.646603
0.275635,0.368896,-0.739746,-76.141357,2.655029,56.106564
0.236572,0.373047,-0.754639,-67.634583,-14.73236,55.191036
0.347168,0.395752,-0.794189,-69.831848,-9.857178,56.02264
0.427734,0.429443,-0.791016,-82.992546,20.126341,77.919006
0.502197,0.419922,-0.773926,-96.839897,48.385616,104.820244
0.547607,0.402588,-0.768555,-101.745598,47.813412,114.723198
0.499268,0.299316,-0.790527,-90.866081,29.632566,111.854546
0.520996,0.25415,-0.794189,-74.630737,13.519286,98.304741
0.428711,0.286377,-0.811523,-59.616085,6.317138,89.24102
0.422119,0.151123,-0.812744,-43.884274,24.54376,81.222527
0.492676,0.084229,-0.796875,-36.6745,49.156185,61.294552
0.472656,0.173096,-0.768311,-29.556273,55.305477,40.801998
0.43335,0.230225,-0.749023,-16.799927,50.575253,32.981873
0.416992,0.25,-0.793701,3.547668,56.663509,32.707214
0.400635,0.225098,-0.826172,27.641294,78.2547,34.492493
0.435059,0.183594,-0.852539,45.715328,112.205498,36.766052
0.524902,0.141846,-0.843018,53.894039,134.803772,33.287048
0.625488,0.110352,-0.867188,66.886902,135.795593,17.39502
0.750732,0.180176,-0.906494,92.506401,128.013611,1.190186
0.825684,0.174316,-0.956787,119.10247,129.043579,-8.117676
0.815674,0.178467,-0.892334,115.898125,144.020081,-20.935057
0.710938,0.189453,-0.737793,85.235588,159.240723,-30.22003
0.790039,0.342041,-0.572266,76.324463,154.647827,-32.241821
0.760498,0.30542,-0.434814,84.152214,146.04187,-18.188477
0.759277,0.16748,-0.429443,77.568054,132.850647,-11.848449
