ax,ay,az,gx,gy,gz
0.167725,-0.878662,0.208984,186.027512,-234.428391,-12.504577
0.252197,-0.783936,0.219971,188.652023,-249.992355,-23.681639
0.010498,-0.867188,0.227295,213.836655,-249.992355,-35.842896
-0.24707,-0.998535,0.384033,248.641953,-247.703537,-53.1311
-0.065918,-1.091064,0.507813,249.992355,-207.313522,-71.350098
0.212402,-0.730469,0.564209,249.511703,-137.039185,-97.335808
0.908447,0.020996,0.4375,249.900803,-93.132011,-139.038086
0.499756,-0.808105,0.602539,249.992355,-110.275261,-134.07135
0.397461,-0.637939,0.741699,249.992355,-158.668518,-170.639023
0.607178,-0.688965,0.822998,243.13353,-159.240723,-162.498459
0.392334,-0.739014,0.607422,227.722153,-103.126518,-97.488396
0.424072,-0.675537,0.575195,245.567307,-65.910339,-53.298946
0.239502,-0.5979,0.580811,249.992355,-37.208557,-1.815796
0.177979,-0.531006,0.574707,249.816879,-38.513184,9.44519
0.131836,-0.467041,0.563477,249.855026,-39.115906,6.225585
0.165283,-0.370605,0.75,249.992355,-44.105526,-13.946532
0.289307,-0.35376,0.924316,249.992355,-48.149105,-27.267454
0.421143,-0.290527,0.979492,249.992355,-24.070738,-36.064148
0.440186,-0.209229,1.041504,249.992355,16.25824,-22.438047
0.429199,-0.14624,1.037354,249.992355,58.334347,-8.743286
0.453857,-0.065918,1.096436,249.992355,83.808891,14.938354
0.428467,-0.043701,1.024658,249.992355,90.454094,25.367735
0.351807,0.011963,0.926025,244.850143,55.175777,29.663084
0.293457,0.062988,0.881592,182.479843,17.562866,22.560118
0.239746,0.147705,0.894775,102.401726,-14.976501,28.503416
0.276367,0.15625,0.919922,57.258602,-59.42535,42.465206
0.366455,0.054443,0.995117,36.003113,-111.488335,59.326168
0.393066,0.041504,1.009521,21.736143,-158.973694,68.67981
0.469238,0.061279,0.929932,21.89636,-195.037827,70.739746
0.499268,0.111328,0.819092,26.718138,-233.940109,66.963196
0.488281,0.135742,0.720459,41.702267,-249.992355,53.153988
0.550293,0.085693,0.869385,74.752808,-249.992355,28.144835
0.818359,0.056885,0.936035,73.318481,-249.587997,-6.04248
0.969727,0.336426,1.144287,69.17572,-241.813644,-13.366698
0.838379,0.493164,1.113281,101.379387,-167.709335,-28.633116
0.841797,0.185059,0.908447,133.43811,-84.251396,-62.164303
0.535156,-0.148926,0.534912,111.434929,-30.059813,-72.174072
0.285156,-0.199219,0.324219,67.527771,-11.428832,-83.366386
0.447266,-0.071045,0.461182,41.511532,-30.204771,-90.141289
0.825195,0.355469,1.031494,53.169247,-52.169796,-83.44268
0.661865,0.884033,1.479004,101.394646,38.650513,-90.904228
0.566406,0.517334,0.885986,83.892815,223.068222,-35.331726
0.296387,0.081787,0.416504,-5.470275,249.992355,44.731136
0.489746,0.172119,0.707031,-67.78717,247.055038,65.139771
0.543701,0.260742,0.966064,-76.11084,248.115524,50.827023
0.290527,0.235596,0.588135,-93.170158,245.574936,40.161129
0.710938,0.130859,0.9021,42.861935,51.422115,-40.260311
0.784912,0.337158,1.338623,166.046127,-161.376938,-95.611565
0.633545,0.294189,1.157227,98.716728,-101.387016,-18.501282
0.244141,0.140137,0.543457,19.477844,-71.44928,-3.822326
0.266357,0.098145,0.488037,31.196592,-72.746277,-72.120667
0.365723,0.1521,0.630127,48.828121,-36.445618,-104.965202
0.568604,0.24707,0.870117,29.663084,-11.230468,-115.211479
0.643799,0.2771,0.979004,-34.172058,-11.19995,-77.758789
0.585205,0.244873,0.986328,-93.055717,-14.366149,-21.377562
0.500488,0.210205,0.879883,-111.244194,0.732422,27.8244
0.380371,0.187012,0.81543,-82.5653,12.573241,51.315304
-0.143311,0.089355,0.984131,-48.927303,18.089294,28.060911
-0.080811,-0.003418,0.893066,-52.307125,11.596679,-46.760555
