ax,ay,az,gx,gy,gz,ax,ay,az,gx,gy,gz
0.632568,1.670166,0.199707,-218.261703,-163.49028,-249.992355,-0.824219,1.959229,-0.546631,249.992355,-248.748764,-16.555786
0.74292,1.89209,0.118896,-241.409286,-116.180412,-249.992355,-0.836426,2.376953,-0.572266,249.992355,-249.992355,-13.389586
0.75415,2.099854,0.174316,-249.992355,-65.704346,-249.992355,-0.891846,2.840088,-0.563721,249.992355,-249.992355,-5.561828
0.673828,2.278076,0.219482,-249.992355,-20.63751,-249.992355,-1.04248,3.208984,-0.487793,249.992355,-180.427536,-0.839233
0.536377,2.461426,0.200195,-249.992355,14.617919,-249.984726,-0.796143,2.107178,0.410889,249.992355,29.319761,-249.992355
0.163574,1.196777,0.146973,-249.992355,-190.597519,-101.287834,-0.876465,0.879395,-0.397949,249.992355,-116.34063,-148.544312
2.085449,4.236084,-0.185303,249.992355,168.609604,-47.737118,-0.758545,2.091064,0.242676,249.992355,5.119323,-249.992355
0.30542,1.133545,0.05249,249.832138,121.803276,163.352951,-1.200195,3.548096,-0.380127,249.992355,-105.323784,-17.021179
0.322998,1.063232,0.170166,249.992355,106.170647,189.132675,-1.147217,2.125488,-0.176025,249.04631,-22.178648,-249.992355
0.351563,1.070801,0.210449,249.992355,87.417595,213.14238,1.606934,0.442627,0.986572,-249.992355,-173.660263,249.992355
0.274902,1.664063,0.169189,249.992355,-142.89093,242.607101,2.143066,0.227783,1.517822,-219.474777,-153.907776,249.992355
0.418457,1.412842,0.159424,249.992355,15.708922,238.792404,2.790527,-0.120117,2.199463,-147.865295,-111.404411,199.058517
0.407959,1.517578,0.193848,249.992355,-35.392761,240.028366,3.29126,-0.413574,2.811279,-80.123901,-24.002073,127.197258
0.382813,1.560791,0.199951,249.992355,-82.359306,237.449631,3.76416,-0.573486,3.117676,-1.38855,92.582695,80.444328
0.336914,1.60376,0.185303,249.992355,-118.682854,237.647995,3.855469,-0.532715,3.294678,81.718437,197.082504,7.743835
0.394531,1.22583,0.171875,249.992355,58.906551,229.911789,2.928223,-0.210693,3.143799,148.040771,247.444138,-114.883415
0.308838,1.237061,-0.06665,249.908432,138.664246,139.602661,2.157471,-0.04834,2.475098,213.294968,249.992355,-214.134201
0.605225,1.626953,-0.459717,193.931564,193.35173,56.587215,2.026123,0.002441,1.815918,249.389633,249.710068,-249.259933
0.40625,1.426758,-0.294922,244.316086,165.283188,108.345024,1.990723,0.220703,1.416016,249.992355,249.992355,-249.992355
0.5,1.501709,-0.360352,219.375595,173.049911,91.873161,-0.910645,2.063232,0.000488,249.992355,-20.698545,-249.992355
0.57373,1.564941,-0.399414,199.760422,181.724533,72.013855,2.218994,0.605957,1.20752,249.992355,249.992355,-249.992355
0.648438,1.704834,-0.536133,198.562607,210.594162,42.602535,1.630127,1.441895,0.791748,249.992355,204.94841,-249.992355
0.649902,1.857422,-0.587646,218.18541,233.398422,25.825499,0.560303,1.718506,0.359375,249.855026,177.47496,-249.992355
0.596436,2.083008,-0.622314,244.155869,244.232162,9.750366,-0.199219,1.850342,0.080078,249.992355,166.313156,-249.992355
0.503906,2.390625,-0.614746,249.992355,222.938522,-6.767272,-0.55127,2.008545,-0.064209,249.992355,159.500122,-249.992355
0.593994,2.657227,-0.496826,249.992355,167.419418,-26.100157,-0.81665,2.14917,-0.131104,244.728073,146.66748,-249.992355
1.315186,3.190918,-0.294922,249.992355,128.799438,-40.176388,-1.070313,2.253906,-0.094238,226.737961,129.03595,-249.992355
0.204346,1.745361,0.201904,249.992355,-155.799866,248.176559,-1.208496,2.417236,-0.02124,209.976181,101.837151,-249.992355
0.340088,1.34082,-0.1875,249.992355,154.418945,121.528618,-1.28833,2.582275,-0.00708,201.66777,68.145752,-249.992355
0.147705,1.806885,0.245361,249.992355,-161.201462,249.992355,-1.319092,2.572021,-0.150391,206.947311,32.798767,-249.992355
-0.645264,1.145752,0.802246,249.992355,36.827087,243.63707,-1.295166,2.357178,-0.256348,229.537949,1.434326,-249.992355
0.080322,1.837891,0.287842,249.992355,-158.279419,249.954208,2.202148,1.006592,1.145508,249.992355,239.624008,-249.992355
1.354736,4.832031,-0.338867,249.908432,238.929733,-14.343261,-1.095459,4.044189,-0.332764,249.93132,-49.034115,-32.76062
-1.143555,-0.16748,1.178955,-249.992355,-62.110897,-218.711838,-0.964111,2.269287,0.116211,-249.992355,-249.031052,249.992355
-1.204346,-0.537842,1.693359,-238.151535,-129.554749,-205.512985,-0.52417,4.05835,-0.581787,249.992355,41.610714,-31.288145
-1.224121,-0.903564,2.230225,-132.171631,-192.825302,-178.832993,-1.17749,2.124268,0.313721,-249.992355,-87.6007,249.992355
-1.869873,-1.12793,2.668213,-33.248901,-240.455612,-117.889397,-1.072266,2.172852,0.333496,-249.992355,-115.486137,249.992355
-2.354492,-1.255127,2.952148,51.11694,-249.992355,-48.301693,-1.057129,2.226074,0.27832,-249.992355,-124.221794,249.992355
-1.889404,-1.307617,2.74585,140.975952,-249.992355,9.086609,-1.037354,2.299072,0.125244,-249.992355,-121.490471,249.992355
-1.250244,-1.451172,2.046387,215.385422,-210.601791,53.474422,-0.900391,2.284424,0.019043,-249.992355,-124.305717,249.992355
-1.270752,-1.768555,1.737305,249.992355,-106.407158,68.267822,-0.855469,2.21875,0.069092,-249.992355,-140.968323,249.992355
-1.593018,-1.532471,1.6875,249.992355,-15.350341,101.013176,-0.979736,2.259766,0.032715,-249.992355,-169.883713,249.992355
0.106445,1.822266,0.287109,249.992355,-160.72081,249.992355,-1.147461,2.299805,-0.005127,-249.992355,-216.140732,249.992355
-1.712402,-0.631104,1.561768,249.992355,61.286922,123.657219,-1.279053,2.358398,-0.017334,-249.992355,-248.825058,249.992355
-1.328613,0.687012,1.309082,249.992355,80.718987,212.715134,-1.311768,2.391357,-0.065186,-249.992355,-249.992355,249.992355
-0.228027,1.452393,0.374023,249.992355,-5.91278,249.992355,-1.251221,1.990234,0.35498,-249.992355,-38.894653,249.992355
-0.030273,1.669189,0.196045,249.992355,-39.215088,249.992355,-0.374756,2.042236,0.080811,-249.992355,-249.992355,249.992355
0.009277,1.789063,0.188965,249.992355,-64.941406,249.992355,0.481689,1.022705,0.369629,-249.992355,-207.824692,249.992355
-0.025635,1.847168,0.230225,249.992355,-87.562553,249.992355,0.724609,0.645996,0.516357,-249.992355,-132.240295,249.885544
-0.013916,1.902344,0.274414,249.992355,-110.435478,249.992355,0.989258,0.365967,0.578369,-248.80217,-65.589905,249.351486
0.032715,1.954102,0.290283,249.992355,-130.638123,249.992355,1.371094,0.125244,0.779785,-249.992355,-6.340026,249.992355
0.016846,1.955566,0.267334,249.992355,-142.601013,249.992355,1.945557,-0.202393,1.256348,-249.992355,41.572567,248.634323
0.044189,1.902832,0.289551,249.992355,-150.123596,249.992355,2.497803,-0.564209,1.990234,-187.652573,81.802361,204.200729
0.061279,1.861816,0.288086,249.992355,-154.396057,249.992355,3.054688,-0.795166,2.586182,-104.560844,122.962944,153.625488
-1.755615,0.085205,1.5354,249.992355,92.407219,163.543686,3.619141,-1.067383,2.871094,-23.139952,159.370422,76.263428
0.142578,4.339111,-0.494629,249.992355,181.793198,35.78186,3.547852,-1.568848,3.054932,124.39727,181.732162,-37.841797
-0.809082,0.096436,0.727539,-248.908981,6.362915,-231.025681,2.923096,-1.642822,2.925049,242.423996,179.336533,-157.394409
-0.321533,3.595215,-0.365723,246.368393,-55.084225,43.136593,0.199219,1.509766,0.158447,-249.977097,-249.992355,249.992355
0.799805,1.745117,0.371582,-191.978439,-76.74408,-249.992355,-1.195801,1.804688,0.340088,-249.992355,23.406981,249.992355
0.783936,1.90332,0.247803,-189.300522,-0.823975,-249.992355,-0.867432,4.354004,-0.453125,249.664291,1.708984,-24.92523
0.756836,2.089111,0.141846,-189.155563,84.533684,-249.992355,-1.015381,1.537842,0.221191,-249.992355,142.074585,249.992355
0.726563,2.261719,0.14209,-211.791977,180.397018,-249.992355,0.05957,2.592041,-0.533936,230.255112,204.261765,1.495361
0.69043,2.578125,0.275391,-246.360764,244.567856,-249.992355,0.342041,1.567139,-0.350098,249.992355,249.992355,17.677307
0.584961,2.838379,0.454834,-249.992355,249.992355,-249.664291,0.634521,2.113281,0.059814,249.992355,249.992355,-120.559685
0.310059,2.299316,0.557617,-249.992355,249.694809,-249.992355,-2.406494,5.072754,-1.428223,48.484798,117.828362,-114.181511
0.127441,2.135254,0.620605,-249.992355,249.992355,-249.992355,-3.256104,7.999756,-5.47876,-234.657272,19.363403,107.269279
0.141113,2.260986,0.665771,-249.992355,249.992355,-236.350998,-2.202881,6.821777,-7.191162,-249.992355,79.536438,106.819145
-0.098389,2.366699,0.600098,-249.992355,209.136948,-213.653549,-2.25,3.047119,-3.101318,-249.992355,49.621578,95.283501
0.839355,1.60791,0.457275,-184.715256,-145.904541,-249.992355,-1.226074,1.973145,-0.261963,-249.992355,-0.610352,97.076408
-0.013672,1.755371,0.437012,-249.992355,193.458542,-247.184738,-0.802002,1.714355,0.231445,-249.992355,-12.252807,93.849174
-0.517578,0.639648,0.079346,-249.992355,130.66864,-249.992355,-0.545898,1.493896,0.143555,-249.992355,-14.015197,91.400139
-0.810791,0.298584,-0.151367,-249.992355,68.786621,-249.649033,-0.39502,1.239502,0.037842,-249.992355,5.653381,87.821953
-0.949707,-0.067871,-0.158447,-248.252853,-30.052183,-249.389633,0.147217,3.512207,-0.652832,249.122604,97.43499,-49.293514
-1.192383,-0.510986,0.166016,-249.992355,-170.494064,-249.992355,-0.336426,1.020264,-0.007324,-249.992355,44.975277,89.126579
-1.543945,-1.003174,0.624268,-249.992355,-247.863754,-239.830002,-0.297363,0.882568,0.152832,-249.992355,90.995781,90.011589
-1.605469,-1.480469,1.105957,-168.098434,-248.878464,-151.664734,-0.32251,0.859375,0.282471,-249.992355,135.101318,99.060051
-1.304199,-1.745605,1.449707,-45.31097,-249.43541,-74.897766,-0.341553,0.922119,0.309326,-249.992355,171.264633,116.538994
-0.996094,-1.945313,1.739746,0.495911,-249.992355,-88.928215,-0.394043,1.010986,0.250488,-249.992355,197.692856,138.931274
-1.378174,-2.652832,2.118896,88.85955,-211.975082,-63.591,-0.489014,1.098145,0.122314,-249.992355,214.088425,165.580734
-0.29541,3.961426,-0.369873,249.992355,30.960081,68.092346,-0.650879,1.168945,0.009766,-249.992355,220.657333,197.288498
-0.140381,1.085938,0.330078,-249.961838,170.04393,-249.992355,-0.853271,1.239258,-0.031738,-249.992355,219.139084,236.343369
0.793701,1.42749,0.500977,-172.592148,-202.30101,-249.992355,-0.942871,1.328613,0.023682,-249.992355,206.901535,249.992355
-0.085693,2.554688,0.640625,-249.992355,237.724289,-207.84758,-0.957275,1.438965,0.124268,-249.992355,181.503281,249.992355
0.580322,1.231689,0.279297,-155.670166,-249.992355,-249.587997,-1.106689,1.649658,0.282471,-249.992355,88.043205,249.992355
-0.151855,2.904785,-0.527344,249.992355,-123.89373,-34.645081,-1.007568,1.863525,0.362305,187.789902,46.813961,-249.992355
0.694092,1.303467,0.429932,-160.331726,-243.324265,-249.992355,-0.874512,1.909912,0.37207,185.058578,83.557121,-249.992355
-1.43042,2.959717,-0.906738,249.992355,-155.357361,-19.760132,-0.76416,1.861084,0.355713,190.170273,105.773918,-249.992355
0.078369,5.223145,-1.226807,117.706291,-200.363144,-9.315491,-0.811035,1.842041,0.216309,193.038925,114.784233,-249.992355
1.250244,7.999756,-4.9375,-225.929245,-249.992355,-58.479305,-1.426758,2.441406,-0.007324,165.100082,212.310776,-249.992355
1.682129,7.552734,-5.850342,-249.992355,-235.481247,-24.101255,-1.235596,2.054688,0.048828,177.665695,144.91272,-249.992355
1.344482,5.176514,-2.862793,-249.992355,-72.357178,94.596855,-1.458984,2.226807,0.06958,165.245041,180.458054,-249.992355
0.629395,2.4646,-0.729004,-249.992355,83.328239,160.316467,-1.485352,2.338623,0.104736,156.715393,204.811081,-249.992355
0.348877,1.844727,0.300293,-249.992355,44.56329,144.767761,-1.084473,1.761475,0.252197,199.226364,6.973266,-249.992355
0.0896,1.645264,0.382324,-249.992355,-15.335082,131.637573,-1.001465,1.911377,0.085449,190.444931,121.37603,-249.992355
-0.115479,1.572754,0.232422,-249.992355,-76.576233,111.412041,-0.996826,1.639404,0.119629,209.976181,-29.518126,-249.992355
0.894531,3.577148,-1.880127,-249.992355,52.207943,154.449463,-1.036133,1.230713,-0.096436,221.229538,-174.446091,-249.977097
-0.181396,1.4104,0.019775,-249.786362,-181.022629,38.505554,-1.019531,1.383301,0.098389,228.858932,-88.60778,-249.992355
0.453857,1.138672,0.1875,-166.450485,-249.748215,-234.230026,-0.999268,1.322998,0.105225,228.630051,-116.119377,-249.992355
-0.199219,1.522461,0.085205,-249.992355,-133.605957,74.943542,-1.002197,1.282715,0.053467,225.852951,-144.203186,-249.992355
0.213135,0.976318,0.196533,-189.727768,-249.992355,-166.76329,-1.113525,1.119141,-0.288818,226.066574,-203.094467,-249.511703
0.115967,0.894287,0.248291,-193.519577,-249.992355,-133.308411,-1.226807,0.953613,-0.531982,245.292648,-221.107468,-249.992355
0.051514,0.859619,0.251953,-205.528244,-249.992355,-101.684563,-1.191406,0.806152,-0.747559,249.992355,-227.668747,-249.992355
0.328125,1.056885,0.165527,-182.479843,-249.786362,-201.087936,-1.032959,0.736084,-0.690918,249.992355,-227.737411,-223.09874
0.019775,0.900146,0.2854,-241.310104,-249.992355,-41.381832,-1.020752,0.761475,-0.573486,249.992355,-226.287827,-189.460739
-0.010742,1.009033,0.27002,-249.992355,-244.911179,-13.687133,-1.140381,0.839844,-0.580566,249.992355,-230.384811,-156.318665
-0.101318,1.204834,0.12085,-249.992355,-217.68187,10.787963,-1.317627,2.459473,-0.085693,193.35173,206.817612,-249.992355
0.031006,0.864502,0.228271,-222.908005,-249.992355,-71.777344,-0.970947,1.493652,0.075684,220.642075,-61.416622,-249.992355
0.196045,1.693848,0.300049,249.992355,-39.756775,249.992355,-1.3479,2.35376,-0.179443,229.65239,209.2285,-249.992355
0.495605,2.108398,0.148438,249.992355,-109.321587,249.992355,4.251221,-0.63501,4.724609,249.992355,249.992355,-98.114006
0.600342,2.17041,0.235107,249.992355,-118.171684,249.992355,-1.21875,2.21167,-0.198486,249.992355,217.895493,-249.992355
0.60498,2.128906,0.295654,249.992355,-115.333549,249.992355,-0.069092,2.421631,1.818359,-249.992355,-249.992355,249.992355
0.517334,1.940674,0.33252,249.992355,-106.079094,249.992355,-0.238525,1.492676,1.673828,-249.992355,-249.992355,249.992355
0.359863,1.767578,0.32959,249.992355,-90.057365,249.992355,0.176758,1.022705,0.930664,-249.969467,-230.201706,249.992355
0.193115,1.688477,0.366943,249.992355,-75.431824,249.992355,0.683594,0.796143,0.489502,-249.992355,-201.576218,249.984726
0.103027,1.680908,0.364258,249.992355,-64.277649,249.992355,1.211914,0.623779,0.631348,-249.992355,-175.834641,249.992355
