ax,ay,az,gx,gy,gz
-0.276855,-0.945557,-0.116211,-49.011227,1.274109,9.353638
-0.291748,-0.937988,-0.13916,-41.809078,0.434875,9.83429
-0.272461,-0.918213,-0.128174,-31.700132,-0.1297,10.139464
-0.265137,-0.915283,-0.112061,-21.713255,-0.25177,10.749816
-0.262695,-0.910645,-0.095947,-16.517639,-0.907898,12.092589
-0.258789,-0.895264,-0.092529,-12.596129,-2.357483,13.587951
-0.251221,-0.900879,-0.094727,-8.811951,-3.997802,14.60266
-0.240723,-0.891357,-0.076904,-7.324218,-5.439758,16.098022
-0.242188,-0.878662,-0.069092,-5.073547,-5.874633,17.364502
-0.247559,-0.884521,-0.077148,-3.990173,-6.17218,18.943787
-0.251221,-0.900146,-0.099121,-4.547119,-6.263732,20.126341
-0.258545,-0.892578,-0.109619,-3.372192,-5.889892,19.996643
-0.263916,-0.87915,-0.110596,0.923157,-4.295349,19.004822
-0.261475,-0.878174,-0.111328,5.241394,-2.067566,18.119812
-0.257813,-0.88208,-0.121094,8.68988,-0.366211,17.059326
-0.257568,-0.890869,-0.124268,12.405395,-0.62561,15.716552
-0.247803,-0.892822,-0.111084,16.304016,-1.647949,15.014647
-0.243408,-0.9021,-0.09668,20.03479,-2.39563,14.793395
-0.246338,-0.917236,-0.094727,21.232603,-2.693176,14.793395
-0.252197,-0.926025,-0.094971,21.293638,-3.105163,14.938354
-0.251709,-0.934326,-0.099609,21.362303,-4.501343,15.045165
-0.252197,-0.942383,-0.112061,20.851133,-6.210327,15.060424
-0.255615,-0.948242,-0.122314,20.172117,-6.980896,14.503478
-0.261963,-0.947754,-0.120605,20.484922,-6.507873,14.160155
-0.257813,-0.941406,-0.117676,21.255491,-5.722045,14.35089
-0.246094,-0.939453,-0.125732,22.079466,-5.867004,14.289855
-0.230469,-0.950195,-0.133301,22.552488,-7.492065,14.09912
-0.219482,-0.954102,-0.122559,23.422239,-10.101317,13.97705
-0.227783,-0.957031,-0.112793,26.05438,-11.604308,13.748168
-0.242676,-0.968262,-0.11499,27.6947,-11.413573,13.542174
-0.25293,-0.97583,-0.121582,27.709959,-9.58252,13.008117
-0.25708,-0.992188,-0.122803,27.801512,-6.92749,12.4588
-0.226563,-0.996582,-0.127441,26.290892,-6.965637,12.191772
-0.196045,-0.976318,-0.128662,26.580809,-9.544373,10.345458
-0.214111,-0.98877,-0.139893,29.182432,-11.245727,8.743286
-0.230957,-1.01709,-0.153809,29.037474,-11.383056,8.750916
-0.236084,-1.005127,-0.150391,30.174253,-8.682251,7.415771
-0.239258,-1.002197,-0.145752,33.744812,-5.950927,5.928039
-0.220947,-0.986328,-0.117676,38.9328,-3.997802,4.020691
-0.213379,-0.981201,-0.101318,46.905514,-1.472473,0.610352
-0.224854,-1.002441,-0.101807,54.275509,0.63324,-2.76947
-0.231201,-1.049805,-0.101807,55.534359,2.738952,-5.607605
-0.231201,-1.049072,-0.090576,52.467342,4.905701,-9.147644
-0.216309,-1.036621,-0.102783,50.262447,4.066467,-13.839721
-0.176758,-1.067383,-0.126709,47.241207,0.152588,-18.173218
-0.141846,-1.061523,-0.095703,42.121883,-3.578186,-20.988462
-0.168945,-1.0,-0.049805,44.738766,-3.257751,-21.286009
-0.212646,-0.994141,-0.033936,53.466793,0.404358,-20.538328
-0.213135,-1.03418,-0.020264,56.266781,4.53186,-20.904539
-0.200195,-1.077393,-0.024658,52.841183,5.729675,-24.269102
-0.182373,-1.098145,-0.045898,46.997066,1.846313,-28.846739
-0.161377,-1.095947,-0.039307,36.735535,-6.683349,-28.930662
-0.159912,-1.07666,-0.021973,24.398802,-14.747619,-29.281614
-0.195068,-1.054688,-0.023438,15.846251,-20.568846,-29.930113
-0.222168,-1.0271,-0.009766,12.96997,-23.719786,-30.46417
-0.218262,-1.005615,0.016846,14.175414,-24.696348,-31.799314
-0.216797,-0.990479,0.047607,17.692566,-24.200438,-32.88269
-0.218994,-0.980957,0.07666,21.415709,-23.345945,-32.714844
-0.231201,-0.980469,0.096924,23.651121,-22.010801,-32.089233
-0.243164,-0.981445,0.124023,24.223326,-20.553587,-32.546997
-0.251465,-0.976563,0.142578,24.04022,-18.699646,-34.767151
-0.257324,-0.976563,0.154297,22.727964,-15.914916,-36.972046
-0.253662,-0.984863,0.156982,18.821716,-11.505126,-39.779663
-0.254395,-0.992432,0.15332,12.7182,-5.493164,-41.992184
-0.255615,-0.98999,0.154053,6.477355,0.953674,-44.006344
-0.242676,-0.979492,0.151855,1.190186,7.095336,-46.06628
-0.220703,-0.977295,0.137451,-4.623413,11.177062,-45.982357
-0.198486,-0.975586,0.125488,-10.95581,11.924743,-43.914791
-0.196777,-0.974609,0.106934,-16.395569,10.871886,-41.603085
-0.204834,-0.970947,0.091553,-19.294739,8.811951,-39.093018
-0.212891,-0.967773,0.087891,-19.874573,6.202697,-35.995483
-0.213867,-0.970215,0.089111,-19.607544,2.380371,-31.532286
-0.208008,-0.968994,0.096191,-18.356323,-3.280639,-27.809141
-0.205322,-0.963379,0.10498,-18.39447,-9.262085,-25.672911
-0.215576,-0.955566,0.104004,-19.592285,-12.725829,-24.406431
-0.228027,-0.949951,0.098633,-22.3999,-13.160705,-22.789
-0.228027,-0.943604,0.079834,-25.138853,-11.741637,-21.484373
-0.218018,-0.935791,0.077393,-25.886534,-9.414673,-19.927979
-0.213135,-0.927734,0.076904,-25.863646,-7.644653,-17.181396
-0.213135,-0.921387,0.075684,-24.696348,-7.003784,-13.374328
-0.209229,-0.930176,0.074707,-22.3999,-6.500244,-9.857178
-0.216797,-0.947266,0.067383,-20.606993,-5.523681,-6.950378
-0.219238,-0.956543,0.057861,-21.049498,-4.005432,-4.364014
-0.215088,-0.950684,0.065918,-22.384642,-1.205444,-1.937866
-0.219482,-0.947021,0.074219,-22.171019,1.876831,0.434875
-0.218994,-0.945801,0.078369,-20.187376,4.53949,2.754211
-0.204834,-0.944336,0.092773,-17.784119,6.118774,5.523681
-0.191895,-0.941406,0.101074,-16.975403,6.271362,9.010315
-0.188232,-0.924805,0.10498,-17.051697,4.943848,13.290404
-0.187744,-0.903564,0.107178,-15.86914,2.197266,17.555237
-0.187988,-0.894287,0.10083,-13.381957,-0.999451,21.224974
-0.185791,-0.903564,0.081543,-10.650634,-4.760742,24.093626
-0.172852,-0.924316,0.059326,-9.32312,-7.843017,24.92523
-0.179443,-0.928711,0.068115,-7.080078,-6.942749,23.300169
-0.207031,-0.928711,0.075195,-3.509521,-1.64032,23.04077
-0.230957,-0.937012,0.065186,-2.13623,6.530761,25.29907
-0.23999,-0.931885,0.058594,-2.418518,15.129088,28.381346
-0.220703,-0.915283,0.053955,-1.174927,19.737244,30.09033
-0.193115,-0.910156,0.039795,1.945495,19.515991,29.563902
-0.18042,-0.908203,0.035645,5.691528,16.387939,28.83148
-0.186279,-0.9104,0.038818,9.384155,13.191222,29.426573
-0.200928,-0.912109,0.04126,13.374328,11.268615,31.547544
-0.212158,-0.91333,0.053223,17.63916,10.360717,34.057617
-0.212402,-0.915283,0.062256,21.614073,9.45282,36.29303
-0.207031,-0.920166,0.071045,25.3067,7.827758,37.879944
-0.201904,-0.918945,0.083252,29.151915,5.645751,38.597107
-0.199219,-0.917236,0.098389,33.874512,2.944946,38.398743
-0.186035,-0.927002,0.112549,38.551331,-0.488281,37.567139
-0.181152,-0.944824,0.121582,43.258663,-3.044128,36.193848
-0.19165,-0.9646,0.136963,47.897335,-4.508972,35.102844
-0.204834,-0.988281,0.155273,49.255367,-4.272461,33.935547
-0.210938,-0.999268,0.165771,46.852108,-2.204895,31.692503
-0.203613,-0.997803,0.169434,42.457577,0.404358,29.281614
-0.195313,-0.98584,0.164551,37.780762,2.967834,26.641844
-0.193359,-0.979248,0.160645,33.874512,5.043029,23.979185
-0.197754,-0.970947,0.155273,30.883787,7.263183,21.049498
-0.196289,-0.969971,0.141357,29.029844,9.857178,17.822266
-0.189453,-0.97876,0.127441,28.335569,12.939452,15.098571
-0.185791,-0.993164,0.114502,28.32794,16.540527,12.725829
-0.181152,-1.005859,0.108154,28.022764,20.606993,10.688781
-0.17627,-1.005859,0.097412,26.847837,24.505613,8.552551
-0.165283,-0.999756,0.09082,25.146482,27.008055,6.378173
-0.151367,-0.991211,0.082275,24.269102,27.374266,4.28772
-0.141113,-0.994385,0.079834,25.711058,25.260923,2.555847
-0.128174,-1.013184,0.084473,29.678343,20.507811,1.190186
-0.121582,-1.034912,0.095947,34.378052,14.175414,-0.183105
-0.127686,-1.038086,0.108643,36.018372,7.156372,-1.731872
-0.142578,-1.040527,0.126953,37.864685,-0.167847,-3.829956
-0.107422,-1.058105,0.104248,44.326778,-9.277344,-6.477355
-0.050781,-1.03833,0.105957,47.126766,-19.78302,-5.180358
-0.075928,-0.984863,0.196289,47.485348,-28.419493,1.327515
-0.153564,-0.94043,0.283447,52.726742,-36.766052,7.530212
-0.208008,-0.968994,0.325195,67.001343,-45.31097,6.324768
-0.200439,-1.051025,0.301758,85.067741,-55.595394,-3.807068
-0.154053,-1.095215,0.259766,86.814873,-68.069458,-7.949829
-0.150635,-1.064453,0.270752,72.509766,-77.690125,0.595093
-0.19165,-0.975342,0.295654,59.516903,-82.107536,9.674072
-0.229492,-0.880615,0.320557,55.221554,-82.275383,16.166687
-0.228516,-0.816406,0.339111,57.441708,-80.947868,20.179747
-0.193848,-0.804688,0.352539,63.522335,-81.916801,21.408079
-0.154053,-0.83667,0.338379,74.440002,-89.210503,18.730164
-0.119873,-0.87793,0.304443,81.466667,-103.637688,20.39337
-0.135498,-0.918213,0.307861,83.991997,-118.972771,26.222227
-0.200195,-0.935547,0.332031,83.618156,-130.058289,34.561157
-0.281494,-0.931396,0.363281,78.697205,-133.964539,41.755672
-0.339355,-0.927246,0.378418,70.304871,-129.180908,43.525692
-0.351807,-0.933594,0.369873,58.967587,-119.186394,41.877743
-0.346924,-0.937012,0.351074,47.149654,-108.795158,39.573669
-0.325684,-0.947021,0.336914,41.549679,-101.509087,36.102295
-0.333252,-0.952393,0.327637,41.78619,-95.481865,31.929014
-0.365234,-0.953613,0.336914,44.830318,-90.286247,28.793333
-0.399658,-0.955566,0.360596,43.952938,-82.244865,26.176451
-0.44458,-0.949219,0.420898,36.445618,-68.397522,21.530149
-0.45166,-0.919678,0.442871,25.100706,-53.260799,15.563964
-0.413086,-0.88501,0.428955,16.456604,-41.015621,9.506226
-0.387939,-0.873535,0.41333,13.229369,-32.554626,4.318237
-0.395508,-0.87915,0.409668,11.810302,-27.488707,1.487732
-0.398438,-0.885498,0.426025,10.482787,-24.940489,0.87738
-0.400635,-0.90332,0.437256,9.437561,-22.140501,2.365112
-0.40332,-0.923096,0.440674,6.561279,-17.066956,6.843566
-0.414795,-0.933838,0.425781,0.045776,-10.490417,12.84027
-0.427002,-0.927734,0.402588,-10.299682,-5.279541,21.64459
-0.409912,-0.916992,0.371338,-21.804808,-3.265381,34.545898
-0.372559,-0.921143,0.346924,-29.296873,-6.118774,47.599789
-0.354004,-0.946777,0.335449,-34.820557,-13.374328,58.532711
-0.393066,-0.966064,0.314697,-43.281551,-22.262571,68.153381
-0.45874,-0.984375,0.293213,-53.016659,-32.096863,76.568604
-0.483643,-1.006104,0.29541,-60.6842,-42.152401,84.045403
-0.494873,-1.038086,0.280518,-67.832947,-53.550716,92.720024
-0.510986,-1.080078,0.263672,-76.660156,-68.077087,103.416435
-0.51123,-1.104004,0.290283,-87.814323,-83.549492,116.012566
-0.565918,-1.109619,0.344238,-99.655144,-95.565788,129.53186
-0.720703,-1.114258,0.37915,-109.268181,-101.600639,146.034241
-0.848389,-1.152832,0.354004,-115.547173,-102.012627,168.014511
-0.893555,-1.25,0.304199,-118.896477,-99.189751,193.031296
-0.975586,-1.372803,0.31543,-122.482292,-93.719475,219.352707
-1.071777,-1.452393,0.413574,-132.415771,-89.912407,246.337875
-1.105469,-1.462158,0.532471,-149.978638,-87.417595,249.992355
-1.113525,-1.377686,0.591797,-168.800339,-82.344048,249.748215
-1.185059,-1.233643,0.560059,-174.003586,-72.036743,249.870285
-1.304443,-1.238281,0.466553,-161.941513,-58.2962,249.992355
-1.408447,-1.373779,0.361572,-146.55304,-42.442318,249.992355
-1.457764,-1.428955,0.296631,-139.091492,-24.940489,249.992355
-1.456055,-1.401611,0.282227,-134.140015,-10.528563,249.992355
-1.456787,-1.32373,0.326904,-128.311157,1.106262,249.992355
-1.48291,-1.238525,0.393311,-121.459953,16.12854,249.992355
-1.533691,-1.184082,0.445313,-116.355888,35.514832,249.992355
-1.544922,-1.152832,0.416016,-117.698662,50.712582,249.992355
-1.445557,-1.112305,0.361084,-121.154778,54.054256,249.992355
-1.312012,-1.041016,0.340088,-118.484489,47.119137,249.992355
-1.298828,-0.911865,0.287598,-107.460014,40.145874,249.992355
-1.363281,-0.807129,0.233154,-87.722771,44.128414,249.992355
-1.3125,-0.765137,0.217773,-68.283081,57.66296,249.992355
-1.189941,-0.706055,0.205078,-58.013912,71.350098,249.992355
-1.120117,-0.650635,0.193359,-51.055904,81.138603,249.992355
-1.022949,-0.584717,0.214355,-48.782345,77.613831,249.992355
-0.863281,-0.498047,0.21167,-50.407406,69.007874,249.992355
-0.815186,-0.389404,0.210205,-49.186703,73.83728,249.992355
-0.798096,-0.319336,0.175537,-43.914791,84.381096,249.992355
-0.764893,-0.274414,0.119873,-34.767151,94.604485,249.992355
-0.772461,-0.257324,0.09082,-27.488707,103.111259,249.992355
-0.702148,-0.259766,0.103516,-26.412962,101.455681,249.992355
-0.582764,-0.235352,0.171143,-31.639097,97.496025,249.992355
-0.486328,-0.158936,0.209717,-39.344788,97.43499,249.992355
-0.45459,-0.08374,0.207764,-46.661373,100.45623,249.992355
-0.456543,-0.018066,0.227783,-57.15942,98.686211,249.992355
-0.423096,0.037598,0.231201,-73.188782,87.364189,249.992355
-0.439697,0.092529,0.181396,-94.223015,76.896667,249.992355
-0.492432,0.163818,0.116211,-110.939018,67.504883,249.992355
-0.48584,0.226074,0.07666,-113.029472,59.387203,249.992355
-0.443359,0.277588,0.093506,-106.842033,54.786678,249.992355
-0.378418,0.303711,0.109863,-104.988091,55.282589,248.626694
-0.306641,0.371094,0.119873,-106.422417,57.327267,241.378769
-0.263672,0.448975,0.053711,-109.565727,58.79211,234.039291
-0.275635,0.508057,-0.044189,-109.352104,54.222103,229.461655
-0.286377,0.552734,-0.05835,-101.684563,42.755123,223.190292
-0.323975,0.569092,-0.024414,-87.615959,31.074522,211.708054
-0.364746,0.552734,-0.020996,-73.0896,21.39282,199.127182
-0.325195,0.534424,0.006104,-63.84277,16.075134,185.966476
-0.236084,0.54834,0.075928,-62.187191,18.562317,173.408493
-0.180664,0.597412,0.146729,-67.443848,26.672361,159.01947
-0.118164,0.687012,0.215576,-78.903198,30.174253,144.355774
-0.058838,0.800537,0.275879,-91.682426,26.611326,134.689331
-0.037842,0.881592,0.301025,-96.130363,19.554138,125.625603
-0.004395,0.904785,0.289063,-87.562553,9.407043,114.379875
0.031982,0.884766,0.268311,-68.336487,0.1297,100.776665
0.007568,0.887939,0.28833,-48.324581,-9.536743,86.158745
-0.005371,0.910156,0.349854,-32.951355,-23.048399,72.479248
0.011719,0.912109,0.460938,-21.614073,-38.955688,59.028622
0.0271,0.927979,0.565674,-9.689331,-56.190487,45.1889
0.036133,0.953369,0.604492,8.06427,-76.095581,28.83148
0.076172,0.967773,0.65332,32.409668,-100.143425,11.566161
0.123779,0.96875,0.741211,60.279842,-132.133484,-2.380371
0.076904,0.941895,0.853516,96.54998,-171.30278,-19.012451
-0.044922,0.871826,0.919189,147.079468,-215.446457,-40.214535
-0.104492,0.794189,0.907959,201.690659,-249.992355,-62.33215
-0.007813,0.757324,0.875244,248.451218,-249.992355,-80.169678
0.10791,0.740967,0.947021,249.992355,-249.412521,-91.285698
0.118408,0.689453,1.071777,249.336227,-249.961838,-100.570671
0.172852,0.703857,1.12915,249.877914,-249.992355,-123.847954
0.231445,0.711426,1.143555,249.992355,-249.992355,-146.873474
0.222412,0.594727,1.082275,249.992355,-249.992355,-166.351303
0.225586,0.473389,0.924561,249.992355,-249.992355,-189.147934
-0.562256,-1.496338,-1.370605,249.992355,-249.992355,-226.760849
-3.062012,-4.133301,-3.251465,108.924858,-200.553879,-189.712509
-6.280273,2.912109,0.646973,-201.179489,-200.813278,45.989986
-1.066162,2.396973,0.479004,61.653133,-122.50518,99.517815
2.467041,1.132324,1.689453,-13.740539,51.391598,10.231017
1.249756,0.693848,0.081543,-53.63464,52.322384,-111.244194
-1.257813,0.298584,-0.959473,-68.161011,-48.97308,-53.222652
-1.918701,0.420166,-0.373291,-190.277084,-54.832455,-18.318176
-1.64917,0.749268,-0.483154,-220.252975,48.835751,24.497984
-1.084229,1.047607,-0.671143,-187.286362,112.358086,61.386105
-0.698975,1.143066,-0.251953,-158.042908,131.523132,45.585629
-0.636719,1.039063,-0.22583,-124.1455,136.161804,20.988462
-0.725342,0.978271,-0.265381,-94.253532,128.753662,16.418457
-0.622314,1.000977,-0.160889,-73.257446,117.09594,4.356384
-0.455078,0.960938,-0.128174,-52.322384,103.98864,-14.038085
-0.569336,0.9729,-0.31958,-39.825439,78.933716,-21.926878
-0.466309,0.929199,-0.639648,-13.938903,-23.200987,-3.486633
-0.511963,0.790771,-0.483643,-0.87738,-160.03418,33.630371
-1.093994,0.720459,-0.21875,-40.466305,-186.523422,45.867916
-1.411621,0.693848,-0.13916,-92.758171,-171.966537,58.814999
-1.436768,0.796875,-0.251465,-126.770012,-125.862114,83.229057
-1.415527,0.92041,-0.4375,-136.428833,-48.84338,117.629997
-1.367676,0.938477,-0.568604,-125.984184,36.056519,136.825562
-1.254395,0.881592,-0.592529,-109.870903,110.992424,135.360718
-1.106934,0.780029,-0.552246,-103.561394,164.794907,131.355286
-0.979492,0.67334,-0.451172,-110.023491,204.69664,130.470276
-0.867676,0.636475,-0.304443,-124.65667,238.990768,129.745483
-0.708984,0.657959,-0.125488,-145.66803,249.992355,132.286072
-0.585205,0.720703,-0.00708,-172.912582,249.992355,139.030457
-0.491455,0.787109,0.044922,-197.13591,249.717697,142.76886
-0.348877,0.832031,0.097412,-208.305344,249.992355,140.312195
-0.302979,0.832275,0.104736,-204.437241,249.992355,134.483337
-0.319824,0.781982,0.126465,-195.701584,249.992355,125.671379
-0.311523,0.696289,0.242432,-194.061264,249.992355,116.2033
-0.322754,0.63501,0.382568,-203.254684,249.992355,108.535759
-0.316162,0.630859,0.474365,-217.025742,249.992355,101.72271
-0.286621,0.664795,0.533203,-226.142868,249.992355,95.199577
-0.237549,0.708008,0.612305,-225.257858,249.992355,88.012688
-0.167725,0.741455,0.716309,-218.719467,249.992355,79.368591
-0.132813,0.760254,0.804199,-215.118393,249.900803,69.702148
-0.136719,0.780518,0.871094,-213.531479,241.798386,58.349606
-0.160889,0.807373,0.928223,-207.611069,223.464951,45.089718
-0.1875,0.83374,0.949463,-195.129379,207.038864,32.302856
-0.209473,0.84668,0.970215,-176.567062,195.632919,24.360655
-0.238525,0.852783,0.982422,-155.738831,184.967026,21.301268
-0.231201,0.85791,0.976074,-133.81958,167.884811,18.074036
-0.178223,0.864746,0.963379,-111.0382,144.104004,13.267516
-0.146729,0.876953,0.959961,-87.089531,117.34771,9.33075
-0.136963,0.888916,0.962891,-63.453671,89.004509,6.79779
-0.129639,0.889648,0.966797,-40.939327,62.713619,4.470825
-0.135254,0.879395,0.962158,-20.919798,41.931149,2.708435
-0.156006,0.864502,0.932861,-5.401611,27.107237,1.235962
-0.192139,0.866699,0.881592,6.446838,16.548157,-0.328064
-0.213135,0.889648,0.818604,19.050598,6.210327,-3.097534
-0.243652,0.908203,0.76416,31.784056,-2.372742,-7.232666
-0.282471,0.907715,0.715088,42.518612,-9.460449,-12.573241
-0.285889,0.898926,0.692871,49.606319,-17.807007,-18.39447
-0.263672,0.895264,0.678711,52.200314,-28.350828,-24.024961
-0.260498,0.898193,0.653809,52.902218,-42.892452,-29.800413
-0.262695,0.905518,0.653564,55.26733,-63.095089,-35.53772
-0.257813,0.908203,0.633545,60.806271,-84.487907,-41.397091
-0.265381,0.894775,0.625244,67.451477,-103.996269,-46.539303
-0.278809,0.871094,0.679932,72.235107,-122.299187,-51.040646
-0.285889,0.853516,0.75708,73.997498,-141.448975,-55.290218
-0.281494,0.845703,0.836182,75.920105,-163.719162,-60.18066
-0.276611,0.8479,0.918945,84.228508,-189.338669,-66.413879
-0.284912,0.834473,0.975098,103.195183,-215.316757,-73.852539
-0.301025,0.796631,1.015381,125.495903,-239.318832,-81.115715
-0.293945,0.771484,1.105957,146.339417,-249.992355,-85.754387
-0.256836,0.761719,1.208252,168.975815,-249.992355,-89.324944
-0.250732,0.72998,1.24292,197.296127,-249.748215,-96.458427
-0.310059,0.657715,1.17627,233.451828,-249.992355,-107.170097
-0.353516,0.602783,1.188721,249.992355,-249.992355,-122.50518
-0.318848,0.60083,1.266113,249.992355,-249.992355,-138.931274
-0.240234,0.622559,1.339844,249.603256,-249.992355,-151.817322
-0.212158,0.62793,1.440918,249.992355,-249.992355,-166.534409
-0.192139,0.579102,1.480469,249.992355,-249.992355,-185.249313
-0.151367,0.498535,1.329102,249.992355,-249.992355,-204.147324
-0.057129,0.445068,1.04834,249.992355,-249.992355,-219.490036
0.02832,0.403564,0.784424,249.992355,-249.992355,-231.025681
-0.056152,0.305908,0.631348,249.992355,-249.992355,-241.302475
-3.621582,-4.168945,-4.419678,249.992355,-187.499985,-249.992355
-7.862549,-2.501709,-5.064697,-24.475096,91.094963,-45.44067
-1.565186,3.661377,3.369873,-210.433945,-227.5009,249.992355
1.157715,2.619141,1.431641,-47.271725,71.739197,121.849052
1.350342,1.397217,0.636963,-105.072014,108.871452,-36.964417
-0.033691,0.962646,0.108643,-47.8363,76.522827,-98.335258
-1.511719,0.672363,-1.268799,-55.160519,53.276058,-46.836849
-1.363281,0.690186,-0.675537,-86.563103,33.485413,30.288694
-0.843506,0.941162,-0.017334,-73.753357,113.822929,81.80999
-0.618408,0.995361,-0.422852,-46.394344,173.660263,73.005676
-0.430664,0.941162,-0.478027,-39.215088,142.204285,41.572567
-0.306641,0.873291,-0.402344,-28.671263,106.986992,26.771544
-0.289551,0.823486,-0.499023,-8.781433,84.869377,25.482176
-0.209717,0.760742,-0.549561,-0.12207,50.529476,18.119812
-0.23877,0.750977,-0.388916,-14.518737,5.500793,10.833739
