ax,ay,az,gx,gy,gz,acc_mag
-0.386963,-0.932129,0.098877,-0.404358,-2.075195,0.389099,1.0140914638921876
-0.388428,-0.93335,0.09668,-0.579834,-1.991272,0.38147,1.0155616948684112
-0.387939,-0.932617,0.095703,-0.610352,-1.976013,0.358582,1.0146083976682827
-0.388428,-0.93457,0.093262,-0.63324,-1.930237,0.175476,1.0163637128154468
-0.391357,-0.936768,0.092773,-0.579834,-1.823425,-0.053406,1.0194613365900642
-0.394775,-0.940918,0.090576,-0.541687,-1.861572,-0.083923,1.0243915243328598
-0.393799,-0.939697,0.093262,-0.404358,-1.831055,-0.076294,1.0231353306645217
-0.391602,-0.937012,0.094482,-0.335693,-1.724243,0.007629,1.0199364994312146
-0.393799,-0.939209,0.093994,-0.358582,-1.678467,0.183105,1.022754159179028
-0.393555,-0.94043,0.095947,-0.320435,-1.861572,0.335693,1.0239628654077255
-0.391357,-0.94043,0.098389,-0.305176,-1.922607,0.556946,1.023351983273595
-0.392578,-0.941162,0.098633,-0.12207,-1.907349,0.62561,1.0245154293699046
-0.393555,-0.939941,0.095947,-0.083923,-2.01416,0.62561,1.023513775342081
-0.391113,-0.940918,0.093994,-0.038147,-2.319336,0.549316,1.0232941578690853
-0.387207,-0.937988,0.098389,0.205994,-2.655029,0.450134,1.0195249601230958
-0.389404,-0.933105,0.095215,0.282288,-2.609253,0.37384,1.0155719139804922
-0.388184,-0.93457,0.095703,0.190735,-2.441406,0.1297,1.0164974013567374
-0.38623,-0.934326,0.093994,0.167847,-2.342224,-0.015259,1.0153686814216796
-0.385986,-0.935791,0.092773,0.305176,-2.075195,-0.030518,1.0165120842400253
-0.385742,-0.933838,0.092529,0.267029,-1.770019,-0.1297,1.0145993872701677
-0.385986,-0.934326,0.089355,0.297546,-1.472473,-0.236511,1.014856927106969
-0.38916,-0.935791,0.088867,0.297546,-1.289368,-0.236511,1.0173729134245713
-0.38916,-0.936768,0.087646,0.221252,-1.335144,-0.259399,1.0181658080784288
-0.388428,-0.9375,0.089355,0.099182,-1.434326,-0.38147,1.0187084358191012
-0.387451,-0.936279,0.087402,-0.061035,-1.594543,-0.38147,1.017042650455722
-0.388184,-0.935303,0.087891,-0.106812,-1.838684,-0.411987,1.0164661074261159
-0.387939,-0.936523,0.088867,-0.320435,-1.846313,-0.495911,1.0175801398116022
-0.385986,-0.936768,0.088867,-0.511169,-1.853943,-0.526428,1.0170628405900002
-0.385254,-0.935303,0.090576,-0.602722,-1.831055,-0.610352,1.0155867063431856
-0.38501,-0.937012,0.091553,-0.640869,-1.472473,-0.50354,1.017155907446346
-0.386475,-0.934814,0.091553,-0.488281,-0.961304,-0.495911,1.0156879895076047
-0.385986,-0.935059,0.098389,-0.328064,-0.350952,-0.595093,1.0163665288654482
-0.391113,-0.935791,0.097412,-0.221252,0.167847,-0.518799,1.018902974867578
-0.392334,-0.936279,0.094238,-0.198364,0.434875,-0.343323,1.0195220125338147
-0.39209,-0.938965,0.09668,-0.106812,0.808716,-0.274658,1.022123701772442
-0.386719,-0.938232,0.099121,0.305176,1.373291,0.167847,1.0196351521137352
-0.379883,-0.939941,0.112549,0.915527,2.532959,0.640869,1.0200330654302339
-0.361572,-0.943848,0.142578,1.953125,5.241394,1.289368,1.0207408311476525
-0.325195,-0.94873,0.148682,4.371643,10.269164,2.716064,1.0138770823176741
-0.278076,-0.94458,0.124023,7.987976,19.737244,4.356384,0.9924411028897382
-0.19873,-0.944336,0.08252,12.168883,36.430359,5.950927,0.9685420198401306
-0.216309,-0.946777,0.065186,16.792297,59.402462,7.369995,0.9733578405735478
-0.333008,-0.956055,0.080322,20.156858,82.176201,10.131835,1.0155723089829694
-0.469971,-0.964111,0.099854,22.644041,91.720573,16.51001,1.0771970954648922
-0.520752,-0.980225,0.140137,25.695799,89.271538,23.445127,1.1187770443202703
-0.487061,-0.99707,0.150391,29.571531,84.869377,29.541014,1.1198189387137547
-0.43042,-1.001953,0.16626,34.629822,91.987602,35.705566,1.1030927332772165
-0.441406,-1.008057,0.173828,38.856506,111.473076,42.770382,1.114106972273758
-0.495605,-1.01709,0.153076,42.358395,130.867004,51.727291,1.1417217900613967
-0.522217,-1.008789,0.140625,45.463558,142.730713,60.272213,1.144614010151457
-0.510986,-0.996826,0.119141,47.294613,149.032593,67.359924,1.1264827314934747
-0.540039,-0.990967,0.107666,48.110958,152.46582,73.471069,1.1336885304906281
-0.614014,-1.002686,0.120605,48.492428,152.877808,81.291191,1.181921305678597
-0.710205,-1.02124,0.137695,50.361629,147.80426,91.316216,1.2515119626475808
-0.79834,-1.030518,0.154297,54.428097,138.969421,101.913445,1.312677290171884
-0.860596,-1.035156,0.173584,58.944698,129.562378,113.052361,1.3573153003661307
-0.883301,-1.046143,0.175781,62.820431,121.269218,125.083916,1.3804110956562903
-0.883789,-1.044678,0.152344,67.054749,115.295403,136.33728,1.3768238139068485
-0.882568,-1.02124,0.133057,70.983887,111.999504,145.088196,1.3563043823098855
-0.895752,-0.992432,0.112793,72.738647,110.092155,152.641296,1.3416464441040343
-0.918213,-0.954834,0.131104,72.692871,108.657829,161.132797,1.3311691627066036
-0.92749,-0.939453,0.1604,72.402954,106.452934,170.860275,1.3298638273556433
-0.976807,-0.926514,0.170654,75.515747,103.851311,180.068954,1.3570935469454566
-1.042969,-0.896973,0.173096,79.658508,98.739616,188.461288,1.3864729073826145
-1.114502,-0.866211,0.157715,82.420341,89.057915,196.411118,1.4203204658632502
-1.177246,-0.82959,0.136719,84.251396,74.874878,202.590927,1.4466581481390135
-1.204102,-0.791504,0.136475,84.503166,56.861874,207.542404,1.4473996110421612
-1.164307,-0.760254,0.138184,83.534233,38.665771,212.165817,1.3973874740461214
-1.113037,-0.731201,0.148193,82.824699,24.108885,215.461716,1.3399505330492614
-1.098145,-0.70459,0.179932,83.595268,14.961242,216.857895,1.3170971998106291
-1.095703,-0.656006,0.187988,86.502068,6.645202,218.643173,1.2908324540346048
-1.118164,-0.592529,0.181396,89.859001,-4.104614,220.001205,1.2783919021774974
-1.146729,-0.540283,0.192871,91.361992,-15.182494,220.82518,1.2822216431533981
-1.135498,-0.50708,0.206299,92.216484,-24.101255,222.579941,1.2605733266276102
-1.103516,-0.472656,0.185547,92.964165,-29.060362,224.372849,1.2147341049797689
-1.101563,-0.445313,0.177002,92.315666,-27.763365,224.533066,1.2012803248792516
-1.06958,-0.433105,0.166016,90.553276,-24.467466,226.951584,1.1658227265244918
-1.043457,-0.400391,0.168457,89.157097,-23.41461,228.713974,1.1302624582719716
-1.027832,-0.348877,0.162598,88.706963,-24.185179,226.341232,1.097539015687825
-1.028564,-0.286133,0.171875,88.424675,-29.685972,223.793015,1.081368120211614
-1.063232,-0.227783,0.194824,86.357109,-38.757324,221.046432,1.1046736042329426
-1.09668,-0.258057,0.200439,84.70153,-48.675533,219.078049,1.14432348152522
-1.107178,-0.262939,0.183105,86.578362,-59.280392,221.641525,1.152608989393194
-1.055176,-0.233643,0.162109,86.883537,-66.253662,221.443161,1.0928242174778156
-0.955322,-0.192627,0.123047,86.555473,-67.062378,219.360336,0.9822860321830907
-0.903809,-0.129395,0.099609,86.547844,-60.119625,216.003403,0.9184420109005249
-0.912354,-0.072998,0.088867,84.121696,-49.858089,213.058456,0.919573745280388
-0.96582,-0.05835,0.092041,79.963684,-43.647762,210.815414,0.9719488364008673
-1.009277,-0.053223,0.098389,76.728821,-45.0592,207.801804,1.0154571117378617
-1.000488,-0.032715,0.0979,74.645996,-54.595943,203.071579,1.0057986475279235
-0.978027,-0.000488,0.10083,72.753906,-65.246582,197.227463,0.983210933509692
-0.939209,0.019043,0.102783,71.037292,-70.968628,194.305405,0.94500821510662
-0.866943,0.049072,0.076904,70.06073,-71.655273,192.59642,0.8717295748390094
-0.813965,0.104004,0.063721,68.481445,-65.704346,187.164291,0.8230529868009715
