ax,ay,az,gx,gy,gz,acc_mag
-0.274414,0.967041,0.069336,8.865356,-12.260436,-1.289368,1.0076104505080323
-0.289307,0.96875,0.076172,7.949829,-12.565612,-0.640869,1.0138921423568683
-0.300293,0.973389,0.056641,7.797241,-13.534545,-1.144409,1.0202304808478329
-0.299316,0.977295,0.048828,9.033203,-14.083861,-2.731323,1.023269152503387
-0.301758,0.97998,0.054199,8.44574,-14.213561,-4.364014,1.0268184954338329
-0.285645,0.978516,0.057861,7.80487,-16.281128,-4.394531,1.0209968283995794
-0.289063,0.979004,0.055176,7.698059,-18.669128,-3.532409,1.0222771840166442
-0.30127,0.982666,0.048096,7.865905,-20.599363,-2.26593,1.028936006597106
-0.31665,0.978027,0.035889,8.476257,-21.202085,-0.434875,1.0286360170390692
-0.325684,0.962646,0.031494,9.162903,-19.920349,0.25177,1.016734607067154
-0.317139,0.954834,0.034668,8.705139,-16.975403,-0.160217,1.006720906260022
-0.310303,0.959961,0.046875,7.499694,-12.641906,0.701904,1.0099556123686821
-0.311279,0.972656,0.039307,6.690979,-8.415222,2.410889,1.022007509965558
-0.313477,0.984863,0.021484,7.575988,-6.088256,2.464294,1.0337719867330513
-0.314209,0.988037,0.01709,8.613586,-4.28009,1.228333,1.0369361008037092
-0.320801,0.986084,0.028076,8.666992,-1.960754,1.13678,1.037334660769127
-0.309814,0.976318,0.047119,8.750916,0.221252,2.662658,1.0253788333494114
-0.294434,0.966797,0.040039,8.850098,1.556396,3.822326,1.0114301464194153
-0.311768,0.96875,0.012207,8.460999,2.159119,3.585815,1.0177548128960139
-0.327148,0.970703,0.010254,7.56073,2.571106,2.76947,1.0243999573550362
-0.339111,0.967773,0.031982,5.0354,5.218505,2.593994,1.0259647645869716
-0.336914,0.964844,0.046631,2.159119,8.834839,4.096985,1.0230393139527922
-0.313477,0.967529,0.045898,0.823975,10.902404,5.424499,1.0180799682608435
-0.303955,0.969238,0.049561,0.175476,10.711669,5.065917,1.016989299545477
-0.304932,0.976807,0.044922,-0.076294,9.857178,3.494262,1.0242819074634677
-0.307129,0.980469,0.034424,1.403808,9.170532,2.27356,1.0280236837631709
-0.311768,0.97583,0.028076,3.067016,9.407043,1.266479,1.0248081461912761
-0.313477,0.966797,0.029785,3.410339,10.185241,0.442505,1.0167848420206707
-0.303223,0.964355,0.0354,2.693176,10.330199,-0.297546,1.0115225720437484
-0.292725,0.96875,0.03833,2.174377,9.819031,-0.564575,1.0127357389887057
-0.291992,0.971436,0.032959,2.159119,9.239197,-1.121521,1.0149056733711759
-0.299316,0.975586,0.020996,2.761841,9.414673,-2.952575,1.020685526138193
-0.306396,0.97876,0.013672,3.257751,10.498046,-4.798889,1.0256883396041898
-0.298584,0.978516,0.023193,2.593994,11.726378,-4.470825,1.023320029395008
-0.296631,0.971191,0.029053,1.319885,12.489318,-1.785278,1.0158966411259562
-0.29248,0.963379,0.031006,0.25177,12.634276,0.366211,1.0072760396619191
-0.291748,0.964844,0.028076,-1.029968,12.519835,0.640869,1.0083794432732156
-0.295166,0.968262,0.030762,-2.410889,12.832641,-0.076294,1.0127193929435734
-0.290283,0.982666,0.036621,-2.914428,13.565063,0.038147,1.025298876077605
-0.281006,0.987305,0.037354,-2.204895,13.748168,0.724792,1.0271956271212412
-0.285889,0.98584,0.035889,-0.465393,13.320922,0.663757,1.0270837581434145
-0.286133,0.983154,0.03125,1.159668,12.596129,-0.137329,1.0244220047934347
-0.288818,0.980469,0.016113,2.441406,12.351989,-1.251221,1.0222499331640966
-0.291992,0.983643,0.005127,2.777099,12.397765,-2.349854,1.026079512339078
-0.289307,0.978027,0.018799,1.152039,12.763976,-2.182007,1.0200925229502469
-0.290283,0.971924,0.029785,-1.121521,12.664794,-0.892639,1.0147845229850523
-0.291504,0.969971,0.027588,-2.593994,12.237548,-0.022888,1.013202556550762
-0.298096,0.973145,0.031006,-3.784179,12.390136,0.12207,1.0182503563844207
-0.291992,0.97583,0.034668,-4.379272,13.069152,0.396728,1.0191689689094738
-0.276611,0.973877,0.036133,-4.364014,13.862609,1.121521,1.0130427681687482
