t,ax,ay,az,gx,gy,gz,acc_mag
1.0,-0.248047,0.455078,0.626709,-147.773743,106.559746,-50.659176,0.813257321500397
1.01,-0.217529,0.358398,0.861084,-145.378113,128.738403,-31.410215,0.9577231579642417
1.02,-0.384766,0.395752,0.924805,-118.400566,140.312195,-35.316467,1.0769999109958182
1.03,-0.509766,0.439697,0.784912,-86.174004,161.819443,-29.594419,1.0340607691567263
1.04,-0.642578,0.393066,0.80249,-47.966,166.145309,-13.046264,1.1006350741912598
1.05,-0.701416,0.326416,0.76709,-27.847288,154.769897,0.228882,1.0894764238899344
1.06,-0.796875,0.377441,0.752197,-16.860962,163.337692,10.154723,1.1589960314492023
1.07,-0.962158,0.336426,0.807617,-16.899109,167.709335,24.826048,1.3004521095099966
1.08,-1.181396,0.109863,0.685547,10.734557,165.565475,12.535094,1.3703069279522744
1.09,-1.254395,0.154297,0.740234,36.911011,139.556885,-42.816158,1.4646708691682238
1.1,-1.44043,0.435303,0.557129,19.332886,63.919064,-64.796448,1.6045934093564016
1.11,-1.439209,0.536377,0.43335,17.440796,-28.526304,-40.145874,1.5958743855046988
1.12,-1.404053,0.443604,0.412842,24.780272,-83.06884,-6.721496,1.5292442095979961
1.13,-1.269043,0.477539,0.515381,18.867493,-125.801079,5.783081,1.4505623762978965
1.14,-0.992432,0.399658,0.576172,19.210815,-157.524109,22.789,1.2151633491724476
1.15,-0.876221,0.200439,0.749023,23.956297,-138.175964,26.077269,1.1700318320844951
1.16,-0.984863,0.284668,0.945801,21.759031,-116.622917,12.069701,1.394822759562662
1.17,-0.908936,0.216797,0.66748,19.004822,-132.774353,5.096435,1.148344522216656
1.18,-0.40918,0.442871,-0.068848,33.752441,-100.852959,-9.262085,0.6068797592151183
1.19,-0.606689,0.591309,0.300049,71.006775,18.257141,19.27948,0.898747616743989
1.2,-0.661133,0.537109,0.764404,74.97406,13.832091,47.592159,1.1445070540568982
1.21,-0.432617,0.514893,0.579102,77.003479,-22.842405,44.357296,0.8874859979413761
1.22,-0.275146,0.480469,0.22168,79.582214,37.590027,61.94305,0.596404060748248
1.23,-0.365234,0.297852,0.229492,59.829708,110.54229,65.856934,0.5241929670684261
1.24,-0.672607,0.329102,0.330322,44.654842,94.497673,34.515381,0.8184258833498608
1.25,-0.893799,0.350342,0.506836,30.860899,9.132385,8.31604,1.0855868920823428
1.26,-0.835205,0.429199,0.569824,17.486572,-71.609497,-7.476806,1.098398181263061
1.27,-0.616211,0.463379,0.487793,36.91864,-114.997856,0.656128,0.9123475790569074
1.28,-0.493652,0.363037,0.44458,74.165344,-153.640747,26.672361,0.757059797422238
1.29,-0.63916,0.459229,0.565186,90.332024,-184.852585,34.912109,0.9689437520501384
1.3,-0.761719,0.601563,0.638184,91.171257,-178.428635,33.157349,1.1616250237430321
1.31,-0.845703,0.539795,0.698486,78.430176,-150.283813,41.389462,1.2224871772047345
1.32,-0.815674,0.593262,0.672363,57.075497,-114.921562,46.32568,1.212169905041781
1.33,-0.674561,0.469482,0.668701,66.017151,-75.09613,49.34692,1.059531461753732
1.34,-0.551025,0.361084,0.747559,75.294495,-46.783443,49.652096,0.9964209271999459
1.35,-0.725342,0.480957,0.943115,37.879944,-31.127928,40.313717,1.2833185715316364
1.36,-0.801025,0.444824,1.063232,-31.532286,-39.451599,17.585754,1.403556813037862
1.37,-0.685303,0.464844,0.877441,-142.791748,-54.595943,-20.988462,1.2064919621058403
1.38,-0.622803,0.432129,0.815918,-220.397934,-54.443356,-62.33215,1.113706079795742
1.39,-0.611816,0.46582,0.779785,-249.992355,-46.096798,-80.734245,1.0951583157155864
1.4,-0.658691,0.623047,0.705078,-222.885117,-51.223751,-68.214417,1.1485627469903419
1.41,-0.566895,0.603516,0.632568,-157.104492,-59.356686,-37.200928,1.0419902964543384
1.42,-0.532471,0.540039,0.712891,-94.764702,-46.607967,-1.205444,1.040855929148218
1.43,-0.757324,0.518799,0.936035,-34.828186,-10.421752,30.46417,1.3110505576071427
1.44,-0.773438,0.404541,0.925781,-4.272461,2.5177,39.337158,1.2723718876515624
1.45,-0.492676,0.334473,0.692871,5.096435,-5.226135,30.189512,0.9136038809823435
1.46,-0.394287,0.442871,0.582031,34.721375,-6.889343,29.624937,0.8308772749154956
1.47,-0.441406,0.456299,0.575195,102.714531,3.890991,59.989925,0.8566780738772296
1.48,-0.424072,0.538818,0.607422,136.276245,36.499023,88.676445,0.9160367811349062
1.49,-0.543701,0.553223,0.617432,96.382133,42.678829,88.226311,0.9914074539532169
1.5,-0.638916,0.445313,0.694824,42.366024,40.306087,62.83569,1.043694262703882
1.51,-0.594727,0.324707,0.694092,8.773804,23.231504,35.446167,0.9699992499182668
1.52,-0.515381,0.400391,0.668701,-25.444029,-7.293701,21.385191,0.9343936833278572
1.53,-0.527832,0.527344,0.592529,-38.063049,-15.396117,28.884886,0.9527795812258992
1.54,-0.64917,0.521484,0.730469,-9.597778,-9.57489,48.820492,1.1076787490590403
1.55,-0.783936,0.504639,0.935547,21.507261,-10.475158,57.746883,1.3207817236871504
1.56,-0.667236,0.395508,0.989502,27.420042,-13.366698,47.645565,1.2572766862405427
1.57,-0.614258,0.406494,0.864746,-2.876281,0.495911,33.943176,1.1359295343972706
1.58,-0.634521,0.535645,0.757813,-19.714355,22.033689,21.812437,1.1241943819620341
1.59,-0.604736,0.601563,0.662354,-4.78363,47.668453,20.156858,1.0799520794836224
1.6,-0.517578,0.57666,0.580811,31.578062,62.171932,26.657103,0.9683827545991305
1.61,-0.553467,0.633545,0.640869,66.970825,49.255367,36.758423,1.057552865002502
1.62,-0.642578,0.667969,0.720703,88.851921,20.935057,42.869564,1.1740961993184376
1.63,-0.719727,0.664551,0.749268,97.694389,5.104064,38.887024,1.2333034995304277
1.64,-0.696777,0.65918,0.712646,92.247002,2.746582,22.02606,1.1949396559847698
1.65,-0.642822,0.572998,0.674561,67.260742,9.735107,6.04248,1.0938827059648581
1.66,-0.56958,0.501709,0.594482,34.408569,32.608032,-9.651184,0.9641276603256438
1.67,-0.481445,0.404297,0.599365,26.992796,47.32513,-23.551939,0.8686102436990943
1.68,-0.532471,0.522949,0.686035,27.076719,43.899532,-29.609678,1.0137282888757717
1.69,-0.474365,0.519775,0.561279,27.931211,32.478333,-26.840208,0.9001235024656338
1.7,-0.544189,0.569824,0.571777,36.590576,31.684874,-26.573179,0.9735347946663232
1.71,-0.626953,0.699463,0.639404,51.940914,45.494076,-28.404234,1.1362904680555936
1.72,-0.600586,0.708252,0.772217,67.848206,62.629696,-38.024902,1.2077431572933874
1.73,-0.614014,0.687744,0.828857,83.57238,79.330444,-41.374203,1.2397616416799642
1.74,-0.533691,0.529785,0.630127,89.50042,67.733765,-22.949217,0.9811005380872034
1.75,-0.42749,0.484131,0.362549,92.842094,42.8009,-11.932372,0.7406566698963832
1.76,-0.471924,0.567139,0.341309,106.834404,-2.593994,-15.937804,0.8129272664746828
1.77,-0.671143,0.726807,0.460449,131.530762,-19.927979,-31.875608,1.0911895450832545
1.78,-0.71875,0.692627,0.59375,161.399826,-13.275146,-62.530514,1.161409826946974
1.79,-0.677002,0.62915,0.526367,176.620468,-14.35852,-97.618095,1.0635899817095873
1.8,-0.750732,0.562012,0.477295,202.606186,-3.349304,-134.872437,1.0522673334248287
1.81,-0.733398,0.47998,0.412354,230.857834,14.404296,-182.76976,0.9686533167857322
1.82,-0.925293,0.462158,0.543457,249.992355,27.763365,-243.103012,1.168376079720053
1.83,-0.970703,0.307861,0.812988,249.992355,52.055355,-249.992355,1.3030702965204908
1.84,-0.941895,0.339111,0.834961,228.782639,64.544678,-249.282822,1.3035805816546209
1.85,-0.884277,0.4646,0.770996,194.282516,56.251522,-249.725327,1.2618374716044058
1.86,-0.912109,0.359619,0.634521,124.77874,32.867432,-249.992355,1.167855107658052
1.87,-1.095459,0.570557,0.399414,29.571531,17.64679,-249.992355,1.2981129590008722
1.88,-1.041748,0.772949,0.120361,-86.318962,21.835325,-249.992355,1.302757008204523
1.89,-1.074951,0.684326,0.077881,-168.724045,30.288694,-246.055588,1.2766703477554415
1.9,-1.008057,0.541016,0.110352,-199.142441,4.829407,-206.863388,1.1493714766814949
1.91,-0.894531,0.325928,0.263916,-205.375656,-43.823238,-173.866257,0.9879607412245691
