t,ax,ay,az,gx,gy,gz,acc_mag
1.0,0.208496,-0.936768,-0.121826,-10.917663,16.433716,3.662109,0.9673915660765293
1.01,0.209473,-0.937988,-0.118652,-11.032104,17.059326,4.508972,0.9683897577819583
1.02,0.21167,-0.940918,-0.116455,-11.245727,17.944336,5.332946,0.9714384379099893
1.03,0.216553,-0.945068,-0.112549,-11.383056,18.692017,6.309509,0.9760717206404456
1.04,0.220459,-0.948242,-0.110596,-11.405944,19.454956,7.087707,0.9797941296318324
1.05,0.223877,-0.957275,-0.111572,-11.45935,19.714355,7.774353,0.9894163167938964
1.06,0.224365,-0.963867,-0.112061,-11.45935,19.821167,8.743286,0.9959602977202455
1.07,0.228027,-0.972168,-0.109375,-11.421203,20.294188,9.361267,1.0045246754450585
1.08,0.230225,-0.976318,-0.107422,-11.238097,21.118162,10.131835,1.0088309441293917
1.09,0.229736,-0.976074,-0.108154,-10.94818,22.270201,10.95581,1.0085615354989501
1.1,0.231201,-0.974121,-0.10791,-10.765075,23.628233,11.383056,1.0069807312664925
1.11,0.229736,-0.972168,-0.107178,-10.520934,25.161741,11.71112,1.00467724847535
1.12,0.23291,-0.967041,-0.108154,-9.994507,26.657103,11.772155,1.0005561710853619
1.13,0.235352,-0.961182,-0.108887,-9.628296,27.732847,11.634826,0.9955489841273507
1.14,0.237549,-0.957031,-0.105225,-9.269714,27.923582,11.352538,0.9916703902945776
1.15,0.240967,-0.957275,-0.106201,-8.81958,27.778624,10.94818,0.9928339101355271
1.16,0.242432,-0.955811,-0.106934,-8.43811,27.404783,10.597228,0.9918582674460096
1.17,0.243408,-0.955811,-0.111572,-7.820129,26.649473,10.32257,0.992607895076903
1.18,0.243896,-0.953613,-0.112549,-7.324218,25.871275,10.0708,0.9907221053282298
1.19,0.242188,-0.952881,-0.114258,-6.950378,25.146482,10.131835,0.9897939775877604
1.2,0.240479,-0.953125,-0.116455,-6.599426,24.948118,10.383605,0.9898682650186337
1.21,0.238525,-0.949463,-0.118408,-6.378173,25.245665,10.604857,0.9861007141555065
1.22,0.237793,-0.94751,-0.118164,-6.225585,25.947569,10.902404,0.9840139439281336
1.23,0.237061,-0.943359,-0.12207,-6.088256,27.153013,11.009215,0.9803189305027216
1.24,0.237793,-0.942383,-0.123047,-6.080627,28.434752,11.245727,0.979679434175792
1.25,0.23999,-0.943115,-0.125488,-6.088256,29.670713,11.268615,0.9812279762975575
