t,ax,ay,az,gx,gy,gz,acc_mag
1.0,-1.133789,0.39917,0.805176,-39.237976,-65.727234,9.925842,1.4467627920281196
1.01,-1.074463,0.344238,0.798584,-53.38287,-67.6651,0.030518,1.3822832358344652
1.02,-0.979004,0.225342,0.811523,-82.283012,-80.589287,-1.457214,1.291432316658136
1.03,-0.904785,0.144043,0.89624,-84.213249,-97.122185,12.306212,1.2816514423485037
1.04,-0.879395,0.116455,0.993164,-93.124382,-108.345024,24.223326,1.331642618702931
1.05,-0.832031,0.108887,1.046875,-116.600029,-111.556999,19.592285,1.3416703132122287
1.06,-0.872559,0.156738,1.102295,-137.870789,-108.543388,12.435912,1.4145600998720416
1.07,-0.861572,0.147705,1.04834,-158.851624,-96.733086,9.620667,1.3649688032365428
1.08,-0.821777,0.171875,0.960938,-162.651047,-82.252495,23.605345,1.2760330298225042
1.09,-0.822754,0.181885,1.005615,-150.131226,-56.663509,37.315369,1.311970969940265
1.1,-0.693115,0.082275,0.985107,-151.33667,-9.498596,29.129026,1.207316603173749
1.11,-0.555176,-0.003174,0.882813,-162.60527,9.521484,-12.260436,1.0428754758939343
1.12,-0.550293,-0.003662,0.832764,-168.869003,12.535094,-46.669003,0.9981641527268948
1.13,-0.576172,0.05127,0.746826,-171.493515,29.121397,-64.056396,0.9446437745309074
1.14,-0.555664,0.049072,0.710205,-157.928467,61.584469,-69.267273,0.903084538736546
1.15,-0.313477,-0.111816,0.64917,-147.781372,105.491631,-71.014404,0.7295151378038705
1.16,-0.205566,-0.427734,0.503906,-135.787964,141.456604,-47.813412,0.6921957901836734
1.17,-0.350342,-0.325928,0.651855,-79.986572,155.609131,20.652769,0.808630644468165
1.18,-0.345459,-0.311035,0.697754,-43.373104,218.68895,52.925106,0.838418354058402
1.19,-0.489014,-0.255615,0.67749,-20.828245,249.992355,72.135925,0.8737656553796332
1.2,-0.503906,-0.206299,0.643066,-14.739989,249.992355,90.812675,0.842623530761514
1.21,-0.411133,-0.189941,0.549072,-15.853881,238.876328,109.085075,0.7117499479128889
1.22,-0.385254,-0.121094,0.462646,-13.694762,210.983261,127.624504,0.6141056282660174
1.23,-0.42334,-0.01123,0.400391,-21.942137,181.457504,131.767273,0.5827999840262524
1.24,-0.446045,0.087158,0.336426,-34.339905,145.629883,128.234863,0.5654512467622651
1.25,-0.364014,0.124756,0.254395,-47.317501,100.570671,128.364563,0.4612884864778223
1.26,-0.396973,0.188965,0.244873,-56.137081,62.881466,128.875732,0.5032475733503342
1.27,-0.559326,0.300049,0.252686,-70.94574,25.390623,121.101372,0.6831728853467474
1.28,-0.669678,0.423096,0.247314,-96.488945,-38.085938,107.368462,0.8298452045387742
1.29,-0.510498,0.417725,0.202881,-117.584221,-102.34832,96.099846,0.6901181665410642
1.3,-0.29834,0.500732,0.075684,-110.420219,-134.056091,97.969048,0.587764714218198
1.31,-0.343262,0.424072,0.200928,-85.685722,-133.125305,101.21917,0.5814102880169907
1.32,-0.191406,0.312012,0.175049,-84.472649,-140.975952,110.809319,0.40574609964976865
1.33,-0.209473,0.374268,0.343506,-23.986814,-149.589539,126.075737,0.5495014518534049
1.34,-0.50293,0.230713,0.553223,-32.051086,-89.340202,137.161255,0.782446650576255
1.35,-0.029053,0.120361,0.537354,-29.953001,-164.115891,137.336731,0.5514346456707268
1.36,-0.164795,0.399658,0.651123,67.626953,22.415159,161.720261,0.7815657810562078
1.37,-0.518799,0.519775,0.482422,131.546021,197.547897,152.008057,0.8786634390425039
1.38,-0.325684,0.487061,0.747559,101.577751,117.416374,131.385803,0.9498120572292184
1.39,-0.638672,0.489502,0.82959,92.842094,146.957397,121.612541,1.1557394601241233
1.4,-0.783447,0.648926,0.822998,71.44165,99.967949,103.363029,1.3085181937172292
1.41,-0.715088,0.651367,0.761963,33.332825,66.436768,76.469421,1.2313478102477788
1.42,-0.718506,0.656006,0.677246,21.484373,71.83075,57.975765,1.1854353160708517
1.43,-0.894287,0.703125,0.655518,33.905029,97.877495,51.376339,1.3129500570539614
1.44,-0.776367,0.517578,0.595947,51.10931,137.245178,37.887573,1.1071519911836858
1.45,-0.613037,0.251465,0.58667,28.434752,80.406181,59.92889,0.8850032194822797
1.46,-0.624756,0.386963,0.575439,30.372618,-14.587401,114.143364,0.9333758437124887
1.47,-0.781982,0.618164,0.589355,22.65167,-43.42651,145.935059,1.1579990912107834
1.48,-1.12915,0.881836,0.614746,25.390623,-34.156799,133.087158,1.5590147843789037
1.49,-1.148438,1.075684,0.503418,34.507751,-11.20758,112.571709,1.6521003572495228
1.5,-1.024658,1.06665,0.412598,41.557308,7.255554,85.891716,1.5355465961891226
1.51,-0.979004,0.929932,0.46167,49.133297,18.615723,53.474422,1.4270114034372674
1.52,-0.886475,0.825928,0.453613,48.110958,17.227173,27.534483,1.2937386678066014
1.53,-0.784668,0.765381,0.404785,30.59387,-7.537841,15.3656,1.1684874161111023
1.54,-0.74585,0.712402,0.396973,17.921448,-22.65167,10.772704,1.1051680391836347
1.55,-0.694824,0.727051,0.355713,11.779784,-23.139952,13.59558,1.0667311216731235
1.56,-0.7146,0.75,0.325684,0.12207,-24.04022,13.168334,1.0859204519005985
1.57,-0.911621,0.818848,0.350342,-15.266418,-35.881042,0.740051,1.2744820170206403
1.58,-0.929688,0.842529,0.371094,-38.139343,-59.196468,-28.633116,1.308390480713231
1.59,-0.726074,0.679199,0.398682,-62.767025,-80.894463,-47.172543,1.0711872255590988
1.6,-0.668701,0.518799,0.444824,-85.762016,-109.718315,-58.059689,0.9561285587085033
1.61,-0.730469,0.472168,0.51001,-105.285637,-129.013062,-64.788818,1.0082845730670484
1.62,-0.669678,0.44873,0.525879,-123.809807,-139.709473,-64.52179,0.9624842644038395
1.63,-0.633301,0.382813,0.499268,-135.719299,-133.781433,-58.242794,0.8926838664353691
1.64,-0.574707,0.32666,0.480957,-139.23645,-131.469727,-48.767086,0.8175050625519086
1.65,-0.580322,0.31665,0.454346,-135.543823,-123.90136,-44.616695,0.802166525043273
1.66,-0.545166,0.292236,0.455322,-136.34491,-149.505615,-22.232054,0.7680663844590518
1.67,-0.518799,0.330322,0.521973,-133.209229,-181.831345,-4.905701,0.8066726962120386
1.68,-0.592041,0.447998,0.608643,-105.049126,-178.894028,11.45935,0.9600317990223033
1.69,-0.743652,0.5,0.695557,-65.971375,-134.620667,5.317688,1.1343799351861792
1.7,-0.577148,0.410156,0.666504,-29.014585,-92.926018,1.869202,0.9723966990153761
1.71,-0.621094,0.275146,0.783936,0.350952,-75.256348,16.578674,1.0373132266813143
1.72,-0.670166,0.193359,0.895996,13.053893,-49.362179,13.015746,1.1354818371303876
1.73,-0.625244,0.255127,0.86377,6.301879,-43.083187,8.674622,1.096411628251452
1.74,-0.589355,0.400635,0.732666,-3.684997,-50.178524,10.017395,1.022079833871112
1.75,-0.558838,0.512695,0.679199,-3.593445,-51.139828,7.019042,1.0180704076192373
1.76,-0.539063,0.419678,0.666992,-4.104614,-56.617733,1.754761,0.9547758217073786
1.77,-0.601807,0.344482,0.804199,6.904602,-68.183899,8.049011,1.0618736013170305
1.78,-0.890381,0.455566,1.200195,31.295774,-42.976376,3.761291,1.5623017453558707
1.79,-0.7229,0.505127,0.97583,35.705566,13.626098,-0.75531,1.315287757499856
1.8,-0.400635,0.463867,0.672607,25.55847,-1.00708,16.044617,0.9099896556351615
1.81,-0.395264,0.332764,0.68042,21.713255,-14.007567,12.428283,0.8543634389368496
1.82,-0.502686,0.345703,0.761963,35.690308,-13.175963,29.136656,0.9761103381144981
1.83,-0.559814,0.362061,0.819336,52.101131,0.083923,43.357845,1.0563102589736597
1.84,-0.535156,0.393555,0.83374,54.969784,4.486084,51.666256,1.066020576706191
1.85,-0.541992,0.479736,0.805664,49.758907,6.484985,52.284237,1.0830496011983939
1.86,-0.622559,0.619141,0.784424,41.885372,6.721496,43.67828,1.177385365179133
1.87,-0.619141,0.714355,0.764648,23.071287,-10.025024,25.939939,1.215863975866544
1.88,-0.553467,0.666016,0.746826,0.450134,-32.020569,11.344909,1.143526172250115
1.89,-0.464111,0.609131,0.721436,-21.40045,-52.009579,-6.973266,1.0520976654179972
1.9,-0.436523,0.554932,0.699463,-36.346436,-73.59314,-8.659363,0.9938562987283422
1.91,-0.348145,0.459961,0.759521,-39.138794,-59.30328,-7.141113,0.9537511268601468
1.92,-0.527344,0.425049,0.682373,6.828308,40.153503,0.549316,0.9614526810332373
1.93,-0.508301,0.376465,0.806396,23.101805,18.028259,3.761291,1.0248757542463378
1.94,-0.46582,0.522461,0.812744,13.85498,8.163452,1.190186,1.0726166968945616
1.95,-0.519531,0.696777,0.702637,21.629332,40.687557,-2.777099,1.117635630006041
1.96,-0.422119,0.688965,0.699707,14.892577,25.794981,-5.783081,1.0688531738433489
