ax,ay,az,gx,gy,gz,acc_mag
-1.221924,0.443115,-1.014648,-98.0606,137.138367,-22.926329,1.6489268415866727
-1.063477,0.408203,-1.0271,-132.789612,130.096436,-12.977599,1.5338016262665781
-1.095947,0.44873,-0.918213,-166.549667,111.640923,-3.463745,1.4985237912952867
-1.105225,0.552002,-0.760254,-189.857468,109.672539,4.104614,1.4505911392067028
-1.020752,0.613281,-0.647217,-202.80455,118.965141,10.131835,1.3553368863695847
-0.912598,0.588623,-0.598389,-212.234482,121.841423,15.464782,1.239911908586251
-0.862549,0.574463,-0.509033,-222.778305,115.57769,21.469114,1.154605175312756
-0.858887,0.623047,-0.427734,-230.979904,109.825127,25.947569,1.1440414405667305
-0.867432,0.676025,-0.3479,-232.734665,113.265984,28.20587,1.1534654243838434
-0.855225,0.732422,-0.273438,-229.415878,127.738945,30.868528,1.158714859899967
-0.804199,0.801758,-0.173096,-221.717819,147.888184,34.614563,1.148701069635177
-0.741943,0.848877,-0.05127,-210.49498,165.863022,36.53717,1.1285832664354012
-0.700439,0.861572,0.032715,-196.945175,179.36705,34.27887,1.1108516440686398
-0.661377,0.854736,0.080811,-183.78447,191.474899,29.235838,1.0837543926305442
-0.635254,0.850098,0.121094,-171.821579,200.378403,23.719786,1.0681189123669705
-0.630615,0.838379,0.171631,-159.988403,201.553329,18.363953,1.063020143754106
-0.632813,0.825928,0.236328,-149.055481,193.969711,14.564513,1.0669865405603765
-0.629395,0.838379,0.325684,-139.709473,177.368149,12.413024,1.0977647660232133
-0.608643,0.856445,0.395996,-130.737305,150.672913,11.978148,1.122834436366288
-0.577393,0.860352,0.459473,-121.231071,116.653435,13.450622,1.1334476953446067
-0.54834,0.854004,0.540039,-112.197868,77.888489,16.601563,1.1496267694939084
-0.507813,0.854248,0.632324,-103.088371,36.315918,21.232603,1.177899541323028
-0.483643,0.854248,0.799072,-93.749992,-3.578186,26.130674,1.2657670631427411
-0.500732,0.893066,0.979004,-83.000175,-32.531738,30.113218,1.416597419239496
-0.492676,0.947266,1.064697,-65.0177,-41.41235,31.471251,1.5078535132900013
-0.429932,0.933594,1.099854,-40.65704,-34.828186,28.999327,1.505363113264039
-0.404541,0.874023,1.114746,-14.579772,-27.389524,24.482725,1.473169464021706
-0.443115,0.813721,1.098877,13.107299,-25.581358,22.544859,1.4373668391176275
-0.494629,0.813721,1.055908,41.145321,-27.206419,23.147581,1.4218795370726733
-0.532227,0.868164,0.985596,70.465088,-33.195496,25.81024,1.417171050240937
-0.530273,0.896729,0.973633,99.845879,-49.194332,31.326292,1.4259290209049678
-0.506348,0.930176,1.007813,124.504082,-79.948425,36.254883,1.4619516856069492
-0.518799,0.961182,1.030518,146.339417,-116.516106,38.124084,1.5016626078613664
-0.530273,0.98999,1.040283,169.754013,-144.790649,36.605835,1.5308358418582968
-0.59082,0.971924,1.012451,197.280869,-162.559494,31.921385,1.5227480295758062
-0.737793,0.871826,0.942871,227.561935,-173.309311,27.236937,1.4810215419655448
-0.912109,0.754883,0.804932,249.992355,-180.305466,25.100706,1.4316796765317303
-0.974121,0.678223,0.67334,249.992355,-191.673264,29.373167,1.3646556034289385
-1.018799,0.590088,0.595215,249.603256,-217.658981,39.337158,1.3192559063237124
-1.131104,0.515137,0.664063,249.977097,-249.023422,49.934383,1.4091636014153928
-1.261963,0.514648,0.736328,249.992355,-249.992355,56.747433,1.5490616840064828
-1.390381,0.457275,0.686523,249.992355,-249.542221,59.196468,1.6166550591622817
-1.531982,0.255615,0.556396,249.992355,-249.916061,62.149044,1.6498134395636979
-1.529053,0.002686,0.527344,249.992355,-249.992355,70.167542,1.6174368568018351
-2.361816,-3.143555,-4.918457,226.882919,-249.992355,74.432373,6.296930372548993
-1.874268,-5.620117,-3.654297,-63.377377,-222.022995,-36.117554,6.960781722890181
0.613525,-0.507813,2.38501,-222.198471,-228.019699,-39.894104,2.514470057227566
-2.954834,1.517578,0.567139,-13.427733,-39.863586,147.781372,3.369826939022388
-0.830811,2.637695,-0.651367,-65.124512,179.100021,140.579224,2.8411196383529855
1.195313,2.704834,-0.983887,-81.17675,217.285141,12.298583,3.1165579995074695
0.565918,-0.248291,-0.760742,102.363579,27.236937,-26.824949,0.9801224382540173
-0.534912,-1.370605,-0.711426,55.747982,-114.990227,-17.868042,1.634263096091018
-0.921387,-0.19043,-1.218262,-71.136475,-153.747559,-37.193298,1.539279016069861
-1.217285,0.760498,-1.396729,-48.011776,-128.967285,-72.219849,2.002746084422586
-1.218018,0.789551,-1.100342,0.617981,-12.939452,-102.272026,1.8214585218689443
-0.604248,0.770752,-0.889404,-4.638672,110.198967,-90.301506,1.3229564491032952
-0.165771,0.779541,-0.787354,-9.559631,138.832092,-62.156673,1.1203082238553816
-0.205566,0.537598,-0.821533,-8.674622,73.638916,-80.192566,1.0030879622690125
-0.654297,0.374268,-0.885498,-32.50885,-9.063721,-105.163567,1.1628791029324588
-1.172119,0.489502,-0.855225,-59.776302,-21.194456,-97.122185,1.5313017203640829
-1.272949,0.675049,-0.664795,-63.873287,45.036312,-80.612175,1.5868341756550999
-1.05835,0.708252,-0.430908,-52.856441,99.922173,-75.302124,1.3443984983880337
-0.956543,0.618896,-0.372803,-48.057552,88.058464,-68.412781,1.1987446961192363
-1.048584,0.570557,-0.543701,-59.524532,39.466858,-54.405209,1.3117448199653772
-1.226318,0.542236,-0.786621,-80.230713,10.620116,-45.921322,1.554557272814675
-1.240234,0.535645,-0.95166,-103.210442,22.308348,-43.243404,1.6524989247745367
-1.128906,0.537598,-0.962158,-127.456657,49.09515,-37.979126,1.577716192286813
-1.07373,0.536621,-0.856934,-150.390625,66.749573,-28.373716,1.4748539218841301
-1.041748,0.555176,-0.718506,-171.18071,78.147888,-18.859863,1.381922631161383
-0.989258,0.598389,-0.568359,-187.095627,90.469353,-11.367797,1.2883061510238938
-0.910645,0.636475,-0.432861,-197.357162,100.364677,-5.340576,1.1923688133170038
-0.861328,0.656494,-0.368652,-204.147324,104.797356,-1.220703,1.1440168673249536
-0.83252,0.665283,-0.32251,-208.694443,108.680717,-0.068665,1.1134198312357293
-0.826416,0.693604,-0.227783,-211.448654,116.287224,-1.014709,1.1026944313639206
-0.821045,0.738037,-0.138672,-209.968552,126.9226,-2.693176,1.1126739994167205
-0.795166,0.778564,-0.05542,-203.399643,139.579773,-3.822326,1.1142361715776419
-0.76416,0.814453,0.013672,-194.290146,151.145935,-4.730225,1.1168979892510327
-0.731689,0.833496,0.049072,-183.90654,160.324097,-5.493164,1.1101767588636506
-0.718994,0.821045,0.075439,-172.462448,166.976913,-5.996704,1.0939644906403498
-0.727783,0.80127,0.106934,-161.323532,171.279892,-6.942749,1.0877208227964563
-0.74585,0.804443,0.152344,-151.359558,173.980698,-8.743286,1.1075330501095666
-0.767822,0.835693,0.2146,-140.319824,173.19487,-10.093688,1.1549833652191706
-0.780273,0.864258,0.2771,-127.975456,164.360031,-9.597778,1.1968927500377802
-0.738281,0.87207,0.3125,-115.531914,146.461487,-6.126403,1.184576367255822
-0.677002,0.874268,0.340088,-103.752129,121.444695,-2.708435,1.156864768057183
-0.630615,0.876953,0.351318,-92.750542,93.101494,-1.045227,1.135846019299271
-0.623047,0.886719,0.3479,-81.695549,68.572998,0.747681,1.1381970651736897
-0.603516,0.913574,0.354004,-69.885254,52.36816,3.14331,1.150724922710897
-0.587158,0.931152,0.371094,-57.113644,43.006893,5.584716,1.1616838300088366
-0.590088,0.938232,0.399902,-43.998714,35.263062,7.980346,1.1783058784424356
-0.564209,0.939209,0.445313,-30.731199,26.260374,12.397765,1.1826871984303373
-0.525635,0.948975,0.471436,-18.104553,14.030456,16.036987,1.1828345640646456
-0.50415,0.952393,0.486084,-6.195068,-0.160217,16.914368,1.1821579014687504
-0.496582,0.948242,0.51001,4.928589,-16.548157,17.089844,1.1856925290259697
-0.502441,0.935547,0.520996,16.159058,-34.797668,17.181396,1.1828490942237728
-0.51001,0.91748,0.525146,26.94702,-53.207394,16.921997,1.1737367983564286
-0.514648,0.916748,0.569092,37.42981,-70.678711,17.112732,1.1954727783902066
-0.541016,0.929932,0.651855,49.21722,-87.6007,17.097473,1.257929559993325
-0.572021,0.926758,0.700439,63.941952,-102.72979,17.234802,1.2948757499181147
-0.607666,0.90625,0.699463,81.100456,-114.585869,16.990662,1.296069256801117
-0.611084,0.887207,0.711914,98.869316,-125.625603,16.769409,1.2912712570567813
-0.631348,0.894287,0.797607,116.172783,-136.84845,17.631531,1.3544469210426815
-0.68457,0.956299,0.904541,135.002136,-143.165588,16.731262,1.483690763933644
-0.733398,1.047119,1.074707,156.974792,-142.044067,13.526916,1.6701275287875474
-0.802246,1.113037,1.290039,184.15831,-147.865295,10.536193,1.8832553277253725
-1.005615,1.081543,1.413086,217.155441,-170.509323,10.406493,2.0439688922461614
-1.181885,0.946777,1.419678,248.886093,-205.276474,17.066956,2.0757467245880457
-1.312256,0.770264,1.316406,249.992355,-244.232162,25.741575,2.0120256449826877
-1.40918,0.566406,1.084961,249.54985,-249.992355,36.79657,1.8664791455456984
-1.517334,0.330566,0.823242,249.916061,-249.656662,50.407406,1.757641527296166
-1.619629,0.176514,0.621582,249.992355,-249.80162,61.485287,1.743765888117152
-1.651367,0.068115,0.446289,249.992355,-249.992355,73.638916,1.711965681149888
-1.436279,-0.061035,0.477051,249.992355,-249.992355,85.952751,1.5146617753369893
-2.585938,-5.038086,-6.217529,249.992355,-236.228928,54.931637,8.409937737527015
-3.313965,-5.930664,-1.329102,179.817184,-87.234489,-114.06707,6.922546614398851
-1.934326,3.040771,0.466797,-228.851303,168.28154,-67.489624,3.633979194756899
1.321289,5.24292,0.609375,-179.855331,249.992355,247.070297,5.44108009852327
1.158936,1.04126,-0.078857,67.375183,-10.871886,217.514023,1.5599914955361134
-0.500977,-1.013184,-1.577148,66.390991,-246.108994,72.70813,1.9403390390055548
-0.779297,-1.159424,-1.542969,11.848449,-204.460129,-25.833128,2.0814228693242516
-1.03125,-0.03125,-1.113281,-58.654781,-107.215874,-20.294188,1.5178431111155724
-1.296875,0.83667,-0.985596,-31.196592,5.691528,14.915465,1.831202045035173
-0.812256,0.438477,-0.717773,47.424313,75.340271,-22.293089,1.1692818174392348
-0.229004,0.27124,-0.361084,35.28595,48.782345,-54.649349,0.5063552356518101
-0.137451,0.861572,-0.197266,-8.537292,-17.501831,-38.05542,0.8944903371982282
-0.406494,1.239502,-0.3396,2.13623,-40.168758,-46.173092,1.3479357329042065
-0.73291,0.931885,-0.520508,32.348633,-6.309509,-71.94519,1.2947954662374286
-0.826172,0.516113,-0.515381,37.200928,31.074522,-74.165344,1.1020664124788488
-0.676514,0.479004,-0.408447,19.752502,33.874512,-60.768124,0.9240914327170229
-0.542725,0.618408,-0.289307,5.393981,2.944946,-54.252621,0.8721682293789427
-0.602539,0.715332,-0.209473,1.586914,-38.742065,-52.001949,0.9584529484925173
-0.755859,0.736084,-0.227783,1.953125,-60.150143,-48.278805,1.0793644324443898
-0.862305,0.675537,-0.246826,6.271362,-49.453732,-45.700069,1.1228727557786768
-0.859863,0.600098,-0.246094,9.437561,-22.354124,-45.669552,1.07705350155366
-0.787598,0.584717,-0.253906,9.277344,-1.899719,-44.204708,1.013248654837005
-0.727783,0.625488,-0.275879,6.752014,3.166198,-40.809628,0.9985051606646808
-0.747314,0.686768,-0.307617,2.479553,-0.38147,-38.093567,1.0605454818672324
-0.81958,0.713379,-0.335449,-1.022339,-2.792358,-35.369873,1.1371662172444272
-0.837891,0.706299,-0.360596,-5.172729,0.175476,-30.838011,1.1536676646669093
-0.836914,0.707764,-0.362305,-12.382506,2.151489,-27.565001,1.1543915436787469
-0.804932,0.713867,-0.354004,-18.966675,-4.943848,-24.482725,1.1326254678087544
-0.753418,0.700439,-0.36084,-23.674009,-19.042969,-20.309446,1.0901646577673485
-0.730957,0.666992,-0.371826,-27.526854,-32.707214,-18.676758,1.0570861072727236
-0.72168,0.624268,-0.392578,-28.778074,-39.260864,-19.493103,1.0318188040096963
-0.707031,0.571533,-0.417969,-27.610777,-38.749695,-20.233152,1.0006202526488257
-0.68335,0.520752,-0.429199,-26.31378,-33.882141,-21.507261,0.9603966105755476
-0.68457,0.515625,-0.40625,-26.840208,-27.908323,-25.421141,0.9484430863393966
-0.703613,0.574219,-0.380859,-28.045652,-22.949217,-31.578062,0.9848107897515137
-0.699707,0.625244,-0.386963,-26.573179,-17.929077,-36.773682,1.0150173933258484
-0.720703,0.612061,-0.385254,-23.719786,-13.336181,-41.877743,1.0210054487836977
-0.736084,0.571289,-0.391113,-23.315428,-10.536193,-48.759457,1.0105246930906737
-0.724121,0.536377,-0.402588,-25.55847,-7.965087,-55.412289,0.9869795370290105
-0.718994,0.506104,-0.424072,-27.244566,-4.745483,-61.477657,0.9761816900741378
-0.754883,0.484131,-0.430176,-28.610228,-1.213074,-67.695618,0.9946268445130565
-0.765137,0.454346,-0.451416,-32.554626,2.456665,-72.990417,0.9978182808212125
-0.755859,0.420654,-0.462646,-34.507751,3.890991,-75.22583,0.9809760124044828
-0.707275,0.407227,-0.423828,-36.209106,-2.761841,-78.529358,0.9196205351872043
-0.626465,0.431396,-0.352051,-39.588928,-19.355774,-82.984917,0.8381532148968946
-0.585449,0.465332,-0.289795,-43.151852,-41.770931,-89.599602,0.8020383680660172
-0.595459,0.481201,-0.238281,-45.722958,-63.545223,-98.587029,0.8018127325273651
-0.634521,0.473145,-0.228027,-46.813961,-78.338623,-106.37664,0.82369861186905
-0.789063,0.448242,-0.235352,-45.387264,-84.060661,-114.784233,0.9375136652001398
-0.970947,0.391602,-0.20752,-44.128414,-78.941345,-122.276299,1.0673119289190953
-1.030029,0.339844,-0.209717,-41.954037,-60.111996,-121.994011,1.1047329565401767
-1.015381,0.311523,-0.204834,-38.9328,-35.224915,-119.934074,1.0816663636473127
-0.978027,0.297852,-0.193604,-36.735535,-12.809752,-123.863213,1.0405455950841367
-0.927979,0.287109,-0.205078,-34.118652,4.425049,-129.02832,0.9927908079781964
-0.880371,0.271729,-0.259766,-29.617308,15.563964,-133.323669,0.9572711851079609
-0.832275,0.266602,-0.20752,-26.153563,17.921448,-136.253357,0.8982331837718979
-0.889404,0.267578,-0.171875,-24.810789,11.428832,-139.99176,0.9445519979995808
-1.040283,0.254639,-0.160156,-20.828245,3.990173,-144.577026,1.0829033589134351
-1.116699,0.223633,-0.144043,-14.778136,2.250671,-143.814087,1.147944581039956
-1.122803,0.204834,-0.131104,-9.475708,0.534058,-137.817383,1.148839328705716
-1.096924,0.186035,-0.135986,-5.41687,-4.470825,-135.025024,1.1208672870581067
-1.032227,0.155029,-0.163574,-2.677917,-11.230468,-137.09259,1.0565429588265687
-1.01001,0.141846,-0.17627,-4.470825,-22.262571,-141.960144,1.0350418352491846
-1.02124,0.130859,-0.159912,-7.743835,-36.155701,-143.386841,1.0419342893028332
-1.019531,0.103516,-0.141846,-8.499146,-46.752926,-140.602112,1.0345430440213688
-1.067383,0.068359,-0.137695,-7.911682,-50.132748,-141.311646,1.0783966499368403
-1.112793,0.046875,-0.13501,-7.339477,-44.158932,-144.332886,1.1219328084043179
-1.092773,0.049316,-0.125,-4.78363,-34.255981,-144.706726,1.1010040405852286
-1.049561,0.049561,-0.114014,-0.350952,-32.112122,-144.439697,1.0568981869782916
