t,ax,ay,az,gx,gy,gz,acc_mag
1.0,1.108398,-0.502441,0.02417,48.889156,-89.24102,48.347469,1.217200588968392
1.01,1.025879,-0.577393,-0.026123,37.628174,-112.487785,58.570858,1.1774942930727945
1.02,1.002197,-0.449951,-0.0896,20.347593,-137.641907,60.93597,1.102217260439157
1.03,0.991699,-0.279541,-0.108398,7.164001,-153.503418,39.634705,1.0360309858715617
1.04,1.0,-0.296631,-0.128174,23.750303,-159.431458,22.109983,1.0509131859659009
1.05,0.947021,-0.518555,-0.129639,41.603085,-160.697922,28.511045,1.0874531405016954
1.06,0.820068,-0.637207,-0.12793,32.646179,-154.197693,42.6712,1.0463796492540363
1.07,0.744141,-0.539307,-0.173096,8.872986,-143.035889,50.308224,0.9351791771345211
1.08,0.695801,-0.397949,-0.243164,-9.864807,-127.212517,43.090816,0.837634269295377
1.09,0.640625,-0.39209,-0.243896,-13.22174,-105.24749,35.217285,0.7896962818330855
1.1,0.583252,-0.428223,-0.194824,-19.271851,-78.262329,23.826597,0.7493425279596775
1.11,0.574951,-0.36084,-0.241211,-33.615112,-57.449337,5.783081,0.720386635440997
1.12,0.554199,-0.325684,-0.225586,-38.581848,-34.309387,-7.080078,0.6812456552910998
1.13,0.558594,-0.387451,-0.193359,-36.2854,-0.328064,-8.369446,0.70677665292368
1.14,0.556396,-0.405762,-0.174072,-30.632017,28.121946,-0.465393,0.7102959739742299
1.15,0.570313,-0.369629,-0.196533,-25.3067,46.813961,5.020141,0.7074657134441216
1.16,0.658447,-0.418701,-0.177734,-9.674072,56.221004,10.665893,0.8002826712893388
1.17,0.64917,-0.463135,-0.120361,4.463196,63.041683,22.972105,0.8064753483188436
1.18,0.546143,-0.4104,-0.106201,7.820129,74.432373,22.293089,0.691360245349702
1.19,0.568604,-0.387939,-0.092285,9.185791,87.013237,12.069701,0.6944952827499983
1.2,0.591064,-0.403076,-0.059814,6.225585,93.322746,6.263732,0.7179168673795038
1.21,0.607422,-0.40332,-0.058594,1.670837,92.910759,1.808166,0.731479162601369
