ax,ay,az,gx,gy,gz,acc_mag
0.56543,1.018555,0.667725,10.765075,42.648312,-64.430237,1.3427665651743046
0.584229,1.026855,0.716553,33.638,59.783932,-68.67981,1.3817390916070227
0.601074,0.997559,0.76123,60.302731,79.25415,-73.158264,1.3913608535735795
0.599365,0.954834,0.791504,90.469353,102.394096,-77.636719,1.3774704907173148
0.58667,0.904297,0.808838,125.854485,129.203796,-82.046501,1.3476474551428501
0.563477,0.836182,0.771729,164.62706,153.564453,-86.60125,1.269752856304722
0.526855,0.75293,0.689941,204.612717,170.92894,-88.203423,1.1491293919337369
0.507324,0.695068,0.631592,242.286667,179.672226,-87.036125,1.067429445005149
0.466797,0.663818,0.597168,249.992355,179.702744,-82.458488,1.0075531730668115
0.364014,0.633545,0.529297,249.816879,173.744186,-72.685242,0.9022420813894684
0.260254,0.577393,0.426758,249.763474,164.428696,-58.937069,0.7636996867414574
0.208496,0.500732,0.24585,249.992355,149.078369,-42.297359,0.595521066243672
0.205811,0.392334,-0.049072,249.992355,121.932976,-23.262022,0.44574902855867227
0.29248,0.198975,-0.474854,249.992355,80.108643,-5.0354,0.5921333653333513
0.490234,-0.034912,-0.91748,249.992355,22.15576,9.155273,1.0408255247158382
0.73291,-0.31665,0.218262,249.992355,-38.894653,9.864807,0.8276850797519549
3.758057,-5.356934,-6.002441,125.976555,-112.785332,15.747069,8.87969775691076
0.377197,-4.177979,-5.061035,-8.651733,-215.103134,12.290954,6.573572953308954
0.652588,0.377197,-2.019287,-47.668453,-220.024094,19.134521,2.1553813265689206
0.654053,1.633057,-1.092529,-135.353088,-158.653259,-76.408386,2.070816290234119
0.550537,1.291016,-0.644043,-134.635925,-99.418633,-21.339415,1.5442165283644647
0.115723,1.381592,-0.391357,-116.706841,-19.371033,16.677856,1.4406070139500222
0.118408,1.183105,-0.254395,-68.17627,30.693052,-14.457702,1.2159254547520584
-0.199219,0.917725,-0.256104,-19.958496,55.908199,-29.190062,0.973394393040149
-0.371094,0.769775,-0.32666,10.95581,82.069389,-13.801574,0.9148612261217545
-0.131592,0.529053,-0.499756,24.147032,100.364677,10.765075,0.7395739251819252
0.24585,0.334473,-0.734863,14.404296,75.683594,28.472898,0.8440012079363395
0.584229,0.236572,-0.834717,-6.706237,6.362915,42.121883,1.0459647726926562
0.668701,0.250977,-0.906982,-34.416199,-77.415466,49.21722,1.1544552092887796
0.454834,0.32959,-0.954102,-64.872742,-133.300781,51.536556,1.107164920894805
0.279053,0.403564,-0.876221,-93.269341,-135.543823,56.602474,1.0042398716173342
0.429443,0.42627,-0.760254,-117.309563,-96.282951,60.966488,0.9716550559046148
0.574219,0.456543,-0.736328,-135.017395,-54.64172,55.992123,1.0393930413438413
0.67749,0.530273,-0.696777,-149.169922,-32.188416,52.421566,1.1071044857455867
0.718018,0.589844,-0.610107,-160.041809,-29.571531,50.23193,1.1116187944205513
0.65625,0.628906,-0.507568,-165.901169,-32.676697,44.258114,1.0410629634945237
0.605713,0.648193,-0.439697,-168.632492,-28.854368,40.06958,0.9901393111209149
0.597168,0.663086,-0.397949,-167.892441,-23.53668,38.337708,0.9770650286552068
0.592285,0.668945,-0.338867,-163.681015,-24.337767,36.224365,0.9555730102608591
0.573242,0.680908,-0.265625,-159.332275,-32.035828,34.599304,0.9288696009952097
0.537109,0.695557,-0.191162,-156.3797,-41.046139,33.477783,0.8993489469466232
0.525391,0.715332,-0.131836,-154.11377,-48.294064,32.676697,0.8972827335912578
0.548584,0.748291,-0.062012,-151.077271,-54.542538,31.204222,0.9299082287414173
0.551025,0.785156,0.020996,-147.521973,-59.318539,28.213499,0.9594474070927494
0.513184,0.834717,0.091309,-142.63916,-60.676571,25.733946,0.9840973637938474
0.48877,0.881348,0.142578,-134.658813,-55.099483,24.353025,1.0178403097185726
0.486328,0.915039,0.187744,-124.282829,-44.43359,21.659849,1.0531187514430649
0.489502,0.954346,0.218262,-112.709038,-33.821106,17.189026,1.0945441043484727
0.463379,0.999268,0.22998,-100.616447,-24.589537,12.039184,1.125232168872273
0.429688,1.027832,0.23877,-86.822502,-14.678954,6.752014,1.139333801161012
0.415771,1.036133,0.237061,-71.807861,-3.471374,1.670837,1.141330379798505
0.415527,1.044678,0.238525,-56.198116,5.149841,-3.128052,1.1493080470604913
0.408447,1.045166,0.256104,-39.81781,11.016845,-6.599426,1.1509952989395744
0.386475,1.044189,0.263184,-24.116514,16.609192,-9.346008,1.1440976405892986
0.371582,1.050293,0.264893,-8.621216,23.994444,-11.672973,1.1451449122368749
0.373047,1.048584,0.296387,8.850098,32.814026,-13.587951,1.1517541938425924
0.382568,1.050781,0.342041,26.893614,42.144772,-14.816283,1.1693977211650448
0.378906,1.033691,0.354736,45.684811,51.017757,-14.991759,1.156686850453916
0.381592,1.001709,0.364258,66.673279,60.31036,-16.105652,1.1321295269133298
0.397949,0.981689,0.386475,90.057365,72.662354,-18.836975,1.127581316334658
0.435547,0.954102,0.415283,114.601128,87.120049,-21.949766,1.128038911430807
0.504883,0.925781,0.464355,140.74707,101.440422,-24.345396,1.1522165029520275
0.536133,0.890381,0.476074,169.425949,113.945,-28.434752,1.1431812508635715
0.515381,0.844238,0.455811,201.103195,123.435966,-32.432556,1.0890909252794276
0.457031,0.795166,0.429932,234.413132,129.608154,-33.103943,1.0129204446258353
0.405029,0.758789,0.401123,249.992355,132.30896,-31.654356,0.9490568468174074
0.340576,0.72876,0.371582,249.992355,128.28064,-30.082701,0.8860904762494629
0.259766,0.699951,0.318604,249.633774,114.616386,-22.666929,0.8117378184937548
0.205811,0.626709,0.212158,249.992355,91.224663,-9.353638,0.6929165572895484
0.227051,0.478271,0.045654,249.992355,60.501095,4.173279,0.5313940099003751
0.292969,0.339111,-0.135986,249.992355,22.514341,16.990662,0.46831538249132926
0.23291,0.335693,0.791748,249.992355,-18.295288,27.687071,0.8909555285495455
1.359131,-1.728516,-2.092285,248.214706,-18.287659,28.121946,3.0352365902252165
1.555908,-7.659912,-6.608154,92.788689,-23.056028,81.649773,10.235370088078104
1.686035,-2.546143,-3.684082,-81.916801,-60.882565,74.577332,4.785187392401472
1.76001,1.786377,-1.063477,-35.041809,-154.014587,-82.18383,2.723923882151996
0.88623,1.798584,-0.948486,-97.328178,-133.262634,-34.881592,2.2180923583457925
0.419189,1.947998,-0.525635,-114.19677,-37.54425,-24.612425,2.0607541772249305
0.230957,1.479004,-0.065186,-78.941345,64.079285,-49.59869,1.4983468164817517
0.305908,1.110107,0.191406,-40.695187,74.760437,-43.273922,1.167284675111003
0.19873,0.960449,0.14209,-8.850098,17.356873,-41.885372,0.9910325234829581
-0.118408,0.823975,-0.038818,26.245115,-34.736633,-26.176451,0.8333439219271958
-0.249756,0.65918,-0.254395,56.114193,-48.835751,-6.721496,0.7494085320844699
-0.152588,0.529053,-0.42749,62.919613,-32.966614,2.716064,0.6970852707187264
0.035156,0.417969,-0.520752,56.587215,-18.547058,13.46588,0.6686678359252821
0.158447,0.344727,-0.599609,50.895687,-22.224424,23.612974,0.7095583902815891
0.16748,0.339111,-0.65918,44.593807,-37.17041,27.084349,0.7599763766861442
0.128906,0.342285,-0.648682,34.240723,-40.550228,31.059263,0.7446906170920915
0.175049,0.348633,-0.590332,21.39282,-23.529051,38.299561,0.707586737661186
