t,ax,ay,az,gx,gy,gz,acc_mag
1.0,-0.381836,-0.917236,-0.122314,2.14386,2.456665,-0.747681,1.0010401216674585
1.01,-0.381592,-0.915771,-0.12207,2.189636,2.525329,-0.534058,0.9995749415651635
1.02,-0.378906,-0.915527,-0.126465,1.754761,2.090454,-0.495911,0.998875788469217
1.03,-0.376709,-0.913574,-0.125977,1.358032,1.464844,-0.404358,0.9961914116704681
1.04,-0.37915,-0.913818,-0.125977,1.197815,1.213074,-0.457764,0.9973405958613136
1.05,-0.381592,-0.913574,-0.124268,1.083374,1.235962,-0.602722,0.997833875835051
1.06,-0.380127,-0.918701,-0.12085,1.037598,1.319885,-0.526428,1.0015551837168035
1.07,-0.382324,-0.922607,-0.120605,0.87738,1.235962,-0.686645,1.0059427833878027
1.08,-0.380859,-0.919189,-0.121094,0.526428,1.045227,-0.900268,1.0023102076892165
1.09,-0.376953,-0.92041,-0.119873,0.587463,0.762939,-0.808716,1.0018072012308554
1.1,-0.379883,-0.923096,-0.118408,0.495911,-0.045776,-0.801086,1.0052053389079267
1.11,-0.386475,-0.926025,-0.115479,0.068665,-1.25885,-0.63324,1.0100597139233898
1.12,-0.393311,-0.924805,-0.115967,-0.228882,-1.63269,-0.350952,1.0116353966894396
1.13,-0.396729,-0.924072,-0.118896,-0.007629,-0.404358,-0.366211,1.0126397283540676
1.14,-0.390381,-0.919678,-0.119385,0.640869,1.449585,-0.144958,1.006209584067852
1.15,-0.38501,-0.924805,-0.115234,1.220703,2.204895,0.328064,1.0083530447621012
1.16,-0.385254,-0.929443,-0.113037,1.022339,1.197815,0.404358,1.0124536029537354
1.17,-0.394043,-0.92749,-0.117676,0.610352,0.068665,0.671387,1.0145714498866012
1.18,-0.394775,-0.919434,-0.121826,0.236511,0.152588,0.915527,1.0079919420595582
1.19,-0.388916,-0.915283,-0.127197,0.640869,1.266479,1.075745,1.0025855085497695
1.2,-0.385742,-0.918457,-0.125244,1.106262,2.098083,1.091003,1.0040150451805987
1.21,-0.38623,-0.917969,-0.124512,0.930786,2.059937,1.12915,1.003665250970163
1.22,-0.387939,-0.920654,-0.121826,0.717163,1.319885,1.251221,1.0064502122375454
1.23,-0.387207,-0.922363,-0.121582,0.480652,0.526428,1.312256,1.007702807052754
1.24,-0.387939,-0.919922,-0.124756,0.274658,0.259399,1.25885,1.0061397583541762
1.25,-0.393799,-0.916016,-0.123047,0.228882,0.694275,1.251221,1.0046409950156325
1.26,-0.391846,-0.91748,-0.126953,0.152588,1.060486,1.373291,1.0056987134947524
1.27,-0.389404,-0.918213,-0.127197,-0.152588,1.12915,1.594543,1.0054499815475655
1.28,-0.389893,-0.912598,-0.126221,-0.37384,1.182556,1.800537,1.0003916242622186
