t,ax,ay,az,gx,gy,gz,acc_mag
0 days 00:00:59.810000,0.712646,0.028076,-0.112549,-11.405944,-6.263732,59.974667,0.72202483370934
0 days 00:00:59.820000,0.835205,0.473633,-0.001953,25.794981,38.780212,183.387741,0.9601559378158321
0 days 00:00:59.830000,0.731689,-0.01709,-0.132813,-7.743835,4.226685,53.398129,0.7438414843163832
0 days 00:00:59.840000,0.972168,-0.30835,-0.089111,-16.197205,17.417908,23.452757,1.0237827469951815
0 days 00:00:59.850000,0.977295,-0.300781,-0.076172,-15.396117,21.476744,22.186277,1.0253667151658474
0 days 00:00:59.860000,0.972656,-0.303955,-0.034424,-13.275146,18.859863,19.874573,1.0196241210058734
0 days 00:00:59.870000,0.948242,-0.296143,-0.014648,-10.69641,13.366698,17.997742,0.9935180576703173
0 days 00:00:59.880000,0.93457,-0.29248,-0.025879,-7.263183,10.261535,15.754699,0.9796097988183866
0 days 00:00:59.890000,0.924072,-0.287354,-0.041748,-4.02832,11.680602,13.72528,0.9686197798950835
0 days 00:00:59.900000,0.908447,-0.268555,-0.060303,-1.533508,15.838622,14.060973,0.9492282084109174
0 days 00:00:59.910000,0.892578,-0.258301,-0.068115,0.312805,18.829346,15.48767,0.931694448792092
0 days 00:00:59.920000,0.884033,-0.253174,-0.075928,2.449036,19.355774,15.762328,0.9227006451439166
0 days 00:00:59.930000,0.883057,-0.240967,-0.080566,4.646301,18.760681,15.266418,0.9188828220692777
0 days 00:00:59.940000,0.727051,0.004639,-0.134521,-9.841919,-2.02179,55.152889,0.7394055560806938
0 days 00:00:59.950000,0.865234,-0.219238,-0.098389,5.348205,18.928528,17.364502,0.897984170640552
0 days 00:00:59.960000,0.85376,-0.203857,-0.110596,5.683898,18.173218,19.294739,0.8847006777803439
0 days 00:00:59.970000,0.836182,-0.185547,-0.126465,4.898071,17.723083,20.362852,0.8658068044073112
0 days 00:00:59.980000,0.822754,-0.169189,-0.120605,3.845215,18.539429,22.964476,0.848583895829988
0 days 00:00:59.990000,0.813232,-0.156982,-0.098145,3.120422,18.218994,24.101255,0.8340396124723333
0 days 00:01:00,0.775635,-0.150635,-0.082764,2.738952,16.387939,26.329039,0.7944497694291314
0 days 00:01:00.010000,0.748535,-0.14209,-0.079346,2.388,15.60974,31.005857,0.7660221942222041
0 days 00:01:00.020000,0.754639,-0.129395,-0.077637,1.998901,16.075134,34.660339,0.7695781897344803
0 days 00:01:00.030000,0.755371,-0.109375,-0.092773,0.740051,15.495299,37.696838,0.7688660922390843
0 days 00:01:00.040000,0.718994,-0.075684,-0.120605,-1.945495,13.504027,43.17474,0.7329570286974538
0 days 00:01:00.050000,0.718994,-0.043457,-0.129639,-4.859924,9.994507,49.484249,0.7318791930407641
0 days 00:01:00.060000,0.856201,-0.210449,-0.104492,5.447387,19.065857,19.775391,0.8878555693726317
0 days 00:01:00.070000,0.838867,0.506836,-0.009033,29.365538,36.399841,183.059677,0.9801337509105581
0 days 00:01:00.080000,0.142578,0.994385,-0.174316,13.130187,52.330013,-4.348755,1.0195666148736922
0 days 00:01:00.090000,0.843262,0.567627,-0.074951,34.713745,33.241272,185.195908,1.0192687889727616
0 days 00:01:00.100000,0.345703,1.089844,-0.30957,57.655331,127.967827,44.212337,1.1845269492269899
0 days 00:01:00.110000,0.318115,1.080078,-0.31543,51.86462,117.736809,36.506653,1.1692996725429285
0 days 00:01:00.120000,0.303955,1.06665,-0.303711,45.463558,109.962456,30.372618,1.1499440143093924
0 days 00:01:00.130000,0.313477,1.051514,-0.262939,40.130615,104.438774,22.636412,1.1283113220410403
0 days 00:01:00.140000,0.278564,1.037109,-0.234863,35.820007,97.076408,13.572692,1.0992513856011281
0 days 00:01:00.150000,0.200928,1.026855,-0.248535,31.646727,87.409966,6.568908,1.0754407926213325
0 days 00:01:00.160000,0.158203,1.020996,-0.270264,25.520323,77.606201,4.203796,1.0679436553119273
0 days 00:01:00.170000,0.162598,1.01123,-0.247314,19.889832,70.709229,2.471924,1.0536547997802697
0 days 00:01:00.180000,0.185547,1.003418,-0.195557,16.769409,65.200806,-1.091003,1.0389985140422482
0 days 00:01:00.190000,0.17627,1.002197,-0.177246,14.663695,58.555599,-3.799438,1.0329017785951382
0 days 00:01:00.200000,0.383057,1.086914,-0.296143,63.095089,136.802673,53.062435,1.1898804078956842
0 days 00:01:00.210000,0.12085,0.990723,-0.177246,11.299132,44.700619,-3.77655,1.0136828546172616
0 days 00:01:00.220000,0.085938,0.991699,-0.223389,6.317138,22.560118,-1.76239,1.0201739517190194
0 days 00:01:00.230000,0.099609,1.000244,-0.225586,3.868103,13.526916,-0.938415,1.030193698200974
0 days 00:01:00.240000,0.124023,1.000732,-0.208984,2.357483,7.888793,-0.617981,1.0298157857641335
0 days 00:01:00.250000,0.138184,0.996094,-0.197754,1.495361,4.638672,-0.587463,1.024892540322155
0 days 00:01:00.260000,0.146973,0.996094,-0.191406,0.87738,2.723694,-0.534058,1.0249100333204861
0 days 00:01:00.270000,0.154297,0.996826,-0.184326,0.488281,1.663208,-0.434875,1.0254002695342925
0 days 00:01:00.280000,0.157227,0.993652,-0.180908,0.320435,0.961304,-0.63324,1.0221508357855018
0 days 00:01:00.290000,0.160645,0.993408,-0.179443,0.205994,0.549316,-0.816345,1.0221869010792497
0 days 00:01:00.300000,0.167236,0.994141,-0.17749,0.198364,0.480652,-0.869751,1.023614628498929
0 days 00:01:00.310000,0.828125,0.548096,-0.037109,32.188416,32.997131,185.127243,0.9937692482271727
0 days 00:01:00.320000,0.098389,0.988037,-0.194824,9.063721,33.988953,-2.914428,1.0118566596440426
0 days 00:01:00.330000,0.424072,1.072754,-0.300049,67.718506,142.440796,60.325619,1.1919176180009254
0 days 00:01:00.340000,0.166016,0.995117,-0.176025,0.1297,0.587463,-0.946045,1.0241113008701739
0 days 00:01:00.350000,0.472656,1.040527,-0.333984,73.646545,139.49585,73.692322,1.1906491692858145
0 days 00:01:00.360000,0.460205,1.058838,-0.321777,70.747375,143.348694,66.78772,1.198527008455796
0 days 00:01:00.370000,0.865723,0.622803,-0.138184,41.809078,50.407406,178.535446,1.0753858411723674
0 days 00:01:00.380000,0.851074,0.679443,-0.163574,43.884274,64.376831,180.114731,1.1012384833454558
0 days 00:01:00.390000,0.865723,0.726074,-0.165771,46.356197,76.86615,181.106552,1.141989400408778
0 days 00:01:00.400000,0.890381,0.759033,-0.153564,49.797054,85.990898,179.573044,1.1800386952748625
0 days 00:01:00.410000,0.90918,0.784668,-0.154785,53.688046,95.66497,175.994858,1.2108965847044908
0 days 00:01:00.420000,0.937012,0.810547,-0.160645,58.54034,109.840385,171.653732,1.2493137089530395
0 days 00:01:00.430000,0.952637,0.840576,-0.167725,63.499447,126.853935,167.160019,1.281490125272138
0 days 00:01:00.440000,0.921143,0.874756,-0.187256,67.726135,139.198303,162.10173,1.2840433386459353
0 days 00:01:00.450000,0.865723,0.897461,-0.221436,70.19043,142.63916,155.227661,1.2664700791357053
0 days 00:01:00.460000,0.805176,0.90332,-0.256348,71.533203,139.938354,146.896362,1.2369356129079638
0 days 00:01:00.470000,0.867432,0.583984,-0.102783,38.444519,39.31427,180.809006,1.0507330450542611
0 days 00:01:00.480000,0.72876,0.921143,-0.280029,75.691223,137.428284,131.462097,1.2074815960874932
0 days 00:01:00.490000,0.685303,0.937012,-0.291748,77.705383,139.328003,125.549309,1.1969747639181871
0 days 00:01:00.500000,0.655518,0.953369,-0.297607,79.620361,139.953613,120.155327,1.194648996539988
0 days 00:01:00.510000,0.622314,0.972412,-0.308594,80.718987,138.000488,114.364616,1.1950272252865204
0 days 00:01:00.520000,0.591797,0.984619,-0.320068,80.917351,134.407043,108.093254,1.1925358648669648
0 days 00:01:00.530000,0.559326,0.992188,-0.331543,80.917351,130.279541,101.402275,1.1862560273688814
0 days 00:01:00.540000,0.525879,0.998047,-0.342041,80.375664,127.532951,95.146172,1.1788293271423986
0 days 00:01:00.550000,0.484375,1.011963,-0.3479,78.979492,127.136223,90.614311,1.1746159644726442
0 days 00:01:00.560000,0.455322,1.016113,-0.349854,77.270508,129.310608,86.616508,1.1671339142399213
0 days 00:01:00.570000,0.458496,1.019775,-0.341553,76.004028,133.827209,80.825798,1.1691099539607044
0 days 00:01:00.580000,0.771484,0.907471,-0.272949,73.58551,137.130737,138.664246,1.221962493163354
0 days 00:01:00.590000,0.716553,-0.438477,-0.24292,147.987366,-159.721375,23.719786,0.8744829373624164
0 days 00:01:00.600000,0.761719,-0.936279,1.262207,-50.064083,-1.625061,37.185669,1.7464251234023749
0 days 00:01:00.610000,0.839111,-0.881104,1.312012,-87.791435,2.975464,37.567139,1.7893649759847765
0 days 00:01:00.620000,1.019287,-0.778076,1.368652,-125.335686,6.66809,42.861935,1.8755150085373884
0 days 00:01:00.630000,1.199219,-0.664551,1.352051,-249.526962,72.181702,112.007133,1.9255638520088083
0 days 00:01:00.640000,1.155518,-0.739014,1.423828,-210.49498,-0.938415,65.826416,1.9770305293808694
0 days 00:01:00.650000,1.209961,-0.720947,1.509766,-247.756943,13.084411,81.68029,2.064742979909606
0 days 00:01:00.660000,1.206787,-0.749512,1.480469,-249.992355,39.230347,95.329277,2.051802027846254
0 days 00:01:00.670000,1.11084,-0.765381,1.378662,-165.580734,1.045227,51.963802,1.928855228109409
0 days 00:01:00.680000,0.762939,-0.872559,1.08374,-20.187376,1.907349,38.871765,1.586797880576477
0 days 00:01:00.690000,0.783447,-0.544434,0.243896,35.545349,9.925842,32.554626,0.9847247539190837
0 days 00:01:00.700000,0.839111,-0.635742,0.554443,13.481139,17.89856,41.427608,1.1898244413080443
0 days 00:01:00.710000,0.824951,-0.58252,0.358643,21.812437,18.066406,38.230896,1.0716802248105541
0 days 00:01:00.720000,0.824951,-0.556885,0.2771,29.449461,14.869689,34.240723,1.0331744604015334
0 days 00:01:00.730000,1.016602,0.450195,-2.549805,-249.877914,129.570007,130.218506,2.7816650953078446
0 days 00:01:00.740000,0.782715,-0.55249,0.275391,42.617794,2.983093,31.417845,0.9968591546482383
0 days 00:01:00.750000,0.796387,-0.562744,0.312256,50.628658,-6.309509,28.732298,1.0239222982438658
0 days 00:01:00.760000,0.786621,-0.568115,0.309814,58.471676,-15.007018,26.336668,1.0185833129705197
0 days 00:01:00.770000,0.793701,-0.557129,0.295166,66.070557,-19.119263,25.169371,1.0136453855259244
0 days 00:01:00.780000,0.812988,-0.542725,0.259033,73.402405,-18.959045,23.521421,1.0112358819078762
0 days 00:01:00.790000,0.828857,-0.54126,0.206055,80.406181,-15.281676,21.110533,1.0111503236779384
0 days 00:01:00.800000,0.852295,-0.538818,0.145996,86.639397,-8.766174,17.120361,1.018845639027326
0 days 00:01:00.810000,0.820801,-0.754639,0.8125,1.106262,10.917663,40.733334,1.3796197127911733
0 days 00:01:00.820000,-1.933838,6.848633,-6.77832,-226.150497,166.976913,93.223564,9.827976668741792
0 days 00:01:00.830000,1.032715,1.234375,-1.348389,11.146544,187.461838,-33.14209,2.099603488083167
0 days 00:01:00.840000,2.060547,-3.757813,1.091309,244.934067,-249.992355,-104.545586,4.42243912515017
0 days 00:01:00.850000,0.865967,-0.523926,0.07959,92.01049,-2.098083,11.024474,1.0152496573084868
0 days 00:01:00.860000,0.787598,-0.431152,-0.337158,147.270203,-158.760071,27.481077,0.9591027961965287
0 days 00:01:00.870000,0.898438,-0.431396,-0.444824,145.6604,-144.256592,26.664732,1.0914035640568525
0 days 00:01:00.880000,0.994385,-0.405273,-0.591309,141.670227,-119.468681,20.378111,1.2258442259255455
0 days 00:01:00.890000,1.020264,-0.329102,-0.712891,133.369446,-95.634453,15.975951,1.2874239138609318
0 days 00:01:00.900000,0.997314,-0.262207,-0.751221,116.394035,-84.594719,20.088194,1.275821584817407
0 days 00:01:00.910000,1.018066,-0.341309,-0.643066,97.839348,-88.752739,25.871275,1.2515926230978671
0 days 00:01:00.920000,1.14624,-0.520996,-0.433105,89.37072,-99.655144,17.959595,1.3314964929135187
0 days 00:01:00.930000,1.225586,-0.594971,-0.306152,86.174004,-103.546135,2.357483,1.3963454376840283
0 days 00:01:00.940000,1.166504,-0.524902,-0.332275,82.420341,-97.236626,-5.699157,1.3216127902093713
0 days 00:01:00.950000,4.632568,3.194092,-1.258057,-133.491516,-60.371395,-157.051086,5.765901264705891
0 days 00:01:00.960000,1.115967,-0.453857,-0.428955,75.866699,-82.084648,-9.086609,1.2788162157100604
0 days 00:01:00.970000,1.131348,-0.520508,-0.61792,57.212826,-20.13397,-19.737244,1.3902165304613523
0 days 00:01:00.980000,0.778809,-0.45166,-0.667725,33.805847,39.093018,-36.087036,1.1208911141167994
0 days 00:01:00.990000,0.496338,-0.278564,-0.578125,11.795043,26.870726,-12.657165,0.8112815959733094
0 days 00:01:01,0.273438,-0.189453,-0.48584,0.823975,-20.866392,-2.845764,0.588813454884482
0 days 00:01:01.010000,0.337158,-0.252441,-0.665771,-19.462585,-63.613888,-18.196106,0.7878153336194974
0 days 00:01:01.020000,0.454346,-0.366455,-0.892578,-30.647276,-35.957336,-9.262085,1.066496620165765
0 days 00:01:01.030000,1.084229,0.024414,-0.986816,16.204834,79.971313,-10.848998,1.4662722754294306
0 days 00:01:01.040000,0.274658,1.60791,-1.360107,-111.053459,167.137131,34.675598,2.1238414810227715
0 days 00:01:01.050000,-1.282227,-0.791748,-0.589111,-200.744614,-6.454467,224.510178,1.6180305143457585
0 days 00:01:01.060000,-1.204102,-4.299316,1.585449,36.331177,-236.503586,235.557541,4.737892804386883
0 days 00:01:01.070000,1.071533,-0.463623,-0.534424,66.688538,-57.502743,-10.925292,1.2840320354235715
0 days 00:01:01.080000,0.861816,-0.506104,0.025635,94.894402,1.327515,6.271362,0.9997625867659782
0 days 00:01:01.090000,1.020996,-0.541016,-0.692383,47.744747,20.042419,-34.973145,1.3470431926857431
0 days 00:01:01.100000,0.856689,-0.502686,0.02832,100.845329,-6.011962,0.75531,0.9936857046959063
0 days 00:01:01.110000,0.941406,-2.270752,0.591064,64.796448,-199.1577,15.975951,2.528223992140728
0 days 00:01:01.120000,3.853516,-0.250732,1.442871,-7.4234,-57.601925,-96.160881,4.122417836745931
0 days 00:01:01.130000,2.863525,1.9021,0.308105,36.483765,133.392334,-59.272762,3.4514762822088176
0 days 00:01:01.140000,-2.360596,4.793213,-6.426514,1.983642,168.167099,79.055786,8.357474889629103
0 days 00:01:01.150000,0.06958,1.154297,-3.619385,-227.661118,21.591185,88.638298,3.7996303397612246
0 days 00:01:01.160000,1.057373,-0.251953,0.599121,-248.451218,8.766174,78.071594,1.241154280490141
0 days 00:01:01.170000,1.068604,-0.343262,0.6604,-226.341232,11.482238,70.716858,1.302256299451072
0 days 00:01:01.180000,1.041748,-0.433838,0.731445,-197.463974,17.14325,63.728329,1.3447922121179168
0 days 00:01:01.190000,1.061768,-0.490967,0.765381,-166.26738,26.863096,53.405758,1.3979298823882405
0 days 00:01:01.200000,0.976807,-0.565918,0.729248,-107.63549,45.524593,37.948608,1.3439560050377395
0 days 00:01:01.210000,-0.6875,-2.521729,0.302246,-2.319336,-180.984482,95.603935,2.6311833923079173
0 days 00:01:01.220000,0.920166,-0.597412,0.645508,-85.823051,55.068966,36.880493,1.272905001704369
0 days 00:01:01.230000,0.943115,-0.571289,0.477539,-52.833553,64.498901,38.993835,1.2016157960292468
0 days 00:01:01.240000,0.923096,-0.557129,0.367676,-44.532772,52.009579,38.108826,1.1391595976126436
0 days 00:01:01.250000,0.904785,-0.541748,0.302246,-38.146973,30.067442,35.636902,1.0970321035616961
0 days 00:01:01.260000,0.90332,-0.498047,0.238037,-32.25708,7.369995,32.981873,1.0586309319011984
0 days 00:01:01.270000,0.902832,-0.440186,0.153564,-27.458189,-8.750916,30.868528,1.0160960766167735
0 days 00:01:01.280000,0.916016,-0.394531,0.071289,-23.620604,-14.305114,29.907225,0.9999110679145422
0 days 00:01:01.290000,0.932861,-0.368164,0.010742,-20.462034,-10.803222,28.427122,1.0029405599441077
0 days 00:01:01.300000,0.950684,-0.346924,-0.044189,-18.165588,-2.006531,25.772093,1.0129703832556014
0 days 00:01:01.310000,0.960449,-0.325439,-0.077148,-16.792297,8.270264,24.124144,1.0170175211007921
0 days 00:01:01.320000,0.853271,-0.501953,0.010986,97.412102,0.511169,3.799438,0.9900246996141056
0 days 00:01:01.330000,0.927979,-0.60376,0.572754,-66.848755,63.659664,37.750244,1.2464823731433188
0 days 00:01:01.340000,-0.269531,-0.445313,0.105957,-79.978943,-61.088558,42.472836,0.5312038344919962
0 days 00:01:01.350000,1.039551,-0.533203,0.767334,-135.108948,36.720276,43.411251,1.3977743696197895
0 days 00:01:01.360000,1.04834,0.444336,-0.422852,10.94818,63.385006,-54.878231,1.2146007781983346
0 days 00:01:01.370000,0.64209,0.796631,-0.287109,-45.478817,53.176876,-47.45483,1.0627003792894778
0 days 00:01:01.380000,0.813721,-0.437744,0.008545,108.055107,-31.09741,-2.151489,0.9240317594119805
0 days 00:01:01.390000,0.81958,-0.35376,-0.049805,110.91613,-40.557858,0.007629,0.8940570742547704
0 days 00:01:01.400000,0.836426,-0.291748,-0.149414,111.67907,-44.494625,2.250671,0.8983595562891286
0 days 00:01:01.410000,0.874512,-0.270752,-0.258545,111.686699,-40.977474,1.403808,0.9512746189576383
0 days 00:01:01.420000,0.920166,-0.27124,-0.345703,110.687248,-31.196592,-1.541138,1.0196995485754616
0 days 00:01:01.430000,0.925537,-0.256592,-0.401123,107.849113,-22.239683,-3.578186,1.0408447789954083
0 days 00:01:01.440000,0.875977,-0.226074,-0.390381,94.009392,-45.661922,1.792908,0.985313393375935
0 days 00:01:01.450000,0.902344,-0.268799,-0.352783,85.426323,-74.111938,0.63324,1.0054518595268498
0 days 00:01:01.460000,1.003418,-0.308105,-0.273193,80.093384,-93.284599,-1.647949,1.084624722656643
0 days 00:01:01.470000,1.084717,-0.281006,-0.2146,77.560425,-93.940727,-1.716614,1.1408893470117951
0 days 00:01:01.480000,0.911133,-0.22998,-0.403564,102.310173,-25.207518,-1.495361,1.0227013475032678
0 days 00:01:01.490000,0.796631,-0.142334,-0.60498,9.620667,14.625548,-29.541014,1.0103864201962534
0 days 00:01:01.500000,1.116455,-0.20874,-0.195313,72.990417,-79.704285,-0.312805,1.1524718315837486
0 days 00:01:01.510000,0.800293,-0.251709,-0.516113,4.699707,-45.967098,-25.238035,0.9849867690984484
0 days 00:01:01.520000,0.70874,-0.122559,-0.370605,13.366698,-73.493958,-14.09912,0.809123700126254
0 days 00:01:01.530000,0.706299,0.029541,-0.351807,17.349243,-66.53595,0.030518,0.7896196003969254
0 days 00:01:01.540000,0.924805,-0.027344,-0.290771,39.001465,-52.085873,-21.026609,0.9698246010501074
0 days 00:01:01.550000,0.831543,-0.489746,0.024902,104.080193,-18.066406,-1.846313,0.9653678133069281
0 days 00:01:01.560000,1.167725,-0.284912,-0.185059,67.306519,-24.734495,-19.737244,1.216142819265073
0 days 00:01:01.570000,1.097168,-0.284668,-0.163086,68.870544,-36.216736,0.450134,1.1451683430151218
0 days 00:01:01.580000,1.098145,-0.216309,-0.188477,68.710327,-57.884212,2.532959,1.1350046713714441
0 days 00:01:01.590000,1.103271,-0.183838,-0.254395,59.120174,-32.493591,-38.589478,1.1470484408733572
0 days 00:01:01.600000,0.526611,-0.218994,-0.564209,15.045165,89.530937,-117.790215,0.8022526491311824
0 days 00:01:01.610000,0.935547,-0.333984,-0.181152,60.9436,167.816147,-122.474663,1.0097571730713282
0 days 00:01:01.620000,0.854248,-0.257568,-0.360596,53.184505,160.568237,-124.496452,0.9623462969970842
0 days 00:01:01.630000,0.794678,-0.237305,-0.48877,44.868465,152.198792,-128.730774,0.9626644792496502
0 days 00:01:01.640000,0.703369,-0.241211,-0.564697,37.719727,143.2724,-132.011414,0.9336987728871662
0 days 00:01:01.650000,0.631592,-0.24707,-0.601807,32.905579,135.894775,-134.933472,0.9067103752648913
0 days 00:01:01.660000,0.582275,-0.245605,-0.630615,30.433653,129.653931,-134.399414,0.8927716784682408
0 days 00:01:01.670000,0.537354,-0.229736,-0.625977,26.229856,122.062675,-129.119873,0.8563732571379141
0 days 00:01:01.680000,0.522705,-0.209473,-0.585205,20.698545,108.6502,-123.01635,0.8121356701801737
0 days 00:01:01.690000,1.031738,-0.463623,-0.049072,65.483093,171.333298,-124.137871,1.1321826919525841
0 days 00:01:01.700000,0.359375,-0.491211,-0.465576,-13.519286,12.802123,-53.596493,0.766289533350156
0 days 00:01:01.710000,0.470459,-0.275391,-0.503174,7.110595,45.639034,-106.910698,0.7418597898781144
0 days 00:01:01.720000,0.420166,-0.290283,-0.478516,6.29425,19.790649,-104.820244,0.6998437324867601
0 days 00:01:01.730000,0.308838,-0.296631,-0.485107,3.219604,-3.173828,-98.915092,0.6470700594634247
0 days 00:01:01.740000,0.19751,-0.308594,-0.502197,-1.617432,-21.110533,-89.172356,0.6216448212162633
0 days 00:01:01.750000,0.182617,-0.32666,-0.513428,-8.644104,-34.408569,-79.612732,0.6353456031743668
0 days 00:01:01.760000,0.20874,-0.358154,-0.526855,-15.2359,-44.013973,-71.090698,0.6703900852048753
0 days 00:01:01.770000,0.255127,-0.399902,-0.536377,-19.813538,-45.577999,-64.689636,0.7160388829260601
0 days 00:01:01.780000,0.32666,-0.437012,-0.541992,-21.095274,-34.263611,-60.798641,0.7690523856071184
0 days 00:01:01.790000,0.382568,-0.464355,-0.522705,-18.363953,-11.283874,-57.586666,0.796997087619522
0 days 00:01:01.800000,1.111328,-0.595703,-0.008545,64.529419,172.500595,-125.053398,1.2609460753013986
0 days 00:01:01.810000,0.504883,-0.240967,-0.544189,8.56781,69.114685,-111.412041,0.780457306006549
0 days 00:01:01.820000,1.114746,-0.657227,-0.020508,59.867855,174.354538,-116.355888,1.2942281684884624
0 days 00:01:01.830000,0.776855,-0.08252,0.182129,55.908199,-46.943661,-98.419182,0.8021746780259271
0 days 00:01:01.840000,1.045898,-0.546875,-0.145996,54.237362,191.20787,-91.606133,1.1892391366100428
0 days 00:01:01.850000,0.23999,-0.522949,-0.412109,-9.178162,23.345945,-46.897884,0.7077462006835501
0 days 00:01:01.860000,0.848389,-0.112061,0.194824,59.127804,-57.395931,-94.352715,0.8776548034495111
0 days 00:01:01.870000,0.932861,-0.123535,0.172852,59.356686,-60.089108,-92.475883,0.9567488465893231
0 days 00:01:01.880000,0.947266,-0.154053,0.143799,60.096737,-54.00848,-89.981071,0.9704243164544054
0 days 00:01:01.890000,0.931885,-0.191406,0.157959,65.010071,-42.457577,-91.178886,0.9643634977237577
0 days 00:01:01.900000,0.859131,-0.202637,0.138672,66.65802,-34.515381,-91.949455,0.8935310585055227
0 days 00:01:01.910000,0.696045,-0.214111,0.105713,66.27655,-31.883238,-87.661736,0.7358650696391289
0 days 00:01:01.920000,0.632324,-0.222656,0.130127,67.253113,-31.814573,-81.207268,0.6828926500124306
0 days 00:01:01.930000,0.614014,-0.21167,0.153076,67.749023,-34.553528,-72.8302,0.6672702922144818
0 days 00:01:01.940000,0.622803,-0.210205,0.147461,66.680908,-33.798218,-63.20953,0.6736575282404257
0 days 00:01:01.950000,0.684814,-0.229492,0.12915,65.887451,-24.482725,-55.046078,0.7337005623277115
0 days 00:01:01.960000,0.749268,-0.250244,0.11377,65.90271,-7.354736,-49.568172,0.7981028807490924
0 days 00:01:01.970000,0.797119,-0.264648,0.109375,66.055298,15.518188,-45.005795,0.8469947784313667
0 days 00:01:01.980000,0.836914,-0.286377,0.112793,66.848755,43.739315,-41.046139,0.8917169339953123
0 days 00:01:01.990000,0.882813,-0.307861,0.111328,67.596436,76.225281,-39.047241,0.9415578112224442
