ax,ay,az,gx,gy,gz,acc_mag
-0.915039,-0.165283,0.484131,-249.992355,-180.725082,-125.648491,1.0483308956484112
-0.881348,0.044922,0.139648,-249.618515,-169.66246,-126.602165,0.8934729134629656
-0.763916,0.227539,-0.140869,-249.992355,-154.815674,-130.081177,0.8094354370411515
-0.684326,0.350586,-0.374756,-249.992355,-134.208679,-125.976555,0.8553681530241818
-0.283936,0.397705,0.91333,-249.992355,-111.839287,-116.867058,1.0358381186367878
-1.422607,5.042725,-6.691162,-43.54858,-51.87225,-4.79126,8.498501927535111
-0.685059,3.26001,-6.609131,34.690857,160.125732,6.866455,7.4011879863128724
-0.177979,-0.072754,-1.531982,8.087158,154.190063,-36.903381,1.5440008151814557
0.27124,-1.877686,0.45874,96.603386,-8.750916,-36.743164,1.9518499531972227
-0.285889,-1.386475,0.814209,53.436275,-94.512932,-56.266781,1.6330896306164582
-0.294678,-1.287109,0.652832,13.778686,-110.046379,-17.929077,1.4729814397299783
-0.317383,-1.094238,0.102539,-39.024353,-88.203423,7.499694,1.1439418760819975
-0.304932,-0.789551,-0.430176,-75.141907,-39.512634,19.676208,0.9494344091094444
-0.302734,-0.627441,-0.695801,-82.450859,16.830444,20.668028,0.9846162271860037
-0.32666,-0.583496,-0.766357,-85.502617,65.315247,30.609129,1.017092615775476
-0.255615,-0.510498,-0.841309,-82.160942,92.224113,43.891903,1.016734021123519
-0.14917,-0.609863,-0.897705,-68.634033,89.706413,48.896786,1.0954719689220715
-0.210938,-0.671387,-0.901855,-58.265682,72.982788,54.710384,1.143939589592912
-0.284912,-0.670166,-0.898193,-42.434689,40.840145,58.959957,1.1563079090575312
-0.327148,-0.705322,-0.947021,-26.023863,-6.912231,56.396481,1.2252973973811419
-0.461914,-0.695557,-0.971436,-9.620667,-57.601925,52.558895,1.280957448840905
-0.653564,-0.640137,-0.922607,7.67517,-97.389214,46.203609,1.2992786295918208
-0.878174,-0.572021,-0.833252,22.628782,-113.388054,37.216187,1.338919898358748
-1.070801,-0.489258,-0.774414,37.078857,-98.648064,27.145384,1.4091505297735227
-1.181885,-0.380615,-0.802979,53.87878,-55.000301,16.288757,1.478680224352446
-1.118896,-0.344238,-0.86499,72.731018,2.098083,7.919311,1.4555534203731582
-0.924561,-0.328857,-0.98584,92.208855,50.781246,2.716064,1.3909854329826752
-0.808105,-0.338867,-1.07666,115.272514,69.168091,-1.304626,1.3881863312660876
-0.820801,-0.385254,-1.082031,140.457153,66.833496,-3.40271,1.4117103141501801
-0.825928,-0.459961,-0.99292,159.584045,64.628601,-1.075745,1.3709891717679612
-0.763672,-0.516846,-0.841309,169.548019,66.375732,2.090454,1.2482489915000934
-0.69165,-0.560059,-0.702637,175.399765,64.857483,5.729675,1.1339067685440456
-0.628174,-0.575928,-0.592529,176.437363,54.244991,9.513855,1.037972182334864
-0.677734,-0.544678,-0.525391,180.412277,40.588375,9.841919,1.0158903490638151
-0.678955,-0.564453,-0.449951,180.809006,34.393311,6.561279,0.990980819004586
-0.625977,-0.60083,-0.405762,176.109299,37.773132,4.074097,0.9578552573708619
-0.568604,-0.641113,-0.337646,168.952927,45.356747,2.914428,0.9210544006197462
-0.544922,-0.67749,-0.245117,159.515381,54.367062,1.495361,0.9033355023871253
-0.550781,-0.724365,-0.158203,149.06311,63.781734,0.953674,0.9236300950028642
-0.519043,-0.768555,-0.081787,138.496399,72.875977,2.044678,0.9310056590821562
-0.513916,-0.802002,-0.04541,128.852844,79.00238,5.081176,0.9536136173314641
-0.525391,-0.815674,0.001221,120.300285,79.940796,8.06427,0.97023773787562
-0.532959,-0.826172,0.061768,110.931389,77.590942,8.102417,0.9850993630537987
-0.534424,-0.854492,0.134277,99.403374,74.378967,5.737304,1.0167575436499108
-0.520508,-0.901367,0.200195,86.738579,70.861816,2.960205,1.0599382457379298
-0.514893,-0.942383,0.259277,75.59967,66.223145,0.221252,1.1047285109324372
-0.506104,-0.984863,0.299316,66.627502,60.554501,-2.39563,1.147033763862686
-0.486816,-1.008789,0.32373,58.151241,54.954525,-5.447387,1.1659529052568975
-0.465332,-1.003418,0.354492,50.582882,47.760006,-8.178711,1.1614844514723388
-0.462891,-1.005371,0.390381,43.113705,38.520813,-10.299682,1.173642300994217
-0.506836,-1.011963,0.413818,34.324646,28.350828,-11.772155,1.2050714424418993
-0.55249,-1.019043,0.438721,24.284361,18.470764,-15.510558,1.239423233520334
-0.54126,-1.032959,0.446533,13.694762,8.811951,-21.476744,1.2487427290559092
-0.521484,-1.044922,0.434326,2.861023,-1.976013,-25.81024,1.2459721596472368
-0.518555,-1.04248,0.415283,-7.873535,-14.793395,-29.037474,1.2361730495824603
-0.531494,-1.037109,0.416504,-18.249512,-28.32794,-32.752991,1.2375607184833397
-0.572266,-1.038086,0.430908,-29.014585,-41.297909,-36.079407,1.2612662774434271
-0.620605,-1.019287,0.458984,-42.16003,-50.743099,-38.871765,1.2785784554144497
-0.665039,-0.999756,0.507813,-58.212276,-54.13818,-41.618343,1.303711231073047
-0.700195,-0.986816,0.578613,-79.063416,-53.108212,-43.724056,1.34122028751805
-0.677979,-0.984619,0.624023,-106.704704,-53.863522,-47.851559,1.348530609267361
-0.652588,-0.942627,0.599121,-138.22937,-63.4613,-53.291317,1.2935852239083439
-0.699951,-0.875977,0.539063,-167.945847,-83.236687,-59.410091,1.2441286207217483
-0.764648,-0.803711,0.455078,-195.968613,-106.246941,-67.596436,1.1990554288726605
-0.793213,-0.734619,0.370605,-224.555954,-123.146049,-75.431824,1.1428910729177124
-0.801514,-0.65625,0.296387,-248.649582,-130.508423,-80.703728,1.0774664767244502
-0.774414,-0.584473,0.222412,-249.992355,-125.984184,-83.831779,0.9953857688700397
-0.686523,-0.507813,0.160156,-249.68718,-110.633842,-84.289543,0.8688140289118264
-0.602783,-0.40625,0.091064,-249.923691,-85.71624,-81.611626,0.7325838243402594
-0.549561,-0.270508,-0.043945,-249.992355,-57.525631,-78.529358,0.6141034390149595
-0.594727,-0.161621,0.16333,-249.992355,-33.615112,-80.390923,0.6375721457764604
-0.143066,1.59082,-0.592285,-210.632309,-83.999626,-85.861198,1.70351920270392
-1.310791,6.495361,-7.999756,40.344234,-26.023863,37.857056,10.387684228235761
-1.347168,3.522461,-3.914551,44.952389,84.762566,25.627134,5.43565107860558
-0.243408,-2.611816,-1.048828,81.18438,59.120174,2.006531,2.8250434414189103
0.169922,-2.684082,-0.124512,41.191097,-26.649473,-66.093445,2.6923359572965633
-0.316895,-2.018311,0.462158,58.92181,-87.219231,-47.950741,2.0946579078002214
-0.337891,-1.437988,0.707764,56.808468,-85.372917,-12.20703,1.6379590030647897
-0.031494,-1.003662,0.571045,5.79071,-29.426573,7.652282,1.1551717077149182
0.082764,-0.686768,0.034668,-53.558346,44.517513,20.591734,0.6926052524663671
0.30957,-0.52417,-0.631104,-76.652527,83.015434,22.293089,0.8768580458751576
0.331787,-0.441406,-1.030518,-68.771362,70.526123,43.04504,1.1691403758869163
0.093018,-0.412842,-1.151611,-52.238461,48.095699,59.036251,1.2269061743299687
-0.283447,-0.456543,-1.164063,-36.590576,42.358395,63.232418,1.2821140279347232
-0.496338,-0.557617,-1.149658,-29.937742,59.715267,66.184998,1.3707668094526508
-0.443848,-0.595947,-1.128418,-25.123594,63.865658,63.064571,1.3511036439285478
-0.338867,-0.580566,-0.972412,-14.328002,21.232603,50.888058,1.182147546539348
-0.436523,-0.557617,-0.789551,4.302979,-47.821041,45.104977,1.0606035215003768
-0.704102,-0.510254,-0.666992,22.384642,-102.355949,39.604187,1.0959001318477883
-0.901367,-0.395508,-0.702148,38.101196,-114.158623,27.809141,1.2090909232381988
-0.976563,-0.31958,-1.002686,55.679317,-79.833984,23.193357,1.435683072256896
-0.871826,-0.379639,-1.247559,71.44928,-23.101805,24.024961,1.5686331002111362
-0.735596,-0.404785,-1.336182,89.202873,25.764463,21.90399,1.5780794367093818
-0.677979,-0.420898,-1.300049,110.191338,58.708187,20.820616,1.5254304485115011
-0.653564,-0.469727,-1.166504,128.700256,80.184937,22.613523,1.4172229671583085
-0.604736,-0.538574,-0.981934,143.623352,91.552727,26.80969,1.272777263910697
-0.566895,-0.578613,-0.82373,155.921936,91.903679,32.112122,1.155289599059041
-0.515381,-0.606445,-0.699219,165.145859,81.390373,36.376953,1.0593867674966495
-0.482422,-0.612061,-0.601807,170.440659,63.285824,38.970947,0.9846427367598869
-0.476074,-0.601563,-0.516602,174.446091,42.335506,40.016174,0.9248795180178875
-0.51416,-0.597656,-0.442627,175.315842,27.343748,40.176388,0.9041415050007383
-0.543457,-0.611816,-0.35498,172.836288,24.581907,38.475037,0.8920062382657421
-0.525391,-0.653076,-0.287598,166.908249,34.072876,35.972595,0.8861470387362359
-0.502197,-0.675537,-0.234131,157.859802,50.270077,35.713196,0.8737101294702952
-0.480225,-0.701904,-0.17334,147.155762,67.443848,36.270142,0.8679470211026707
-0.460449,-0.729248,-0.104736,135.856628,80.726616,36.277771,0.868783952891051
-0.453125,-0.766113,-0.053955,124.588005,88.310234,36.514282,0.8917188662459711
-0.479736,-0.806641,0.002197,113.777153,90.240471,36.941528,0.9385207293320698
-0.510742,-0.848877,0.052979,103.385918,86.837761,36.109924,0.9920969338396325
-0.514648,-0.880859,0.088135,92.849724,79.071045,34.393311,1.023983847533739
-0.52124,-0.900146,0.112549,84.182732,67.016602,33.39386,1.0462414808814455
-0.561279,-0.922119,0.137939,76.698303,53.749081,32.287598,1.0882852262725062
-0.579346,-0.934326,0.161865,69.17572,42.41943,29.060362,1.111218763438145
-0.553711,-0.949463,0.182373,61.965939,33.050537,24.818419,1.1141524900205537
-0.543457,-0.965576,0.201904,55.114742,24.818419,22.033689,1.126253855860658
-0.5354,-0.970947,0.213623,47.973629,17.028809,19.294739,1.1291705021554541
-0.528809,-0.970459,0.212891,40.534969,8.811951,15.594481,1.1255008694101485
-0.534912,-0.963623,0.221191,32.798767,-0.564575,12.100219,1.1241110231440665
-0.547852,-0.950439,0.22583,24.864195,-10.124206,8.743286,1.1200336135692537
-0.57251,-0.945068,0.219238,16.75415,-19.668579,5.584716,1.126493020558938
-0.594971,-0.947998,0.225342,7.575988,-28.823851,1.541138,1.141695982216369
-0.612793,-0.945557,0.223877,-1.518249,-38.002014,-3.196716,1.1487881494109347
-0.623779,-0.945068,0.227783,-10.398864,-46.768185,-7.087707,1.1550492892314164
-0.621338,-0.932129,0.230713,-20.51544,-55.374142,-10.986327,1.1437455448018146
-0.605957,-0.924072,0.239502,-31.555174,-64.704895,-14.785766,1.13068747009817
-0.606445,-0.910889,0.254883,-43.899532,-74.813843,-17.791748,1.123592297959985
-0.625977,-0.881592,0.253906,-56.701656,-84.251396,-20.309446,1.110639417555941
-0.682373,-0.865723,0.273193,-71.281433,-90.652458,-22.796629,1.1356688069622236
-0.718506,-0.857666,0.306885,-88.729851,-94.398491,-25.466917,1.1601811250046261
-0.753906,-0.842285,0.336914,-107.536308,-96.832268,-28.121946,1.1795462354045305
-0.815674,-0.842041,0.39917,-127.464287,-101.058952,-31.166075,1.2384239213036061
-0.865234,-0.822266,0.450684,-150.749207,-110.008232,-37.200928,1.2758790371222501
-0.852051,-0.741211,0.389648,-176.650986,-128.448486,-48.072811,1.1946590379794562
-0.804199,-0.672607,0.360596,-203.81163,-151.748657,-61.027523,1.108677447802561
-0.82666,-0.650635,0.38916,-234.893784,-167.915329,-68.17627,1.1216675819622317
-0.807861,-0.598877,0.381592,-249.992355,-171.56218,-72.486877,1.0755954215754175
-0.69165,-0.500977,0.294922,-249.992355,-165.145859,-76.416016,0.9035135101994879
-0.571289,-0.429932,0.168701,-249.641403,-146.987915,-74.073792,0.7346241716319986
-0.548828,-0.361572,0.019531,-249.992355,-117.904655,-67.398071,0.6575164976857996
-0.57959,-0.262451,0.072266,-249.992355,-76.774597,-63.194271,0.6403338740508736
0.121582,0.716553,0.862549,-229.553207,-75.042725,-52.337643,1.1279278176966823
-1.758789,4.921387,-7.999756,-42.259212,21.667479,75.660706,9.555599657259924
-1.62915,4.637451,-5.518311,78.811646,144.340515,34.301758,7.389982259290072
-0.66626,-1.304199,-1.264404,88.821404,153.961182,23.750303,1.9348268383545335
-0.077881,-2.175781,-0.557373,86.09008,30.082701,-15.220641,2.2473880553324563
-1.043457,-2.209717,0.14917,78.37677,-121.582024,-59.242245,2.448244967285341
-0.615234,-2.009766,0.5896,66.680908,-169.975266,-79.177856,2.1829568043165675
-0.204346,-1.411621,0.553223,38.108826,-113.945,-40.748592,1.5298649689060797
-0.116211,-1.005859,0.218262,-28.030394,4.951477,-20.095823,1.0358067508208275
0.346436,-0.803955,-0.24292,-72.540283,97.320549,-17.906189,0.9084996810791955
0.490234,-0.574951,-0.51416,-81.916801,109.443657,6.019592,0.9139247960073082
0.191406,-0.466553,-0.555664,-75.767517,76.728821,27.427671,0.7503801966609993
-0.170898,-0.479004,-0.564697,-72.158813,44.692989,28.228758,0.7599563541605531
-0.419189,-0.550049,-0.639404,-70.709229,35.903931,25.131224,0.9418655930322543
-0.493408,-0.586426,-0.683594,-68.595886,52.284237,24.436949,1.026960400782815
-0.45752,-0.578613,-0.643311,-58.738705,58.906551,24.024961,0.9787576803734416
-0.487305,-0.577148,-0.552002,-44.105526,39.802551,22.14813,0.9355598243474332
-0.551514,-0.583984,-0.461914,-32.569885,13.748168,18.241882,0.9265902804627296
-0.579834,-0.585938,-0.404297,-26.985167,-3.64685,13.427733,0.9181431650940935
-0.574707,-0.567139,-0.409668,-26.130674,-11.512755,11.245727,0.9054074504851393
-0.561035,-0.534424,-0.463135,-25.611876,-14.72473,10.910033,0.9026977961787654
-0.563721,-0.512695,-0.513916,-24.520872,-14.823913,11.756896,0.9191012914374563
-0.568115,-0.522705,-0.565918,-22.575377,-11.810302,13.885497,0.9572034020906947
-0.578125,-0.523682,-0.648193,-19.187927,-7.743835,17.105103,1.0142117717705705
-0.590332,-0.508545,-0.717773,-12.237548,-6.652832,21.240232,1.0593903750638856
-0.620117,-0.504639,-0.748535,-3.211975,-10.536193,25.352476,1.0952215576014745
-0.666016,-0.514893,-0.744385,4.920959,-18.234253,27.687071,1.1237442511221138
-0.691162,-0.530273,-0.714111,11.45172,-26.214598,27.610777,1.1264319265246348
-0.69458,-0.533447,-0.677979,15.99121,-32.516479,26.664732,1.1075480136996319
-0.670654,-0.520264,-0.643066,17.601013,-37.559509,25.344847,1.0648874577944845
-0.622803,-0.500732,-0.633057,16.838074,-42.198177,24.124144,1.0194985423638427
-0.571777,-0.473633,-0.643066,14.98413,-46.585079,23.971556,0.9822377699793468
-0.539795,-0.448975,-0.657959,12.725829,-48.332211,24.559019,0.9622199531972926
-0.510986,-0.45459,-0.657471,9.32312,-45.265194,26.229856,0.9486974629127033
-0.466309,-0.480713,-0.664795,4.53949,-38.269043,28.945921,0.9436532540477991
-0.426758,-0.490723,-0.69165,0.50354,-30.036924,33.187866,0.9493740968622433
-0.40625,-0.471191,-0.724854,-1.609802,-22.727964,38.749695,0.9552347053457595
-0.40918,-0.45166,-0.751953,-2.63977,-17.677307,44.281002,0.9679144291769805
-0.434082,-0.435547,-0.767334,-2.601623,-15.129088,48.896786,0.9833259070567602
-0.466309,-0.428711,-0.763672,-2.63977,-15.289306,52.146908,0.9921855313327241
-0.48584,-0.418701,-0.756348,-2.738952,-18.798828,53.649899,0.9916719871535145
-0.508545,-0.396484,-0.751221,-1.609802,-23.811338,55.000301,0.9900255401362129
-0.5354,-0.406982,-0.719727,-1.419067,-27.832029,56.03027,0.9850352597003825
-0.556885,-0.447266,-0.685059,-3.082275,-29.655455,56.106564,0.9896835915897565
-0.57373,-0.476074,-0.676025,-4.943848,-28.877256,57.449337,1.00639076257734
-0.593506,-0.474121,-0.677246,-5.355834,-25.93231,60.264584,1.0176945706807126
-0.604248,-0.453369,-0.678467,-5.302429,-23.04077,62.873837,1.0153701619379998
-0.593506,-0.435303,-0.683838,-5.065917,-21.614073,65.414429,1.0046753127697525
-0.583252,-0.415527,-0.690674,-4.333496,-23.353575,68.031311,0.994925201966962
-0.57666,-0.396729,-0.686279,-3.52478,-28.511045,70.800781,0.9802599251637292
-0.558105,-0.375977,-0.671875,-3.105163,-35.919189,72.746277,0.9509237147000804
-0.544678,-0.355957,-0.648926,-1.693725,-43.968197,74.783325,0.9189583576033247
-0.543213,-0.339355,-0.612793,-0.465393,-50.041195,77.438354,0.8864296025308497
-0.552246,-0.31958,-0.564453,-0.37384,-53.497311,80.528252,0.8518886136843243
-0.560547,-0.28418,-0.514893,-0.442505,-54.016109,83.869926,0.812456776116736
-0.595215,-0.253174,-0.47876,-1.739502,-49.331661,88.36364,0.8047292141465974
-0.665283,-0.219971,-0.471191,-5.615234,-43.403622,93.086235,0.8443989989400745
-0.712646,-0.206299,-0.456787,-9.986877,-40.382381,95.222466,0.8712508032053686
-0.749268,-0.20874,-0.447998,-13.96942,-41.336056,96.214287,0.897595193518771
-0.738525,-0.204346,-0.449707,-17.852783,-44.273373,97.206108,0.8884890822007888
-0.693115,-0.200439,-0.459473,-20.751951,-48.622128,100.700371,0.8553944316366573
-0.684082,-0.196289,-0.440674,-24.490355,-56.495663,106.307976,0.837072952926446
-0.695313,-0.17041,-0.423584,-29.075621,-66.665649,111.465446,0.831819175737732
-0.731445,-0.133545,-0.412598,-32.142639,-77.087402,116.905205,0.8503429688390445
-0.786377,-0.126221,-0.410645,-30.937193,-82.603447,123.062126,0.8960746860585896
-0.837402,-0.127197,-0.434082,-28.686522,-78.132629,128.181458,0.9517606679922217
-0.864502,-0.110596,-0.45752,-26.489256,-63.514706,133.491516,0.9843372052401554
-0.878906,-0.086914,-0.477051,-23.986814,-44.990536,139.152527,1.003796521628263
-0.884766,-0.077393,-0.48999,-21.659849,-26.550291,143.173218,1.0143425216883102
-0.860107,-0.08667,-0.49292,-20.065308,-10.757445,145.530701,0.9951210312062548
-0.831543,-0.0979,-0.493408,-18.356323,-1.083374,149.154663,0.9718537057155259
-0.825439,-0.104736,-0.489014,-16.792297,0.663757,153.442383,0.9651185754159952
-0.837402,-0.092285,-0.479004,-16.273499,-3.341675,156.028748,0.9691251017515747
-0.861084,-0.068115,-0.468262,-15.930175,-10.848998,157.722473,0.9825347876411298
-0.911377,-0.035645,-0.464844,-15.426635,-19.546509,159.614563,1.023698464632042
-0.961182,-0.001221,-0.454346,-14.442443,-26.367186,160.621643,1.0631569101882374
-0.977539,0.031494,-0.431396,-14.076232,-28.526304,159.477234,1.0689606528647349
-0.973389,0.066162,-0.429199,-13.748168,-26.084898,158.576965,1.065868348890237
-0.932861,0.088135,-0.422363,-14.22119,-20.339964,158.279419,1.0278073395899643
-0.876221,0.101563,-0.414795,-16.494751,-14.526366,158.500671,0.9747477498486468
-0.842285,0.122803,-0.407959,-19.165039,-11.169433,159.545898,0.9439042026153925
-0.826416,0.144043,-0.389648,-21.278379,-10.925292,161.170944,0.9249526230077949
-0.789307,0.16333,-0.36084,-24.353025,-12.21466,163.024887,0.8831125266629389
-0.766846,0.194336,-0.346924,-27.900694,-14.648437,166.01561,0.8638145231402399
-0.800049,0.238281,-0.352051,-30.052183,-18.676758,171.035751,0.9059780041275837
-0.85498,0.28833,-0.354004,-31.249998,-22.193907,175.544724,0.9692491017875642
-0.882813,0.330566,-0.352783,-32.821655,-23.376463,177.078232,1.0065229845433237
-0.880615,0.366455,-0.359131,-34.858704,-23.780821,177.238449,1.0191894428471089
-0.860107,0.400391,-0.352783,-36.628723,-25.375364,179.12291,1.012201980544891
-0.825439,0.411377,-0.330322,-39.024353,-28.442381,183.036789,0.9796393226764635
-0.762451,0.414063,-0.29541,-42.526241,-34.103394,186.668381,0.9165406502005243
-0.670898,0.4375,-0.240723,-47.065731,-43.624874,191.558823,0.8363360204684479
-0.573486,0.472412,-0.165283,-52.505489,-55.549618,198.822006,0.7611686804046788
-0.550537,0.542969,-0.104004,-57.571407,-67.54303,207.855209,0.7802071233627647
-0.696289,0.650391,-0.118896,-57.296749,-74.84436,217.460617,0.9601890872208453
-0.919922,0.713623,-0.169922,-52.711483,-70.4422,223.915085,1.1766000842669526
-1.041992,0.726074,-0.220215,-54.801937,-56.587215,223.754868,1.2889629272267686
-1.042969,0.754639,-0.262207,-64.552307,-45.349117,219.032272,1.3137796109435553
-0.973877,0.789551,-0.282959,-72.807312,-49.652096,213.64592,1.2852598913881192
-0.894531,0.843018,-0.275879,-76.698303,-74.172974,210.502609,1.2597516743096633
-0.855469,0.911621,-0.249512,-77.865601,-112.731926,209.579453,1.2748083368671543
-0.834961,1.003418,-0.217285,-73.745728,-155.647278,208.213791,1.3233368148245555
