t,ax,ay,az,gx,gy,gz,acc_mag
0 days 00:00:46.050000,0.50293,-1.879883,0.136963,-180.480942,50.949093,-200.942978,1.9508094581373139
0 days 00:00:46.060000,0.512207,-1.721191,0.18457,-127.883904,-5.760192,-139.228821,1.8052480589187736
0 days 00:00:46.070000,0.469482,-1.460938,0.264893,-100.418083,-55.656429,-92.117302,1.5572159418709406
0 days 00:00:46.080000,0.388672,-1.300781,0.300293,-86.34948,-90.118401,-60.379025,1.3904218853980974
0 days 00:00:46.090000,0.305176,-1.282471,0.308594,-60.501095,-105.697624,-29.228209,1.3539182078888665
0 days 00:00:46.100000,0.288086,-1.306396,0.286621,-21.89636,-102.188103,5.447387,1.3681431393874692
0 days 00:00:46.110000,0.384277,-1.259277,0.16333,8.399963,-90.385429,33.630371,1.3266966738324175
0 days 00:00:46.120000,1.459717,-0.854004,0.007324,-249.992355,248.908981,-249.992355,1.6911978574610955
0 days 00:00:46.130000,1.533447,-0.89209,0.645996,-59.18121,249.992355,-117.736809,1.888013533300278
0 days 00:00:46.140000,1.525635,-1.195801,0.560059,-22.78137,249.992355,-72.624207,2.0177136239583158
0 days 00:00:46.150000,1.007324,-1.29541,0.593994,16.197205,198.303207,78.926086,1.7451697857549562
0 days 00:00:46.160000,0.172363,-0.329346,0.110107,-45.3186,141.487122,249.992355,0.3876871714849487
0 days 00:00:46.170000,0.097412,-0.223389,0.037598,-28.602598,128.074646,240.684494,0.24658741384953126
0 days 00:00:46.180000,0.028564,-0.09082,-0.001953,-17.951965,100.440971,227.493271,0.0952259875506681
0 days 00:00:46.190000,-0.091309,0.02124,-0.072998,-11.505126,66.215515,217.201218,0.11881573584757198
0 days 00:00:46.200000,-0.259521,0.115479,-0.168457,-10.604857,35.202026,203.681931,0.33024886030234835
0 days 00:00:46.210000,-0.348389,0.195068,-0.202393,-10.658263,8.926392,184.03624,0.4476486863534841
0 days 00:00:46.220000,-0.327393,0.250977,-0.165283,-7.637023,-13.961791,160.171509,0.4444030839980749
0 days 00:00:46.230000,-0.219482,0.296143,-0.10376,2.26593,-37.93335,135.620117,0.38293493229659786
0 days 00:00:46.240000,-0.113525,0.352783,-0.084961,10.101317,-57.891842,115.089409,0.38021328519003644
0 days 00:00:46.250000,0.036621,0.442871,-0.185791,14.389037,-73.234558,75.996399,0.48165767507951124
0 days 00:00:46.260000,0.207764,-0.368408,0.125244,-71.762085,153.816223,249.992355,0.44110814285841515
0 days 00:00:46.270000,0.082764,0.491211,-0.200439,19.53125,-74.676514,58.609005,0.5369487116457213
0 days 00:00:46.280000,0.204102,0.625732,-0.136719,37.506104,-77.507019,33.493042,0.6722278238729783
0 days 00:00:46.290000,0.251221,0.69873,-0.124512,37.29248,-71.060181,27.023314,0.7528870047258087
0 days 00:00:46.300000,0.321777,0.765869,-0.094971,35.568237,-59.112545,19.088745,0.8361311223313004
0 days 00:00:46.310000,0.371582,0.790527,-0.085693,36.392212,-50.323483,12.08496,0.8776955113830764
0 days 00:00:46.320000,0.364258,0.810059,-0.12915,36.056519,-44.570919,9.712219,0.8975294961977572
0 days 00:00:46.330000,0.292236,0.833496,-0.222412,29.289244,-35.507202,8.323669,0.9108153267572962
0 days 00:00:46.340000,0.26416,0.86792,-0.237305,21.156309,-20.477293,5.371093,0.9377522567421526
0 days 00:00:46.350000,0.321533,0.894531,-0.191406,17.295837,-3.982544,2.731323,0.9696419116797705
0 days 00:00:46.360000,0.375244,0.925537,-0.147461,16.235352,8.148193,0.091553,1.0095402638954032
0 days 00:00:46.370000,0.367432,0.954102,-0.0979,14.831542,15.480041,-2.838135,1.0270838870452597
0 days 00:00:46.380000,0.134277,0.556641,-0.17334,31.272886,-75.912476,43.968197,0.5982693968522876
0 days 00:00:46.390000,0.194824,-0.368896,0.048828,-92.7658,173.522934,249.786362,0.42002955059852637
0 days 00:00:46.400000,-0.030273,0.400146,-0.121826,13.839721,-69.046021,95.520012,0.4193743555834095
0 days 00:00:46.410000,0.334229,-0.371582,0.122803,-92.52166,213.478073,249.992355,0.5146482138062853
0 days 00:00:46.420000,0.21875,-0.351563,0.028076,-98.44207,194.23674,249.992355,0.41501369524992787
0 days 00:00:46.430000,0.931641,-1.065918,0.22998,-8.68988,-5.577087,243.865952,1.4342339195560116
0 days 00:00:46.440000,1.175049,-1.033691,0.303711,-36.880493,-55.236813,249.992355,1.5942075170450678
0 days 00:00:46.450000,1.550781,-1.194092,0.377686,-49.354549,-51.300045,249.992355,1.993344959865452
0 days 00:00:46.460000,1.970459,-1.517578,0.579346,-40.763851,-3.067016,249.992355,2.553701909871432
0 days 00:00:46.470000,2.048096,-1.702393,0.812012,-9.544373,43.006893,249.992355,2.784277759098219
0 days 00:00:46.480000,1.797852,-1.50293,1.014404,7.537841,27.282713,249.992355,2.5534458823362596
0 days 00:00:46.490000,1.353271,-1.110596,1.076172,-24.67346,-59.486385,249.992355,2.054972517636428
0 days 00:00:46.500000,1.019287,-0.825195,1.015869,-82.824699,-159.095764,249.992355,1.6588799237904472
0 days 00:00:46.510000,1.20752,-0.794434,1.044189,-133.041382,-203.392014,249.992355,1.7831322436872146
0 days 00:00:46.520000,1.626221,-1.028564,1.125732,-160.591125,-131.347656,249.992355,2.2293073316079592
0 days 00:00:46.530000,0.678467,-1.195313,0.481201,17.64679,78.216553,198.638901,1.4562434688124786
0 days 00:00:46.540000,1.875977,-1.244629,1.243164,-159.614563,170.318588,249.992355,2.571740224646727
0 days 00:00:46.550000,1.903564,-1.260986,1.125732,-166.01561,30.319212,249.992355,2.545763958051885
0 days 00:00:46.560000,0.540771,-0.619873,0.236328,-92.14782,239.837631,249.992355,0.8558777565482117
0 days 00:00:46.570000,0.631104,-0.76001,0.254639,-89.675896,242.88176,249.992355,1.0201708088535957
0 days 00:00:46.580000,0.716064,-0.910645,0.321045,-83.518974,235.176071,249.992355,1.2021197361935292
0 days 00:00:46.590000,0.894775,-1.047852,0.409912,-84.358208,210.754379,249.992355,1.4375826801519973
0 days 00:00:46.600000,0.446777,-0.478271,0.212646,-89.973442,230.0186,249.992355,0.6881650663074957
0 days 00:00:46.610000,1.017578,-1.127197,0.686279,-105.12542,205.467209,249.992355,1.6664383963213283
0 days 00:00:46.620000,0.941406,-1.107178,1.061768,-120.285027,234.329208,249.992355,1.799844345032092
0 days 00:00:46.630000,1.417236,-1.130371,1.333984,-140.342712,232.856735,249.992355,2.250735388621461
0 days 00:00:46.640000,1.094482,-1.115723,0.49585,-93.833916,192.016586,249.992355,1.6396938383591613
0 days 00:00:46.650000,-0.115723,0.953369,0.480469,-11.627196,37.445068,-17.845154,1.0738504192162892
0 days 00:00:46.660000,0.010742,0.810059,0.783691,120.841972,130.737305,24.009703,1.1271568469055226
0 days 00:00:46.670000,-0.026855,0.821045,0.773438,103.523247,109.642021,21.728514,1.1282918163728743
0 days 00:00:46.680000,-0.02124,0.845459,0.806885,82.527153,87.85247,16.792297,1.1688949745404844
0 days 00:00:46.690000,0.000732,0.881348,0.821533,58.814999,72.090149,10.589599,1.2048615285654198
0 days 00:00:46.700000,0.026123,0.90918,0.822998,37.460327,63.224789,4.776001,1.226628057535372
0 days 00:00:46.710000,0.019287,0.92041,0.779785,19.233704,57.929989,-3.334045,1.2064788446939299
0 days 00:00:46.720000,0.076904,0.828369,0.854248,133.880615,146.148682,26.618956,1.1924131292807036
0 days 00:00:46.730000,-0.005615,0.925537,0.677979,5.592346,49.873348,-11.108397,1.1473037047944192
0 days 00:00:46.740000,-0.068359,0.938232,0.57373,-3.410339,41.53442,-15.907287,1.1018703878428713
0 days 00:00:46.750000,-0.104736,0.969482,0.419434,-19.493103,36.186218,-18.890381,1.0615035837791598
0 days 00:00:46.760000,-0.044434,1.010742,0.236328,-18.638611,35.964966,-18.463135,1.038953653684321
0 days 00:00:46.770000,-0.040527,1.018066,0.378662,-27.381895,33.988953,-19.90509,1.0869616958885902
0 days 00:00:46.780000,-0.049072,1.024658,0.354492,-27.328489,36.758423,-19.287109,1.0853555436869524
0 days 00:00:46.790000,-0.050049,1.013184,0.309326,-23.338316,38.200378,-19.40918,1.0605325523212383
0 days 00:00:46.800000,-0.043457,1.023193,0.18457,-14.831542,34.65271,-16.906738,1.0406144872132044
0 days 00:00:46.810000,-0.022705,1.052734,0.158691,-12.08496,32.516479,-14.541625,1.064869581339424
0 days 00:00:46.820000,-0.008301,1.085693,0.148438,-9.994507,27.091978,-9.635925,1.0958248202582384
0 days 00:00:46.830000,0.004639,1.088623,0.139404,-6.91986,21.743773,-4.867554,1.0975222237686122
0 days 00:00:46.840000,0.037109,1.06665,0.124023,-2.609253,17.776489,-1.853943,1.0744770844043163
0 days 00:00:46.850000,0.061035,1.031982,0.088379,2.922058,14.60266,-2.037048,1.0375562477234668
0 days 00:00:46.860000,0.135498,0.852051,0.927246,147.964478,158.950806,28.770445,1.2665448113355484
0 days 00:00:46.870000,-0.059814,0.992432,0.394043,-24.307249,34.561157,-19.950867,1.069471306332713
0 days 00:00:46.880000,0.156494,0.840332,0.977783,171.371445,173.614487,31.692503,1.298733166339029
0 days 00:00:46.890000,0.799072,0.667725,-0.39209,-4.142761,29.350279,19.355774,1.1127027028407004
0 days 00:00:46.900000,0.21167,0.668701,0.881104,234.703049,221.542343,41.366573,1.126192468060855
0 days 00:00:46.910000,0.061768,0.988037,0.069092,9.002686,12.321471,-2.540588,0.9923739736898586
0 days 00:00:46.920000,0.888916,0.586182,-0.465332,8.903503,77.163696,21.484373,1.1620304911679384
0 days 00:00:46.930000,0.991455,0.532959,-0.485107,17.448425,122.344963,11.749267,1.225706781475488
0 days 00:00:46.940000,0.83374,0.434326,-0.314209,36.155701,146.865845,12.672423,0.9912057090014162
0 days 00:00:46.950000,0.292236,0.406738,-0.281982,63.568111,152.053833,36.483765,0.574762149644529
0 days 00:00:46.960000,-0.140137,0.598389,-0.404785,72.189331,133.132935,44.006344,0.7359066994633219
0 days 00:00:46.970000,-0.239502,1.02417,-0.426514,29.533384,93.65844,23.376463,1.1349888057157216
0 days 00:00:46.980000,-0.170654,1.357666,-0.373047,-41.061398,34.927368,13.114928,1.4182890465208424
0 days 00:00:46.990000,-0.118896,1.423584,-0.512939,-73.616028,-33.683777,18.722534,1.5178386217226785
0 days 00:00:47,-0.135986,1.503662,-1.066895,-74.104309,-61.19537,39.077759,1.8487175402059126
0 days 00:00:47.010000,0.02124,1.212646,-1.400635,-25.192259,-104.804985,179.23735,1.8527654633387898
0 days 00:00:47.020000,0.749756,1.019043,-1.244629,49.057003,-99.151604,249.992355,1.7747349219041135
0 days 00:00:47.030000,3.923584,2.289551,-3.439209,-214.202866,80.413811,-81.069939,5.697781474603778
0 days 00:00:47.040000,4.25708,-2.838867,-7.085938,-109.596245,216.987595,-95.939629,8.740275356642547
0 days 00:00:47.050000,0.855225,-1.63501,-0.637451,249.992355,249.992355,146.705627,1.9521811591463534
0 days 00:00:47.060000,0.113037,0.135498,-0.331543,249.992355,249.992355,115.531914,0.3755766662374008
0 days 00:00:47.070000,0.078125,0.268799,-0.292969,249.992355,249.992355,97.518913,0.4052002628170421
0 days 00:00:47.080000,0.02417,0.412598,-0.042969,249.992355,249.992355,95.939629,0.41553295111819954
0 days 00:00:47.090000,0.046875,0.557129,0.118164,249.992355,249.992355,98.94561,0.5714479146536454
0 days 00:00:47.100000,0.205811,0.594971,0.306152,249.992355,249.870285,84.9533,0.7000555018468179
0 days 00:00:47.110000,0.302246,0.571777,0.468018,249.664291,249.80925,69.717407,0.7983247650981398
0 days 00:00:47.120000,0.349365,0.572266,0.599365,249.992355,249.992355,60.295101,0.8993234574979128
0 days 00:00:47.130000,0.315186,0.587891,0.757813,249.992355,246.292099,51.200863,1.0095734670869674
0 days 00:00:47.140000,0.158691,0.779541,0.96875,203.30809,194.602951,35.476685,1.2535324354247879
0 days 00:00:47.150000,0.073975,0.94165,0.06543,13.290404,11.634826,-2.174377,0.9468147168401007
0 days 00:00:47.160000,0.996582,-0.582764,0.522217,25.016783,-197.883591,-249.992355,1.267083326979327
0 days 00:00:47.170000,0.091064,0.904785,0.015137,13.282775,26.31378,-3.868103,0.9094820927813807
0 days 00:00:47.180000,0.474854,0.467773,-0.024414,-38.43689,-56.015011,-247.558578,0.6670037063172888
0 days 00:00:47.190000,0.503174,0.449463,0.005859,-32.920837,-56.594845,-249.992355,0.674711338667137
0 days 00:00:47.200000,0.476074,0.409668,0.035156,-29.418943,-54.084774,-249.992355,0.6290550596219698
0 days 00:00:47.210000,0.443604,0.370117,0.05249,-26.039122,-52.764889,-249.992355,0.5801088713379584
0 days 00:00:47.220000,0.394043,0.319824,0.123291,-16.288757,-52.452084,-249.992355,0.522262335906008
0 days 00:00:47.230000,0.459229,0.253174,0.182617,-1.655578,-56.167599,-249.992355,0.5552812957465793
0 days 00:00:47.240000,0.562988,0.201416,0.201172,9.521484,-60.363766,-249.992355,0.630867709416166
0 days 00:00:47.250000,0.707275,0.169189,0.150146,17.204285,-66.734314,-249.992355,0.7425676162222535
0 days 00:00:47.260000,0.817627,0.153809,0.122559,18.02063,-70.602417,-249.992355,0.840946982925202
0 days 00:00:47.270000,0.81665,0.080811,0.215088,8.209229,-55.953976,-249.992355,0.8483575236685298
0 days 00:00:47.280000,0.345947,0.497314,0.015625,-45.242306,-56.732174,-238.143906,0.6060071633487512
0 days 00:00:47.290000,0.780762,0.036621,0.328857,4.104614,-57.464596,-249.992355,0.8479842715133341
0 days 00:00:47.300000,0.779053,-0.09375,0.46582,9.712219,-91.491692,-249.992355,0.9125244718411666
0 days 00:00:47.310000,0.94751,-0.135742,0.511719,12.413024,-110.939018,-249.992355,1.0853835384899662
0 days 00:00:47.320000,1.025635,-0.157471,0.505127,8.628845,-119.369499,-249.992355,1.1540699957953158
0 days 00:00:47.330000,0.970703,-0.197266,0.484131,1.846313,-113.883965,-249.992355,1.1025248360585806
0 days 00:00:47.340000,0.939941,-0.256348,0.533203,0.221252,-115.646355,-249.992355,1.110634422208316
0 days 00:00:47.350000,0.943115,-0.317627,0.564697,4.798889,-132.522583,-249.992355,1.1442182991732828
0 days 00:00:47.360000,0.957031,-0.386963,0.52002,11.161803,-158.744812,-249.992355,1.15588472553711
0 days 00:00:47.370000,0.881836,-0.451904,0.435303,12.252807,-180.328354,-249.992355,1.0822849245559136
0 days 00:00:47.380000,0.888672,-0.529541,0.438721,12.344359,-196.067795,-249.992355,1.1236670815263745
0 days 00:00:47.390000,0.079834,0.918213,0.036865,14.236449,17.39502,-1.861572,0.9224140117918851
0 days 00:00:47.400000,0.761963,-0.023193,0.410889,5.119323,-73.036194,-249.992355,0.8659995952302749
0 days 00:00:47.410000,0.222168,0.536621,0.054688,-51.956173,-59.585567,-232.589706,0.5833622332727754
0 days 00:00:47.420000,0.803223,0.121338,0.129395,14.419555,-63.194271,-249.992355,0.822577147748465
0 days 00:00:47.430000,0.081543,0.583984,0.093994,-67.077637,-41.519161,-224.128708,0.5970941677331976
0 days 00:00:47.440000,0.144287,0.557617,0.074219,-59.120174,-55.503841,-228.591904,0.5807442785073307
0 days 00:00:47.450000,0.037354,0.899658,-0.02417,3.044128,35.522461,-13.046264,0.9007574741183111
0 days 00:00:47.460000,0.020264,0.88916,-0.031006,-1.594543,30.319212,-18.096924,0.8899311812336951
0 days 00:00:47.470000,0.008545,0.863281,-0.0354,-4.112244,21.606443,-24.429319,0.8640487613474137
0 days 00:00:47.480000,-0.015869,0.839844,-0.032959,-4.417419,17.776489,-31.318663,0.8406402709708833
0 days 00:00:47.490000,-0.0271,0.793701,-0.04834,-3.89862,20.980833,-37.582397,0.7956333596582034
0 days 00:00:47.500000,-0.010742,0.740967,-0.101074,-6.477355,29.693602,-45.776363,0.7479060362966728
0 days 00:00:47.510000,0.00415,0.716309,-0.119629,-10.833739,42.465206,-55.183407,0.7262416289514118
0 days 00:00:47.520000,0.010986,0.70752,-0.110352,-15.182494,57.02972,-64.338684,0.7161583669133526
0 days 00:00:47.530000,0.013428,0.697021,-0.094727,-19.477844,69.625854,-73.753357,0.7035565294658277
0 days 00:00:47.540000,-0.000732,0.675293,-0.078125,-23.605345,76.904297,-83.19854,0.67979753404819
0 days 00:00:47.550000,0.078613,0.900146,-0.003174,9.07135,33.317566,-8.430481,0.9035778324864991
0 days 00:00:47.560000,-0.008057,0.63916,-0.031006,-30.181883,68.267822,-104.507439,0.6399623370832067
0 days 00:00:47.570000,-0.012939,0.646973,-0.067139,-26.382444,76.072693,-93.185417,0.650575995384859
0 days 00:00:47.580000,0.162354,0.662842,0.067383,-75.454712,-12.96997,-208.587631,0.6857541884443725
0 days 00:00:47.590000,0.248291,0.700439,0.018066,-74.417114,3.479004,-195.24382,0.7433637022063964
0 days 00:00:47.600000,0.239502,0.730713,-0.047607,-70.640564,14.930724,-179.588303,0.7704343728196451
0 days 00:00:47.610000,0.153564,0.738281,-0.095703,-64.697266,15.480041,-163.894638,0.7601314368357619
0 days 00:00:47.620000,0.074951,0.619385,0.087402,-73.135376,-26.847837,-218.315109,0.6299956668343044
0 days 00:00:47.630000,-0.060059,0.712158,-0.100342,-50.765987,21.40045,-136.886597,0.721695654281637
0 days 00:00:47.640000,-0.08252,0.695313,-0.076416,-42.457577,35.78949,-126.983635,0.7043501426314898
0 days 00:00:47.650000,-0.020996,0.664063,-0.038574,-34.538269,53.367611,-116.516106,0.6655136763891483
0 days 00:00:47.660000,0.039795,0.727051,-0.10498,-58.006283,14.945983,-149.383545,0.7356681310387178
0 days 00:00:47.670000,0.569092,0.743408,-0.391113,-20.187376,63.400265,22.476194,1.0146381314030142
0 days 00:00:47.680000,0.674072,0.53418,-0.528564,-37.67395,-60.31036,21.858213,1.00950544113442
0 days 00:00:47.690000,0.715332,0.562256,-0.490479,-31.738279,-48.301693,23.765562,1.0336350077280665
0 days 00:00:47.700000,0.744629,0.580566,-0.555176,-35.392761,-23.567198,18.135071,1.0953308262680275
0 days 00:00:47.710000,0.739502,0.595215,-0.572266,-37.506104,3.112793,14.076232,1.108436953094311
0 days 00:00:47.720000,0.698975,0.600586,-0.538574,-38.101196,26.31378,15.1062,1.0673947477372183
0 days 00:00:47.730000,0.627441,0.605957,-0.535156,-36.018372,45.700069,17.799377,1.0233562618492154
0 days 00:00:47.740000,0.665771,0.394043,-0.686768,-52.566525,-61.454769,17.166138,1.0344907907342626
0 days 00:00:47.750000,0.546387,0.622314,-0.550293,-29.106138,60.05859,19.195557,0.9943016917485357
0 days 00:00:47.760000,0.526123,0.669434,-0.492676,-21.423338,65.917969,21.423338,0.9837057143582119
0 days 00:00:47.770000,0.56958,0.80957,-0.338135,-23.986814,58.052059,25.001524,1.0460211467867178
0 days 00:00:47.780000,0.147705,0.562012,-0.1521,20.004272,16.181946,12.931823,0.6006735096281506
0 days 00:00:47.790000,0.537109,0.734131,-0.322998,-27.885435,49.140926,40.771481,0.9652782557615188
0 days 00:00:47.800000,0.497314,0.572266,-0.219971,-13.053893,50.567623,34.957886,0.7894281665819887
0 days 00:00:47.810000,0.385498,0.512207,-0.13623,5.142211,42.556759,20.339964,0.6553802955178009
0 days 00:00:47.820000,-0.206787,0.667969,-0.260742,27.252195,-15.251159,16.212463,0.7462773203668995
0 days 00:00:47.830000,-0.381836,0.813232,-0.365723,16.51001,-23.323057,7.331848,0.9699991388908549
0 days 00:00:47.840000,-0.234619,0.987793,-0.545898,-19.134521,-9.70459,-1.419067,1.1527296788119927
0 days 00:00:47.850000,0.169678,1.128662,-0.770752,-41.526791,-27.481077,13.679503,1.3772171867327245
0 days 00:00:47.860000,0.126465,1.324951,-1.176025,-52.589413,-62.339779,-4.760742,1.776097787074518
0 days 00:00:47.870000,-0.250244,1.276367,-1.479492,-52.352901,-100.471489,-8.354187,1.9699318151370113
0 days 00:00:47.880000,0.627197,0.2771,-0.83252,-81.382744,-58.006283,23.902891,1.0785406979845498
0 days 00:00:47.890000,0.539795,0.830322,-0.340088,-28.373716,51.99432,34.744263,1.0471261210823652
0 days 00:00:47.900000,0.631104,0.373779,-1.019043,-127.380363,-61.225887,21.278379,1.2555682520301314
0 days 00:00:47.910000,0.349365,0.826904,-0.842529,55.01556,-201.92717,135.96344,1.2311300679790091
0 days 00:00:47.920000,0.702148,0.543457,-0.868164,-157.539368,-98.182671,23.063658,1.2417995231312502
0 days 00:00:47.930000,0.570068,1.02832,1.104492,-64.285278,-72.242737,-19.90509,1.6131714493779017
0 days 00:00:47.940000,0.592041,1.041016,1.078369,-96.214287,-77.278137,-24.688719,1.6115540816547238
0 days 00:00:47.950000,0.583984,1.055908,0.996582,-121.780388,-83.053581,-25.985716,1.564977539597294
0 days 00:00:47.960000,0.533691,1.052246,0.85498,-142.105103,-92.979424,-23.056028,1.4570650391787596
0 days 00:00:47.970000,0.518066,1.019775,0.748047,-156.387329,-108.131401,-14.907836,1.3667142148927844
0 days 00:00:47.980000,0.534424,0.962402,0.688965,-163.74205,-120.964043,-3.746032,1.2986529146022812
0 days 00:00:47.990000,0.570557,0.893799,0.608398,-168.045029,-125.66375,7.186889,1.2225220116848614
0 days 00:00:48,0.642822,0.841797,0.512939,-173.126205,-120.887749,15.174865,1.1768384471175302
0 days 00:00:48.010000,0.688965,0.822021,0.403076,-183.250412,-108.01696,19.615173,1.1458017094776913
0 days 00:00:48.020000,0.66333,0.811279,0.309326,-194.923386,-93.475334,20.942686,1.0926403246343235
0 days 00:00:48.030000,0.736328,0.521973,-1.014404,-153.701782,-80.42907,21.331785,1.3578108158094042
0 days 00:00:48.040000,0.638672,0.786621,0.267822,-199.272141,-84.213249,16.921997,1.0480473008929512
0 days 00:00:48.050000,0.626709,0.729248,0.127686,-208.991989,-82.160942,25.085447,0.9699848095619849
0 days 00:00:48.060000,0.604736,0.617188,0.023438,-205.772385,-84.045403,32.318115,0.8643934271406741
0 days 00:00:48.070000,0.647217,0.589111,-0.094482,-204.57457,-89.767448,38.795471,0.8802661323338529
0 days 00:00:48.080000,0.617432,0.610596,-0.241211,-211.410507,-95.970146,45.829769,0.901239422329605
0 days 00:00:48.090000,0.596436,0.598877,-0.261475,-207.21434,-104.850761,46.012875,0.8847365364050475
0 days 00:00:48.100000,0.649902,0.634277,-0.317383,-196.716293,-114.036552,39.901733,0.9619833111972369
0 days 00:00:48.110000,0.63916,0.665283,-0.421875,-187.04985,-116.363518,31.654356,1.0144483679882381
0 days 00:00:48.120000,0.623291,0.654541,-0.487061,-179.359421,-116.233818,25.474546,1.026715154793675
0 days 00:00:48.130000,0.617188,0.592773,-0.585693,-171.043381,-114.578239,20.332335,1.0369846417001556
0 days 00:00:48.140000,0.627197,0.551025,-0.720947,-162.727341,-109.03167,19.126892,1.1030726196597394
0 days 00:00:48.150000,0.667969,0.772705,0.225098,-202.644333,-83.305351,16.464233,1.0459085579485425
0 days 00:00:48.160000,2.157471,1.842041,-0.648193,-87.6007,-93.460075,118.812553,2.909974282836706
0 days 00:00:48.170000,0.336914,1.003662,0.267334,-168.807968,-47.012325,-13.023376,1.0919321962448036
0 days 00:00:48.180000,2.404053,-4.047363,-5.042236,179.992661,249.992355,30.34973,6.898170914110058
0 days 00:00:48.190000,0.407227,0.867188,0.128906,-175.247177,-64.994812,-4.737854,0.9666776162242507
0 days 00:00:48.200000,0.404297,0.805664,0.078613,-167.572006,-76.820374,-7.415771,0.9048373051958015
0 days 00:00:48.210000,0.412842,0.779297,-0.004395,-160.514832,-88.775627,-9.254456,0.8819079584616527
0 days 00:00:48.220000,0.446289,0.787842,-0.126465,-160.40802,-100.921623,-6.568908,0.9142550435791973
0 days 00:00:48.230000,0.441162,0.775391,-0.280029,-162.834152,-111.04583,-4.188538,0.935024787888535
0 days 00:00:48.240000,0.434814,0.770264,-0.416016,-164.932236,-120.834343,-7.362365,0.9774656804962514
0 days 00:00:48.250000,0.418945,0.811523,-0.524414,-174.255356,-127.716057,-6.698608,1.0531355733949928
0 days 00:00:48.260000,0.386719,0.768799,-0.520752,-172.286972,-126.068108,-6.462097,1.0058758038972804
0 days 00:00:48.270000,0.438721,0.728516,-0.487061,-155.944824,-118.408195,-8.81958,0.9800204568364888
0 days 00:00:48.280000,0.543457,0.668213,-0.649658,-135.757446,-68.031311,-18.280029,1.0788464400376914
0 days 00:00:48.290000,0.385986,0.940674,0.169922,-179.901108,-57.266232,-3.814697,1.0308861491726427
0 days 00:00:48.300000,0.5625,0.624756,-0.743652,-131.134033,-38.94043,-26.214598,1.1223834490226592
0 days 00:00:48.310000,0.640137,0.577637,-0.914795,-115.592949,-15.518188,-18.90564,1.257095769845321
0 days 00:00:48.320000,0.632568,0.510986,-0.981689,-101.387016,-30.71594,-7.774353,1.2747400752863307
0 days 00:00:48.330000,0.513672,0.466553,-0.912598,-82.229607,-39.474487,-1.968384,1.1464579080790538
0 days 00:00:48.340000,0.531494,0.480713,-0.789307,-63.537594,-27.992247,-6.92749,1.0661033724053217
0 days 00:00:48.350000,0.708008,0.526855,-0.655273,-43.42651,-11.95526,-12.84027,1.0991970813361907
0 days 00:00:48.360000,0.789307,0.615479,-0.53418,-29.121397,-3.997802,-11.154174,1.1345343591491621
0 days 00:00:48.370000,0.718994,0.712402,-0.493408,-23.307798,-4.386902,0.663757,1.1260197316672564
0 days 00:00:48.380000,0.638916,0.808105,-0.47168,-20.301817,-7.843017,9.910583,1.1330178147235814
0 days 00:00:48.390000,0.640625,0.830078,-0.400635,-19.828796,-8.430481,13.648986,1.1224697233930185
