t,ax,ay,az,gx,gy,gz,acc_mag
1.0,-0.421631,-0.920166,0.015625,15.396117,15.388488,3.318786,1.0122856851413045
1.01,-0.424072,-0.925781,0.013184,15.129088,15.647887,2.76947,1.0183719060348237
1.02,-0.427734,-0.929688,0.009277,14.938354,16.098022,2.029419,1.0234071598484153
1.03,-0.426758,-0.929199,0.005615,14.457702,16.601563,1.319885,1.022528581698331
1.04,-0.423828,-0.930908,0.004395,13.946532,16.853333,0.495911,1.022858345066901
1.05,-0.420654,-0.927979,0.003906,13.519286,16.830444,-0.343323,1.0188768664529586
1.06,-0.418945,-0.924316,0.004395,12.84027,16.494751,-0.709534,1.0148370789964267
1.07,-0.414795,-0.918457,0.00293,12.08496,15.518188,-0.869751,1.0077830807142973
1.08,-0.413086,-0.917969,0.002686,11.283874,14.434813,-0.976562,1.006635158810281
1.09,-0.415527,-0.92041,0.006104,10.383605,13.206481,-0.862122,1.0098784652843134
1.1,-0.412354,-0.921387,0.013916,9.559631,12.054442,-0.694275,1.0095461753387014
1.11,-0.413086,-0.925537,0.022217,8.995056,10.612487,-0.495911,1.0137812273138618
1.12,-0.416992,-0.925537,0.028564,8.239746,9.239197,0.015259,1.0155377730685353
1.13,-0.421875,-0.930664,0.035156,7.972717,7.80487,0.762939,1.0224235623541744
1.14,-0.428711,-0.936523,0.040283,7.6828,6.690979,1.64032,1.0307721237688765
1.15,-0.429199,-0.94165,0.045654,7.369995,5.874633,2.418518,1.035857515209983
1.16,-0.429199,-0.940186,0.046387,7.217407,5.592346,2.975464,1.0345594472846884
1.17,-0.425537,-0.939941,0.047363,7.087707,5.058288,3.532409,1.0328669205754437
1.18,-0.424072,-0.93457,0.046387,6.950378,4.425049,3.791809,1.0273314459574379
1.19,-0.42334,-0.929443,0.046631,6.973266,3.761291,3.936767,1.0223773745589249
1.2,-0.419189,-0.919678,0.044189,7.003784,2.952575,3.768921,1.011671739807928
1.21,-0.415527,-0.910156,0.044434,7.308959,1.968384,3.570556,1.0015093671159545
1.22,-0.41626,-0.902832,0.046387,7.736206,0.762939,3.028869,0.9952536167193766
1.23,-0.412598,-0.892578,0.042969,8.125305,-0.679016,2.502441,0.984265680926141
1.24,-0.419922,-0.883789,0.049072,8.766174,-1.777649,1.747131,0.9797068662559226
1.25,-0.428711,-0.874756,0.050537,9.57489,-1.724243,0.50354,0.9754717676211855
1.26,-0.435059,-0.863281,0.052979,10.368346,-0.312805,-0.839233,0.9681617596677737
1.27,-0.436523,-0.849365,0.057617,11.32965,2.082825,-2.731323,0.9567094394031033
1.28,-0.435791,-0.837158,0.05957,12.100219,5.1651,-4.470825,0.9456721934925442
1.29,-0.43457,-0.825439,0.0625,13.160705,8.346558,-6.378173,0.9349368308185318
1.3,-0.440674,-0.822266,0.070801,14.640807,11.337279,-8.987427,0.9355895096852038
1.31,-0.441406,-0.822754,0.074951,15.754699,14.961242,-11.596679,0.9366862087983361
1.32,-0.445313,-0.830566,0.078125,17.105103,19.020081,-14.640807,0.9456463736249402
1.33,-0.447998,-0.844727,0.077637,18.341064,22.850035,-17.974854,0.9593192462897844
1.34,-0.453613,-0.85376,0.07959,19.248962,26.268003,-21.263121,0.9700543590278845
1.35,-0.458252,-0.866211,0.079834,19.981384,29.266356,-24.67346,0.9832038748809933
1.36,-0.462402,-0.875,0.082764,20.568846,31.166075,-27.671812,0.9931215883767708
1.37,-0.462158,-0.884277,0.084229,21.171568,32.409668,-30.067442,1.0013143133571996
1.38,-0.463135,-0.888428,0.085693,21.423338,33.653259,-32.600403,1.005555383685056
1.39,-0.466553,-0.893311,0.087891,22.254942,35.820007,-35.629272,1.0116328743229928
1.4,-0.466064,-0.900879,0.088623,22.804258,38.665771,-38.246155,1.01816141199026
1.41,-0.463623,-0.903564,0.088623,22.750853,40.573116,-40.27557,1.0194254383494656
1.42,-0.463623,-0.904053,0.092285,22.514341,41.725155,-41.625973,1.0201836276685683
1.43,-0.466064,-0.905029,0.092773,22.621153,43.334957,-42.678829,1.0222034887760851
1.44,-0.465576,-0.912354,0.09375,22.506712,45.295712,-43.205257,1.0285620523779788
1.45,-0.463379,-0.919434,0.09082,22.094725,46.913143,-43.479916,1.0335991729858338
1.46,-0.463867,-0.927734,0.09082,21.598814,47.828671,-43.540951,1.0412066273535718
1.47,-0.469727,-0.950195,0.092529,20.721434,47.935482,-43.518063,1.0639904174357024
1.48,-0.473633,-0.970459,0.093018,19.432068,47.676083,-43.075558,1.0838686441142211
1.49,-0.474609,-0.982178,0.091309,17.63916,46.897884,-42.327877,1.094652757748319
1.5,-0.475342,-0.98877,0.090088,15.602111,45.631405,-41.007992,1.1007869810312985
1.51,-0.47168,-0.99292,0.095215,13.648986,43.640133,-39.337158,1.1033757496995302
1.52,-0.467773,-0.996094,0.090332,11.802672,41.007992,-37.353516,1.104162445742926
1.53,-0.460449,-0.998535,0.088379,9.880066,37.528992,-35.171509,1.1031302169132164
1.54,-0.456787,-0.999268,0.085693,7.865905,33.706665,-32.577515,1.1020590680367364
1.55,-0.445068,-0.993408,0.085693,6.011962,29.060362,-29.548643,1.0919195342775951
1.56,-0.441406,-0.984131,0.087891,4.730225,24.29962,-26.44348,1.0821635319479215
1.57,-0.441406,-0.974609,0.089111,3.929138,19.958496,-23.117064,1.0736120016272173
1.58,-0.441406,-0.957764,0.084961,3.562927,16.76178,-19.584656,1.0580026030464196
1.59,-0.441406,-0.944092,0.083496,3.692627,14.427184,-16.12854,1.045524052002631
1.6,-0.442139,-0.929443,0.081543,3.982544,13.000487,-13.076781,1.0324729761204408
1.61,-0.452148,-0.91626,0.080811,4.257202,13.107299,-10.391234,1.024939324655367
1.62,-0.461426,-0.908936,0.083008,4.730225,14.823913,-8.041382,1.0227262261407009
1.63,-0.462402,-0.90625,0.088379,5.233764,17.26532,-5.645751,1.0212323534558627
1.64,-0.463135,-0.909912,0.092041,5.813598,19.683838,-3.39508,1.0251367819222956
1.65,-0.45752,-0.918457,0.09375,6.065368,21.911619,-1.457214,1.0303770541646393
1.66,-0.457031,-0.917969,0.091553,6.187438,23.925779,0.030518,1.029527256429377
1.67,-0.460693,-0.907471,0.092773,6.233215,26.19171,1.113892,1.0219336992285752
1.68,-0.462158,-0.899414,0.095215,6.317138,29.251097,2.151489,1.0156778310985233
1.69,-0.462646,-0.896729,0.095703,6.065368,32.752991,2.998352,1.0135695757894472
1.7,-0.456787,-0.896729,0.099609,5.653381,36.071777,3.845215,1.0112859218297265
1.71,-0.447754,-0.898682,0.104492,4.852295,38.520813,4.722595,1.0094709305888903
1.72,-0.436523,-0.899902,0.106934,3.669739,39.627075,5.714416,1.0058880750307164
1.73,-0.424805,-0.904053,0.113037,2.029419,39.43634,6.79779,1.0052604031806882
1.74,-0.419189,-0.907471,0.11377,0.572205,38.116455,7.911682,1.0060649315337455
1.75,-0.413574,-0.912109,0.118652,-0.915527,36.087036,9.132385,1.00849619655257
1.76,-0.408691,-0.916748,0.120117,-2.494812,33.554077,10.421752,1.0108824475051488
1.77,-0.405518,-0.922363,0.118652,-3.883362,30.677794,11.688231,1.0145327245569757
1.78,-0.406982,-0.921875,0.123047,-4.959106,27.9541,12.954711,1.0151987136309817
1.79,-0.408203,-0.922119,0.124756,-5.836486,25.367735,14.122008,1.016118693315894
1.8,-0.412354,-0.925781,0.125,-6.362915,22.956846,15.136718,1.0211421454807357
1.81,-0.415771,-0.928955,0.125977,-6.767272,20.751951,16.021729,1.0255209022711336
1.82,-0.416992,-0.930908,0.129883,-7.080078,18.859863,16.799927,1.0282711832084959
