t,ax,ay,az,gx,gy,gz,acc_mag
1.0,-0.28833,0.978027,-0.038818,-0.137329,-2.624511,0.12207,1.0203812222659723
1.01,-0.288574,0.978271,-0.038574,-0.213623,-2.380371,0.389099,1.0206748044274434
1.02,-0.291992,0.982666,-0.039063,0.175476,-2.365112,0.175476,1.0258741217074345
1.03,-0.29541,0.988281,-0.039795,0.602722,-2.26593,0.022888,1.0322548353415448
1.04,-0.293457,0.986328,-0.038818,1.106262,-2.174377,0.030518,1.0297896734561867
1.05,-0.294434,0.980225,-0.042725,1.579285,-2.220154,-0.076294,1.0243816947827602
1.06,-0.296387,0.979004,-0.041748,1.663208,-2.197266,-0.289917,1.0237367734378795
1.07,-0.29541,0.979248,-0.035156,1.243591,-1.914978,-0.350952,1.0234401096009478
1.08,-0.293945,0.975342,-0.036377,1.068115,-1.373291,-0.282288,1.01932279780156
1.09,-0.29248,0.974609,-0.035645,1.00708,-0.87738,-0.465393,1.0181737667539859
1.1,-0.290039,0.9729,-0.030029,0.648498,-0.541687,-0.396728,1.015656818202881
1.11,-0.284668,0.976563,-0.029297,0.709534,-0.350952,-0.228882,1.017629341853899
1.12,-0.285645,0.977539,-0.033936,0.816345,-0.50354,-0.343323,1.0189834221625003
1.13,-0.286621,0.978516,-0.033691,0.671387,-0.686645,-0.37384,1.0201863767851442
1.14,-0.284668,0.977783,-0.033936,0.724792,-0.831604,-0.305176,1.0189441188843478
1.15,-0.282471,0.976318,-0.036377,0.862122,-0.892639,-0.160217,1.0170103190695756
1.16,-0.282471,0.97583,-0.035645,0.62561,-1.296997,-0.289917,1.0165159225344187
1.17,-0.279053,0.974609,-0.029541,-0.007629,-1.937866,-0.213623,1.0142021250081268
1.18,-0.278564,0.973633,-0.025391,-0.50354,-2.815246,0.015259,1.0130171882381858
1.19,-0.281982,0.976318,-0.028076,-0.701904,-3.639221,0.1297,1.0166115026026412
1.2,-0.287354,0.984375,-0.030029,-0.62561,-3.852844,0.083923,1.0258987293012891
1.21,-0.290771,0.989014,-0.031006,-0.587463,-3.471374,0.259399,1.0313378877327255
1.22,-0.288086,0.98999,-0.03125,-0.37384,-3.128052,0.671387,1.0315281411556352
1.23,-0.28833,0.996094,-0.031494,-0.328064,-2.967834,0.915527,1.0374629235649822
1.24,-0.287842,1.000732,-0.031982,-0.045776,-2.197266,0.900268,1.041796717748717
1.25,-0.289307,0.999268,-0.030029,0.930786,-0.991821,0.869751,1.040738592017227
1.26,-0.285889,0.994141,-0.025146,1.731872,-0.411987,1.014709,1.034737246608046
1.27,-0.276855,0.993652,-0.02417,1.88446,-0.907898,1.419067,1.0317834932915917
1.28,-0.278564,0.992676,-0.022705,1.564026,-1.968384,1.960754,1.0312706046896711
1.29,-0.282715,0.993408,-0.016846,1.724243,-2.632141,2.410889,1.032991293963797
1.3,-0.286133,0.993164,-0.008789,1.89209,-2.632141,2.700805,1.0335976350137417
1.31,-0.284668,0.990967,-0.006104,2.319336,-2.571106,3.181457,1.031061940006031
1.32,-0.285645,0.98877,-0.003662,2.868652,-2.5177,3.562927,1.0292096915444393
1.33,-0.287109,0.982422,-0.00293,3.555298,-2.5177,3.723144,1.023519979709727
1.34,-0.286133,0.970703,-0.001953,4.386902,-2.204895,3.684997,1.0119981334503538
1.35,-0.279297,0.960693,0.005615,4.28009,-2.372742,3.211975,1.0004845739355506
1.36,-0.268555,0.955566,0.011963,3.738403,-3.868103,2.616882,0.9926586934843215
1.37,-0.267334,0.957275,0.017334,3.562927,-6.217956,2.037048,0.9940540029279094
1.38,-0.267822,0.966064,0.02124,3.356933,-9.048462,1.495361,1.002725991176054
1.39,-0.268311,0.974121,0.017822,3.227234,-11.268615,1.396179,1.0105543721373926
1.4,-0.272949,0.976563,0.019531,3.181457,-12.779235,1.51062,1.0141784406755054
1.41,-0.277832,0.984863,0.018311,2.822876,-13.374328,1.899719,1.023465212752246
1.42,-0.278809,0.993652,0.018311,2.334595,-13.46588,2.548218,1.032188959593155
1.43,-0.2771,0.998779,0.016602,2.151489,-13.191222,3.257751,1.0366385711736756
1.44,-0.275391,0.995605,0.015381,2.838135,-13.160705,3.707886,1.033105074068945
1.45,-0.268311,0.991211,0.014893,3.593445,-14.144897,3.65448,1.0269916458720587
1.46,-0.266846,0.987061,0.015625,3.845215,-15.823363,3.181457,1.0226144659948833
1.47,-0.270264,0.989258,0.009277,4.150391,-17.669678,2.723694,1.0255535495472676
1.48,-0.27124,0.987061,0.011963,4.379272,-19.40918,2.326965,1.0237205032087615
1.49,-0.269531,0.986328,0.015137,4.707336,-21.110533,2.388,1.0226040349587908
1.5,-0.270264,0.986328,0.012939,5.081176,-22.65167,2.601623,1.0227673102915442
1.51,-0.272705,0.982178,0.012939,5.523681,-24.337767,2.609253,1.019416037950159
1.52,-0.275391,0.977539,0.009521,5.638122,-25.81024,2.586365,1.015634456309454
1.53,-0.272705,0.972412,0.011475,5.310058,-26.794432,2.464294,1.009992470464013
1.54,-0.273438,0.969727,0.011719,4.966736,-27.19116,2.27356,1.0076091153488045
1.55,-0.272949,0.971191,0.005371,4.379272,-27.45056,2.090454,1.0088319794311638
1.56,-0.271484,0.977295,0.003418,4.173279,-27.839659,2.227783,1.0143080212662228
1.57,-0.276367,0.983154,0.000244,4.066467,-28.129576,2.693176,1.0212593039679
1.58,-0.279541,0.990723,-0.000244,4.013062,-27.976988,3.204345,1.0294053103350498
1.59,-0.280029,0.990967,-0.003174,4.524231,-27.870176,3.684997,1.0297776023035266
1.6,-0.277832,0.987305,-0.006104,5.317688,-28.503416,3.631592,1.0256700454166534
1.61,-0.27832,0.985107,-0.006348,5.836486,-29.754637,3.311157,1.023688488238976
1.62,-0.279785,0.985352,-0.006348,6.828308,-31.585691,2.883911,1.0243234387794709
1.63,-0.281494,0.983887,-0.008789,8.049011,-33.752441,2.01416,1.0234010686558812
1.64,-0.288574,0.984375,-0.010254,9.223938,-35.629272,1.304626,1.0258529322553989
1.65,-0.296143,0.98999,-0.014404,10.208129,-36.651611,0.961304,1.0334352189494027
1.66,-0.300049,0.993652,-0.011475,11.154174,-36.92627,0.62561,1.038029563707123
1.67,-0.299316,0.995117,-0.012695,12.397765,-36.376953,0.549316,1.0392348505366822
1.68,-0.300537,0.996338,-0.01001,13.381957,-35.461426,0.457764,1.0407267166326615
1.69,-0.300537,0.995605,-0.007813,14.114379,-34.446716,0.526428,1.0400061765984854
1.7,-0.301758,0.997314,-0.011719,15.136718,-33.325195,0.793457,1.0420318805684403
1.71,-0.29834,0.999512,-0.013672,16.136169,-32.157898,1.220703,1.0431768389530127
1.72,-0.293701,0.995605,-0.014404,17.478943,-31.318663,1.724243,1.0381218948861448
1.73,-0.294189,0.993896,-0.019531,18.554688,-30.944822,2.02179,1.0367053035930702
1.74,-0.295166,0.990723,-0.021729,19.317627,-30.929564,1.953125,1.0339860636033738
1.75,-0.293701,0.988281,-0.022461,19.622803,-30.982969,1.724243,1.0312439618649896
1.76,-0.293945,0.987061,-0.020996,19.546509,-30.71594,1.914978,1.0301135436261384
1.77,-0.293457,0.988037,-0.019287,19.493103,-30.433653,2.197266,1.0308763808464136
1.78,-0.29126,0.985107,-0.021973,19.340515,-30.700682,1.853943,1.0274974461175073
1.79,-0.291504,0.97998,-0.022461,19.27948,-31.34918,1.014709,1.022663130721451
1.8,-0.29248,0.973877,-0.025879,19.035339,-31.776426,0.183105,1.0171778036164572
1.81,-0.293213,0.971436,-0.030273,18.676758,-32.096863,-0.442505,1.0151739850853152
1.82,-0.289551,0.974609,-0.031494,18.196106,-32.920837,-1.167297,1.0171992708009576
1.83,-0.281494,0.980469,-0.035889,18.234253,-34.683228,-1.907349,1.0207087499958056
1.84,-0.283936,0.989014,-0.042236,18.463135,-37.162781,-2.967834,1.0298311628553487
1.85,-0.286377,0.994873,-0.049072,18.836975,-40.054321,-4.562378,1.0364324065958186
1.86,-0.288818,1.000732,-0.055664,19.500732,-41.877743,-5.950927,1.0430622483073577
1.87,-0.291748,1.001465,-0.062012,20.469664,-42.549129,-6.988525,1.0449375722372127
1.88,-0.293945,1.005127,-0.067383,21.873472,-42.892452,-7.644653,1.049392404128694
1.89,-0.288086,1.003662,-0.07666,23.597715,-43.54858,-8.277893,1.0469993835910316
1.9,-0.283203,1.006348,-0.085205,24.993895,-44.944759,-9.651184,1.0489042512727271
1.91,-0.286865,1.013916,-0.086426,25.733946,-46.272274,-11.177062,1.0572542914346577
1.92,-0.295654,1.021484,-0.091064,26.489256,-46.455379,-12.329101,1.0673019732334426
1.93,-0.299805,1.023193,-0.09375,28.099058,-45.509335,-13.923644,1.0703251916001977
1.94,-0.295166,1.022949,-0.098145,30.4718,-43.93005,-15.464782,1.0691959900701087
1.95,-0.298096,1.023438,-0.102539,33.546448,-42.236324,-16.12854,1.0708878613473027
1.96,-0.302246,1.020508,-0.109375,36.231995,-40.90881,-16.891479,1.0699308917892782
1.97,-0.298828,1.015381,-0.12915,37.29248,-39.924622,-18.65387,1.0662909880726743
1.98,-0.293457,1.01416,-0.140869,37.284851,-40.267941,-21.682737,1.0651204587322507
1.99,-0.293213,1.011475,-0.139404,37.902832,-43.815609,-25.29907,1.0623036356004811
2.0,-0.296143,1.001465,-0.139648,38.330078,-50.148006,-28.526304,1.0536291504025503
2.01,-0.295166,0.987549,-0.129883,38.330078,-58.776852,-32.249451,1.038867454801622
2.02,-0.30127,0.97168,-0.124512,38.856506,-68.405151,-36.064148,1.0249043240439568
2.03,-0.323975,0.950195,-0.121338,39.855957,-76.74408,-37.269592,1.01121375034856
2.04,-0.345459,0.933838,-0.123047,40.229794,-82.893364,-34.790039,1.0032626252053845
2.05,-0.355957,0.922852,-0.119629,38.444519,-86.189262,-29.83856,0.9963294120891946
2.06,-0.348145,0.923828,-0.130127,32.88269,-88.623039,-24.330137,0.9957892099927574
2.07,-0.337402,0.938232,-0.149658,26.115416,-93.009941,-20.606993,1.0082246338946494
2.08,-0.337402,0.953613,-0.176025,22.392271,-100.997917,-21.759031,1.0267437187526398
2.09,-0.344482,0.954346,-0.190186,22.224424,-109.802238,-24.681089,1.0322862251507572
2.1,-0.361572,0.951904,-0.206787,22.804258,-116.5924,-26.405333,1.0390459084029924
2.11,-0.38916,0.942139,-0.230225,24.833677,-118.362419,-29.235838,1.045023899987938
2.12,-0.427002,0.916504,-0.233887,27.473448,-111.160271,-30.97534,1.0377925702128534
2.13,-0.447998,0.894043,-0.233887,26.611326,-93.879692,-27.252195,1.0269947529671222
2.14,-0.443115,0.876953,-0.218994,25.123594,-69.961548,-18.013,1.0066557700972065
2.15,-0.434814,0.858154,-0.194824,23.254393,-43.731686,-7.736206,0.9815538157880086
2.16,-0.422363,0.83374,-0.159912,18.257141,-18.852234,2.105713,0.9482007905043109
2.17,-0.393066,0.8125,-0.129639,10.345458,1.846313,10.864257,0.9118461496749328
2.18,-0.375488,0.795166,-0.103516,3.692627,15.632628,17.38739,0.8854353550406716
2.19,-0.366455,0.789063,-0.08667,-3.089905,22.499083,22.468565,0.874311943126708
2.2,-0.36377,0.788818,-0.068359,-10.101317,24.841307,26.779173,0.871341151848689
2.21,-0.368896,0.800293,-0.056396,-17.593384,26.634214,30.799864,0.8830252847348143
2.22,-0.385986,0.819092,-0.043701,-24.864195,31.10504,35.133362,0.9065355338104514
2.23,-0.407715,0.832764,-0.040283,-30.265806,37.704468,38.955688,0.9280895005386064
2.24,-0.420654,0.848145,-0.048096,-33.02002,45.051571,40.359493,0.947951978718859
2.25,-0.416504,0.869385,-0.052979,-35.28595,51.597591,40.977474,0.965459804798729
2.26,-0.410645,0.891602,-0.074951,-35.888672,56.709286,42.472836,0.9844801139840256
2.27,-0.407959,0.905273,-0.090088,-33.584595,58.761593,43.983456,0.9970283837253581
2.28,-0.408691,0.926514,-0.116699,-32.577515,58.403011,43.93005,1.0193503726776185
2.29,-0.413086,0.941895,-0.139648,-29.991148,56.930538,42.602535,1.0379343901832139
2.3,-0.42627,0.946045,-0.167725,-27.740477,57.02972,40.634151,1.0511131863648178
2.31,-0.433594,0.950195,-0.195801,-28.259275,60.44006,37.330627,1.062644026220446
2.32,-0.42749,0.960938,-0.215576,-27.854918,65.116882,34.561157,1.0736026041883469
2.33,-0.422119,0.957275,-0.2229,-25.817869,69.480896,33.843994,1.0696935476041725
2.34,-0.418945,0.95166,-0.234863,-26.466368,74.264526,31.524656,1.0659888823969976
2.35,-0.404541,0.94165,-0.226318,-24.650572,77.980042,29.998777,1.04956085116824
2.36,-0.401611,0.9375,-0.230469,-25.863646,80.993645,28.129576,1.0456163757717263
2.37,-0.389893,0.941406,-0.217773,-25.756834,82.450859,24.620054,1.0419629973343583
2.38,-0.379883,0.937744,-0.206055,-23.857115,81.80999,21.736143,1.0325374406044558
2.39,-0.37207,0.939209,-0.200684,-23.03314,79.788208,17.745972,1.0299629597403006
2.4,-0.362305,0.942139,-0.182861,-21.52252,75.195313,14.22882,1.0258308601650663
2.41,-0.365234,0.946289,-0.168213,-20.744322,69.656372,9.94873,1.028180120234777
2.42,-0.376953,0.94458,-0.141846,-20.256041,65.490723,5.195617,1.026861835070814
2.43,-0.382324,0.943604,-0.122559,-20.698545,64.399719,1.678467,1.025466166322907
2.44,-0.396484,0.933594,-0.104004,-20.629881,65.429688,-0.183105,1.019614707185023
2.45,-0.39917,0.929932,-0.094238,-21.377562,67.169189,-2.555847,1.0163616552035009
2.46,-0.397949,0.931152,-0.073486,-20.950315,69.816589,-2.235413,1.0152869771158302
2.47,-0.400879,0.94043,-0.071289,-20.820616,74.157715,-2.380371,1.0247900658486107
2.48,-0.381592,0.951416,-0.065674,-20.050049,76.568604,-3.181457,1.0271893368780656
2.49,-0.366455,0.960938,-0.061035,-17.936707,76.087952,-2.76947,1.0302506384826946
2.5,-0.361328,0.970703,-0.063965,-15.876769,72.990417,-4.142761,1.0377445538368293
2.51,-0.353516,0.976807,-0.064941,-14.846801,68.565369,-6.942749,1.0408375526401803
2.52,-0.346436,0.983643,-0.067139,-14.266967,64.659119,-9.178162,1.0450258843043077
2.53,-0.341309,0.994385,-0.072021,-13.09204,61.69128,-10.848998,1.0537933318004056
2.54,-0.345459,0.998779,-0.06958,-11.650084,61.19537,-11.978148,1.0591235942617838
2.55,-0.355225,1.006104,-0.061035,-11.863708,64.308167,-12.008666,1.068716674645811
2.56,-0.362305,1.016113,-0.052979,-14.068603,71.151733,-11.230468,1.080072829134684
2.57,-0.362549,1.024902,-0.049316,-16.677856,81.588737,-9.971619,1.0882545450679266
2.58,-0.351318,1.020752,-0.048828,-17.974854,92.376701,-8.94928,1.0806216526666492
2.59,-0.326172,1.014893,-0.038574,-18.859863,99.639885,-8.224487,1.0667164236614153
2.6,-0.303467,1.002441,-0.033203,-20.248411,103.462212,-8.087158,1.0478943733883677
2.61,-0.290039,0.993652,-0.032715,-21.530149,105.62133,-7.995605,1.035633714133525
2.62,-0.272705,0.991211,-0.034668,-21.713255,106.986992,-7.865905,1.0286248751464258
2.63,-0.244629,0.991943,-0.04248,-21.003721,107.337944,-8.071899,1.0225452622206999
2.64,-0.218994,0.991943,-0.051758,-19.607544,105.484001,-8.201599,1.017147077786197
2.65,-0.206543,0.986084,-0.056885,-18.165588,101.776115,-8.430481,1.0090874932977814
2.66,-0.206787,0.97876,-0.054932,-17.662048,98.632805,-9.040833,1.0018730087156755
2.67,-0.202148,0.969482,-0.056152,-18.684387,96.504204,-10.093688,0.9919234896563343
2.68,-0.190918,0.958008,-0.049561,-20.019531,93.643181,-10.82611,0.9781029104899954
2.69,-0.185303,0.946289,-0.037842,-20.935057,89.012138,-10.917663,0.9650036737204684
2.7,-0.188232,0.941162,-0.028809,-22.422789,83.099358,-10.856627,0.9602328647515664
2.71,-0.188477,0.944336,-0.024902,-24.681089,75.744629,-11.367797,0.9632830165787207
2.72,-0.189697,0.947754,-0.026611,-26.397703,66.65802,-11.146544,0.9669181669851901
2.73,-0.20459,0.951172,-0.0271,-27.626036,58.616634,-9.170532,0.9733034735805683
2.74,-0.231689,0.946777,-0.022461,-28.594969,53.016659,-7.392883,0.9749722954889539
2.75,-0.254395,0.940674,-0.019287,-30.136106,51.086422,-5.836486,0.9746570569538806
2.76,-0.270752,0.934326,-0.009521,-31.417845,52.818295,-3.372192,0.9728115795060213
2.77,-0.280762,0.932617,0.000488,-31.974791,56.922909,-0.007629,0.9739620154179526
2.78,-0.281738,0.937988,0.013672,-32.424927,62.70599,3.845215,0.9794818591336952
2.79,-0.283691,0.937744,0.02417,-31.98242,69.244385,6.622314,0.9800145825022197
2.8,-0.282959,0.930176,0.039551,-30.395506,75.286865,7.904052,0.9730660143371569
2.81,-0.280518,0.930664,0.050781,-29.342649,80.001831,8.651733,0.9733470805324276
2.82,-0.273682,0.93457,0.059326,-28.213499,83.213799,9.635925,0.9756241572962409
2.83,-0.272949,0.94458,0.065186,-27.252195,85.273735,10.177611,0.9853840609615115
2.84,-0.278076,0.954834,0.067627,-26.908873,86.868279,9.811401,0.9967986960570323
2.85,-0.277588,0.956787,0.073975,-27.305601,88.920586,9.407043,0.9989838646034279
2.86,-0.276123,0.954346,0.078613,-27.923582,91.583244,9.117126,0.9965943019172847
2.87,-0.273682,0.955811,0.082275,-28.816221,93.963615,8.262634,0.9976200080541688
2.88,-0.264404,0.967529,0.078857,-29.930113,94.566338,6.530761,1.0061015194829992
2.89,-0.250732,0.98877,0.07251,-30.326841,93.368523,3.692627,1.022638914194057
2.9,-0.236084,1.006836,0.06543,-30.227659,89.958183,0.640869,1.0362120781249367
