0.0000,0.013672,0.925049,0.540283,-86.715691,-3.997802,-25.535582
0.0100,-0.002197,0.872314,0.555420,-83.663933,-10.055541,-34.202576
0.0200,0.061523,0.802979,0.624756,-95.024101,-8.300781,-37.239075
0.0300,0.106689,0.754150,0.738770,-115.402214,-14.190673,-42.488094
0.0400,0.087158,0.723145,0.775635,-132.415771,-26.252745,-48.622128
0.0500,0.062988,0.724854,0.782715,-138.076782,-28.976439,-50.613400
0.0600,0.056152,0.719971,0.785645,-135.307312,-23.078917,-50.552364
0.0700,0.013672,0.734375,0.802002,-127.243034,-15.518188,-48.400875
0.0800,-0.008545,0.721924,0.822266,-116.737358,-7.896423,-40.840145
0.0900,-0.048584,0.705322,0.836670,-107.948296,2.593994,-31.524656
0.1000,-0.071533,0.675537,0.878662,-95.123283,24.398802,-22.033689
0.1100,-0.035156,0.692139,0.911377,-72.235107,55.091854,-13.771056
0.1200,-0.036621,0.710693,0.977783,-47.607418,74.058533,-12.939452
0.1300,0.050049,0.745850,1.009033,-38.963318,73.959351,-18.524170
0.1400,0.040771,0.778809,0.931885,-26.535032,76.591492,-24.803160
0.1500,0.022705,0.836670,0.848389,-2.098083,85.708611,-26.184080
0.1600,-0.694336,0.518311,0.520996,29.197691,56.777950,-18.775940
0.1700,-0.415039,0.426270,0.275879,52.322384,-18.577576,27.297972
0.1800,-0.087402,0.352783,0.884766,3.578186,14.617919,46.051022
0.1900,0.031738,0.548340,1.067139,-68.367004,-3.326416,42.518612
0.2000,-0.035400,0.567871,0.936523,-116.638176,13.580321,66.032410
0.2100,0.078125,0.751221,1.062256,-117.576591,35.835266,71.250916
0.2200,0.223877,0.929932,1.092041,-143.180847,67.687988,65.238953
0.2300,0.204834,0.894775,1.045410,-170.944199,101.982109,82.031242
0.2400,0.153564,0.827148,1.070557,-186.347946,112.075798,110.534660
0.2500,0.160645,0.810059,1.087891,-215.644821,97.564690,137.084961
0.2600,0.144531,0.809814,1.046875,-249.992355,82.321159,170.364365
0.2700,0.072266,0.741211,0.895752,-249.992355,78.536987,201.690659
0.2800,0.048584,0.645508,0.763916,-249.435410,77.857971,221.969589
0.2900,0.001953,0.475098,0.747803,-249.946579,64.231873,235.664352
0.3000,-0.070068,0.252930,0.767334,-249.992355,67.039490,247.276291
0.3100,-0.138672,0.144287,0.842773,-246.536240,91.186516,249.992355
0.3200,-0.091553,0.049805,0.932617,-210.647568,91.163628,246.238693
0.3300,-0.090332,-0.002441,1.003906,-158.897400,76.988220,229.835495
0.3400,-0.088135,-0.059082,1.033447,-115.905754,44.097897,203.437790
0.3500,-0.122314,-0.132324,0.988525,-88.806145,4.585266,170.059189
0.3600,-0.211426,-0.230713,0.920410,-74.066162,-24.856565,140.029907
0.3700,-0.272949,-0.258057,0.831055,-65.444946,-44.708248,115.676872
0.3800,-0.245361,-0.262207,0.810303,-56.045528,-42.228695,98.907463
0.3900,-0.163818,-0.273193,0.918945,-48.500057,-15.220641,91.804497
0.4000,-0.064453,-0.236084,1.012451,-44.197079,6.942749,85.227959
0.4100,-0.026367,-0.196533,1.065430,-41.252132,9.582520,77.140808
