0.0000,-0.452148,-0.904785,-0.011230,5.653381,17.089844,-0.450134
0.0100,-0.447266,-0.905273,-0.012695,5.996704,17.997742,0.144958
0.0200,-0.442139,-0.910156,-0.014160,6.324768,18.508911,0.495911
0.0300,-0.441406,-0.918213,-0.014404,6.805419,18.791199,0.900268
0.0400,-0.437744,-0.922852,-0.015137,7.095336,18.951416,1.358032
0.0500,-0.432861,-0.923096,-0.016846,7.141113,18.821716,1.708984
0.0600,-0.428955,-0.918213,-0.017822,7.324218,18.295288,2.151489
0.0700,-0.426758,-0.916260,-0.020752,7.492065,17.417908,2.609253
0.0800,-0.429688,-0.915771,-0.019775,7.858276,16.853333,2.914428
0.0900,-0.427490,-0.915039,-0.022217,8.277893,16.563416,3.204345
0.1000,-0.425049,-0.913330,-0.020996,8.514404,16.342163,3.273010
0.1100,-0.429688,-0.907715,-0.018555,8.590698,15.838622,3.410339
0.1200,-0.434814,-0.904053,-0.017578,8.872986,15.678405,3.486633
0.1300,-0.439209,-0.902832,-0.018799,9.231567,15.975951,3.494262
0.1400,-0.444580,-0.904785,-0.019531,9.712219,16.517639,3.417969
0.1500,-0.446777,-0.904297,-0.017090,9.986877,17.044067,3.181457
0.1600,-0.450684,-0.908691,-0.016602,10.169982,17.723083,2.891540
0.1700,-0.456055,-0.910400,-0.015869,10.444640,18.379211,2.571106
0.1800,-0.458740,-0.915283,-0.014893,10.681151,18.646240,2.159119
0.1900,-0.462891,-0.917969,-0.013428,10.864257,18.867493,1.731872
0.2000,-0.466064,-0.914551,-0.015381,10.810851,19.119263,1.556396
0.2100,-0.468994,-0.908447,-0.013428,10.780334,19.203186,1.388550
0.2200,-0.465576,-0.905762,-0.011963,10.826110,19.203186,1.350403
0.2300,-0.468994,-0.900146,-0.012207,10.940551,19.294739,1.579285
0.2400,-0.473389,-0.894287,-0.012939,11.093139,19.508362,1.922607
0.2500,-0.474365,-0.891357,-0.010498,11.253356,19.989014,2.143860
0.2600,-0.477783,-0.890381,-0.011719,11.672973,20.812986,2.548218
0.2700,-0.478027,-0.892578,-0.009766,12.016295,21.903990,2.731323
0.2800,-0.479492,-0.895508,-0.006348,12.313842,23.200987,3.128052
0.2900,-0.479980,-0.900635,-0.003662,12.672423,24.490355,3.227234
0.3000,-0.478760,-0.903564,-0.004395,12.908935,25.794981,3.440857
0.3100,-0.474854,-0.902588,-0.007080,13.076781,27.023314,3.356933
0.3200,-0.472168,-0.903320,-0.002930,13.099669,28.053282,3.273010
0.3300,-0.467773,-0.903076,-0.004639,13.168334,28.694151,3.189087
0.3400,-0.461914,-0.899170,-0.004883,13.320922,29.060362,2.929687
0.3500,-0.456055,-0.901367,-0.004883,13.351439,29.327391,2.632141
0.3600,-0.455078,-0.899658,-0.000488,13.496398,29.563902,2.174377
0.3700,-0.456055,-0.900879,-0.004395,13.816833,29.899595,1.647949
0.3800,-0.452881,-0.903809,-0.007080,14.038085,30.395506,1.152039
0.3900,-0.451172,-0.906494,-0.007568,14.205932,30.868528,0.633240
0.4000,-0.452148,-0.905518,-0.003906,14.396667,31.196592,0.404358
0.4097,-0.453857,-0.906982,-0.006348,14.617919,31.463621,0.175476
0.4195,-0.452148,-0.911621,-0.002930,15.037536,31.692503,0.061035
0.4293,-0.453613,-0.910889,-0.001953,15.327453,32.073975,0.061035
0.4390,-0.454346,-0.912598,-0.001953,15.838622,32.699585,0.083923
0.4488,-0.455322,-0.915283,-0.000977,16.349792,33.599854,0.244141
0.4585,-0.452637,-0.914795,-0.002930,16.670227,34.385681,0.434875
0.4683,-0.453369,-0.915771,-0.002441,16.876221,34.805298,0.770569
0.4780,-0.451904,-0.915283,-0.000244,16.860962,35.003662,0.778198
0.4878,-0.451416,-0.915527,-0.002686,16.769409,35.011292,1.029968
0.4975,-0.449951,-0.913574,-0.002686,16.616821,34.828186,1.220703
0.5073,-0.446289,-0.912109,-0.003662,16.571045,34.477234,1.098633
0.5170,-0.447754,-0.909668,-0.001465,16.487122,34.156799,1.228333
0.5268,-0.443604,-0.905762,0.000244,16.265869,33.790588,1.441955
0.5365,-0.441406,-0.901855,0.000977,16.181946,33.508301,1.457214
0.5463,-0.439697,-0.901855,-0.002930,15.945434,33.035278,1.632690
0.5560,-0.437256,-0.899658,-0.000732,15.686034,32.592773,1.762390
0.5658,-0.437988,-0.899902,0.000000,15.579223,32.295227,1.930237
0.5755,-0.439941,-0.898438,0.001953,15.487670,31.860350,2.082825
0.5853,-0.440186,-0.898926,0.003906,15.342711,31.600950,2.098083
0.5950,-0.436768,-0.901855,0.006348,15.235900,31.593321,2.143860
0.6047,-0.435303,-0.905029,0.008301,15.258788,31.501768,1.914978
0.6145,-0.436768,-0.905273,0.008057,15.342711,31.440733,1.754761
0.6242,-0.433838,-0.907471,0.006836,15.457152,31.517027,1.510620
0.6340,-0.432617,-0.910645,0.010010,15.716552,31.539915,1.197815
0.6437,-0.437012,-0.913818,0.008057,16.006470,31.631468,1.152039
0.6535,-0.432129,-0.913818,0.007324,16.036987,32.089233,1.068115
0.6632,-0.429932,-0.914551,0.010010,16.090393,32.325745,0.915527
0.6730,-0.431396,-0.922363,0.006836,16.281128,32.142639,0.549316
0.6827,-0.430908,-0.925537,0.007813,16.082764,32.241821,0.457764
0.6925,-0.427490,-0.926270,0.002197,16.174316,32.684326,0.312805
0.7023,-0.422852,-0.925049,-0.000977,16.281128,32.325745,0.259399
0.7120,-0.420166,-0.924316,-0.004883,16.082764,31.410215,0.343323
0.7218,-0.417480,-0.926270,-0.003418,16.113281,30.517576,0.465393
0.7315,-0.419678,-0.926270,-0.004395,16.166687,29.991148,0.457764
0.7413,-0.417236,-0.921387,-0.007813,16.098022,29.579161,0.518799
0.7510,-0.415039,-0.917969,-0.006348,16.105652,29.136656,0.671387
0.7608,-0.418213,-0.915771,-0.007324,16.319275,28.709410,0.564575
0.7705,-0.416016,-0.916992,-0.004639,16.250610,28.160093,0.442505
0.7803,-0.416504,-0.916504,-0.007080,16.036987,27.961729,0.198364
0.7900,-0.411377,-0.914795,-0.007568,15.914916,27.999876,0.083923
0.8000,-0.406738,-0.914063,-0.002686,16.021729,27.511595,0.183105
0.8100,-0.407471,-0.911377,-0.002686,16.029358,26.535032,0.434875
0.8200,-0.406250,-0.909668,-0.005127,16.067505,25.268553,0.663757
0.8300,-0.407959,-0.908691,-0.002930,15.884398,24.330137,1.022339
0.8400,-0.410400,-0.911133,-0.002197,15.701293,23.391722,1.548767
0.8500,-0.415527,-0.915771,-0.001465,15.762328,22.621153,2.082825
0.8600,-0.416748,-0.912598,0.003174,15.525817,21.697996,2.464294
0.8700,-0.415283,-0.911621,0.005859,15.487670,21.064756,2.624511
0.8800,-0.416748,-0.918457,0.004395,15.541076,20.622252,2.616882
0.8900,-0.415039,-0.916504,0.011963,15.335082,20.301817,3.082275
0.9000,-0.410889,-0.913574,0.011475,15.335082,19.836426,3.234863
0.9100,-0.405518,-0.910400,0.007080,15.426635,19.134521,3.356933
0.9200,-0.404785,-0.906250,0.011475,15.449523,18.135071,3.601074
0.9300,-0.407227,-0.899902,0.013672,15.419005,16.937256,3.829956
0.9400,-0.407959,-0.902344,0.014160,15.655517,16.120911,4.127502
0.9500,-0.408447,-0.897705,0.013184,15.312194,15.434264,4.341125
0.9600,-0.412109,-0.901855,0.011963,15.708922,15.129088,4.241943
